"Date","Discharge.m3s","flux.rate","count","site","model","const","interval","format","Flux","Std.Err","SEP","L95","U95"
2018-12-08,5.20046040393763,115.217191978095,1,"SMD","comp","DIN","daily","flux",173.83693479431,112.542575343851,226.425521716909,14.0958170597325,795.033432776762
2018-12-09,4.38963593235595,97.4011673494651,1,"SMD","comp","DIN","daily","flux",147.827388290304,86.8286841763855,188.293864406445,12.5068505092814,666.285056020911
2018-12-10,4.02616289337106,89.1712113019411,1,"SMD","comp","DIN","daily","flux",136.138631799928,76.1294187468737,171.671271700431,11.7389412129449,609.554248962715
2018-12-11,3.41105467355049,75.0433471941576,1,"SMD","comp","DIN","daily","flux",115.248394896465,59.4466050732655,143.181093041601,10.2201568052473,510.956042383432
2018-12-12,3.15941949271479,69.1248480648813,1,"SMD","comp","DIN","daily","flux",106.788098069056,53.1343214836617,131.87326386672,9.57757745029388,471.552311780932
2018-12-13,2.72325184593293,58.8422796946977,1,"SMD","comp","DIN","daily","flux",91.4416649816881,42.9631263349747,111.924393537037,8.33850354840083,401.400631967218
2018-12-14,2.65894507749714,57.2366008431458,1,"SMD","comp","DIN","daily","flux",89.4735033199166,41.592960474056,109.345155364925,8.18276912054608,392.352326092635
2018-12-15,2.62259777359865,56.2845507843273,1,"SMD","comp","DIN","daily","flux",88.5066261440019,40.8631495545752,108.057211979167,8.10922133779509,387.856906466277
2018-12-16,2.74561941756277,59.0664642132439,1,"SMD","comp","DIN","daily","flux",93.4315446954113,43.6299249545714,114.257346043439,8.53426572906252,409.889171929894
2018-12-17,3.60677092531158,78.9020592937181,1,"SMD","comp","DIN","daily","flux",125.54715224914,64.4809357414607,155.860780101344,11.14890043286,556.342538048385
2018-12-18,3.71860878346077,81.3323813240492,1,"SMD","comp","DIN","daily","flux",130.181115731904,67.4311296787318,161.85035027953,11.5286691444912,577.438684978775
2018-12-19,3.27125735086399,70.9426447150506,1,"SMD","comp","DIN","daily","flux",114.224127457913,56.0812390184102,140.754345430321,10.2856812734679,503.668538889053
2018-12-20,3.15941949271479,68.2314860127119,1,"SMD","comp","DIN","daily","flux",110.509923316413,53.4445142341102,135.855527520028,9.99541772739537,486.521653227718
2018-12-21,3.32717627993859,71.9697560997684,1,"SMD","comp","DIN","daily","flux",117.255291799546,57.5761460651992,144.492203466942,10.5582679999988,517.040738438972
2018-12-22,4.58535218411705,100.222531852378,1,"SMD","comp","DIN","daily","flux",164.253171502219,91.7586285669898,207.082759712528,14.1684969182901,735.339572211668
2018-12-23,4.52943325504245,98.8246644765457,1,"SMD","comp","DIN","daily","flux",162.921993659354,90.1042267249659,205.002543679594,14.1057118313903,728.437206490567
2018-12-24,4.13800075152026,89.940685959387,1,"SMD","comp","DIN","daily","flux",149.15456027057,78.9563081114905,186.153021341432,13.1139054026776,663.287176144331
2018-12-25,3.80248717707267,82.2185036890972,1,"SMD","comp","DIN","daily","flux",137.156338413831,69.9487744389207,170.068991843768,12.2072735301335,607.30238541621
2018-12-26,3.29921681540129,70.5937833074731,1,"SMD","comp","DIN","daily","flux",118.461913783876,57.3553014226724,145.656927082797,10.7111353068462,521.591653996061
2018-12-27,2.991662705491,63.3719437583184,1,"SMD","comp","DIN","daily","flux",106.97327409751,50.2825909263774,130.943519312139,9.75364136707651,469.599919222157
2018-12-28,2.79594645372991,58.7085050556689,1,"SMD","comp","DIN","daily","flux",99.688544501899,46.074987200477,121.727760250325,9.13113275329439,436.903452627571
2018-12-29,3.13146002817749,66.2647519248482,1,"SMD","comp","DIN","daily","flux",113.186018477828,53.7781786459694,138.770329087354,10.289281672264,497.405316029444
2018-12-30,2.991662705491,62.8958615858664,1,"SMD","comp","DIN","daily","flux",108.068282801221,50.7318121497763,132.258761437749,9.85698129210549,474.346567227489
2018-12-31,2.79594645372991,58.2427776117657,1,"SMD","comp","DIN","daily","flux",100.666329005559,46.5704258354011,122.938192218492,9.2183872501652,441.228385219349
2019-01-01,3.69064931892348,78.4200141827155,1,"SMD","comp","DIN","daily","flux",136.343689773331,67.8129397324978,168.360646524814,12.2298469717095,602.036979129465
2019-01-02,3.94228449975917,83.8558921946767,1,"SMD","comp","DIN","daily","flux",146.658650199802,74.4646728042682,181.715954533513,13.0712863951111,649.054707533366
2019-01-03,3.63473038984888,76.7573786935066,1,"SMD","comp","DIN","daily","flux",135.03930921509,66.7023168356533,166.564468568073,12.1381368883261,595.835113113708
2019-01-04,3.43901413808778,72.148369993419,1,"SMD","comp","DIN","daily","flux",127.682850524252,62.0455847195669,157.083747615288,11.5326300182404,562.4046366484
2019-01-05,3.29921681540129,68.7941616859615,1,"SMD","comp","DIN","daily","flux",122.468275354324,58.883852742269,150.421577984912,11.0956324112398,538.84560255612
2019-01-06,3.35513574447589,69.848169416946,1,"SMD","comp","DIN","daily","flux",125.081482798839,60.4002783795244,153.733202717093,11.3183314942378,550.587328200083
2019-01-07,2.991662705491,61.4559097833648,1,"SMD","comp","DIN","daily","flux",110.705097287259,52.2254741672476,135.584149172765,10.0838060141409,486.156321786227
