"Sample","Site","Location","Date","Time","CArea.km2","Cond.uScm","Sp_Cond.uScm","Temp.C","DO.mgL","DO.pct","pH","TSS.mgL","Chl.mgL","UNH_ID","PO4.ugL","NH4.ugL","Cl.mgL","NO3.mgL","SO4.mgL","Br.mgL","DOC.mgL","TDN.mgL","DIN.mgL","DON.mgL","TDP.mgL","Q_est.m3s","CH4.mM","CH4.uatm","N2O.mM","N2O.uatm","CO2.ppm","Gas_Flag","AFDM.pct","AFDM.mgL","Ash.pct","Ash.mgL","PC.mgL","PN.mgL","TN.mgL","NAr_sat","NAr_calc.A","NAr_calc.B","NAr_calc.C","NArcalc.mean","N2.mM.A","N2.mM.B","N2.mM.C","N2.mM.mean","Notes","DateTime","Year","DateTime15","NArDisEq","DOCtoDON","DOCtoTDN","Discharge.m3s","SArea.km2","Sp_CondCA","TempCA","DO.mgLCA","DO.pctCA","TSSCA","ChlCA","PO4CA","NH4CA","ClCA","NO3CA","SO4CA","BrCA","DOCCA","TDNCA","DONCA","DINCA","TDPCA","N2OCA","CH4CA","AFDM.mgLCA","Ash.mgLCA","PCCA","PNCA","TNCA","NArCA","N2CA","DOCtoDONCA","DOCtoTDNCA","TSS.kgkm2Day","Chl.kgkm2Day","PO4.kgkm2Day","NH4.kgkm2Day","Cl.kgkm2Day","NO3.kgkm2Day","SO4.kgkm2Day","Br.kgkm2Day","DOC.kgkm2Day","TDN.kgkm2Day","DON.kgkm2Day","DIN.kgkm2Day","TDP.kgkm2Day","AFDM.kgkm2Day","Ash.kgkm2Day","PC.kgkm2Day","PN.kgkm2Day","TN.kgkm2Day","DOCtoDON.kgkm2Day","DOCtoTDN.kgkm2Day"
"MCLN_OUT","MCLN","OUT",2015-10-06,"14:40",549.0588,111.2,141.6,13.5,9.36,90,NA,2.5,26.535,142422,7.315839198,21.0557003,26.5347,0.1142,2.3676,NA,5.705203153,0.414705767,0.1352557,0.279450067,NA,1.654861734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-06 13:40:00,2015,2015-10-06 13:45:00,NA,20.4158231710139,20.4158231710139,1.59970747766934,0.526548,77746.72608,7412.2938,5139.190368,49415.292,1372.647,14569.275258,4016.82589104684,11560.8175398776,14569.11054036,62.70251496,1299.95161488,NA,3132.4919969424,227.6978507821,153.43451844694,74.26333233516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11209.4873712891,11209.4873712891,0.62932570277824,6.67966300928824,1841.61825787758,5300.3573555142,6.67958749020391,0.02874759810291,0.595996613559105,NA,1.43617239350174,0.104393999305386,0.0703460439224805,0.0340479553829051,NA,NA,NA,NA,NA,NA,5.13928090595785,5.13928090595785
"Piscassic","MCLN","UP_2",2015-10-06,"14:55",56.9778,214,276.4,13.2,9.7,92.3,NA,2.236024845,53.292,142423,11.27198377,27.54310036,53.2917,0.0682,7.0693,NA,7.046227884,0.427527765,0.0957431,0.331784664,NA,0.171730935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-06 13:55:00,2015,2015-10-06 14:00:00,NA,21.2373525619014,21.2373525619014,0.166007379758139,0.526548,15748.66392,752.10696,552.68466,5259.05094,127.403776413441,3036.4609176,642.252836850306,1569.34526369201,3036.44382426,3.88588596,402.79316154,NA,401.478563128975,24.359591488617,18.9043602284592,5.45523120318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1210.05762680151,1210.05762680151,0.562875162803692,13.4152101409832,2837.49964310407,6933.43239629944,13.4151346218989,0.0171680051717904,1.77955687626009,NA,1.77374892601357,0.107621684466334,0.0835202467371369,0.0241014374774669,NA,NA,NA,NA,NA,NA,5.34608473046715,5.34608473046715
"Sidetrib_IN","MCLN","UP_3",2015-10-06,"15:05",1.735233,116.1,155.5,12,5.38,49.9,NA,10.66666667,11.295,142424,9.878815153,16.31599998,11.2954,0.0214,3.3008,NA,3.378102223,0.183266411,0.037716,0.145550411,NA,0.005229988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-06 14:05:00,2015,2015-10-06 14:00:00,NA,23.2091561940007,23.2091561940007,0.00505567929263423,0.526548,269.8287315,20.822796,9.33555354,86.5881267,18.5091520057841,19.599456735,17.1420460543856,28.3120615932953,19.6001508282,0.0371339862,5.7276570864,NA,5.86179445472296,0.318009924158763,0.252563876330763,0.065446047828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.2732937299844,40.2732937299844,2.68512299935959,2.84329352515209,2486.79691551122,4107.2312615773,2.84339421726453,0.00538702801578174,0.830911311892166,NA,0.850370622218484,0.0461337051592883,0.0366394458768947,0.00949425928239364,NA,NA,NA,NA,NA,NA,5.84244741307178,5.84244741307178
"MCLN_IN","MCLN","UP_1",2015-10-06,"15:15",480.037965,122.1,158,13.1,10.74,102.4,NA,1.25,32.434,142425,23.81428708,5.19080019,32.4336,0.0844,2.1497,NA,4.789144199,0.281798178,0.0895908,0.192207378,NA,1.446833124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-06 14:15:00,2015,2015-10-06 14:15:00,NA,24.9165471629294,24.9165471629294,1.39861227643639,0.526548,75845.99847,6288.4973415,5155.6077441,49155.887616,600.04745625,15569.55135681,11431.761907809,2491.78115992921,15569.359341624,40.515204246,1031.9376133605,NA,2298.97103537951,135.273823907828,92.2668385931058,43.006985314722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11960.8885949192,11960.8885949192,0.314662874331472,8.16462053285357,5994.77761819811,1306.6816862926,8.16451984073378,0.021246037274861,0.541144624760292,NA,1.20557270339619,0.0709371397366814,0.0483844208233566,0.0225527189133248,NA,NA,NA,NA,NA,NA,6.27224987896244,6.27224987896244
"LMPD","LMPD","OUT",2015-10-06,"15:25",475.3,121.3,159.1,12.5,9.99,94.3,NA,1.5,29.831,142426,10.53754162,8.520700455,29.8308,0.0714,1.856,NA,4.310693026,0.288645768,0.0799207,0.208725068,NA,1.43255291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-06 14:25:00,2015,2015-10-06 14:30:00,NA,20.6524930968043,20.6524930968043,1.38480790060416,0.19456,75620.23,5941.25,4748.247,44820.79,712.95,14178.6743,5008.493531986,4049.8889262615,14178.57924,33.93642,882.1568,NA,2048.8723952578,137.1933335304,99.2070248204,37.98630871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9816.12996891107,9816.12996891107,0.377595421666944,7.50936601583107,2652.61831422458,2144.9183208023,7.50931566977485,0.0179735420713465,0.467211401742566,NA,1.08513196721948,0.0726608803202259,0.0525424200426144,0.0201184602776116,NA,NA,NA,NA,NA,NA,5.19885789290764,5.19885789290764
"LMPD_IN","LMPD","UP",2015-10-06,"15:40",471.2,158.7,202.7,13.6,10.2,99,NA,1.625,42.571,142427,15.99285676,11.38210011,42.5707,0.1196,2.3201,NA,4.094806521,0.336303158,0.1309821,0.205321057,NA,1.420195522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-06 14:40:00,2015,2015-10-06 14:45:00,NA,19.9434319150227,19.9434319150227,1.37286236643105,0.19456,95512.24,6408.32,4806.24,46648.8,765.7,20059.4552,7535.834105312,5363.245571832,20059.31384,56.35552,1093.23112,NA,1929.4728326952,158.4660480496,96.7472820584,61.71876552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9397.34511835871,9397.34511835871,0.409061706805856,10.716409797189,4025.88632796749,2865.21926032722,10.7163342781047,0.030106941620911,0.584039425206318,NA,1.0307867966277,0.0846576885019567,0.0516855273966785,0.0329721608535479,NA,NA,NA,NA,NA,NA,5.02036572229267,5.02036572229267
"SMD_SIDE","SMD","SIDE",2015-10-14,"13:15",113.1825,499,615,15.2,4.99,50.8,NA,NA,NA,143375,10.984,13.88230038,159.1225,0.0222,7.8441,0.1338,9.049543987,0.395457047,0.0360823,0.359374746,18.64,NA,1.943024496,46.87499575,0.698,16.9,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-14 12:15:00,2015,2015-10-14 12:15:00,NA,25.1813575876586,25.1813575876586,NA,0.060809,69607.2375,1720.374,564.780675,5749.671,NA,NA,1243.19658,1571.23346275935,18009.88235625,2.5126515,887.81484825,15.1438185,1024.25001230863,44.7588172220775,40.674932189145,4.08388491975,2109.7218,1912.78425,5305.42920647437,NA,NA,NA,NA,NA,NA,NA,2850.08900516517,2850.08900516517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMD_OUT","SMD","OUT",2015-10-14,"14:45",113.8,481,611,14,6.09,59.1,NA,1.985815603,NA,143376,8.864,8.592900276,158.4996,0.1073,8.2627,0.2317,8.626306594,0.477223189,0.1158929,0.361330289,17.23,NA,0.78505839,18.93934368,0.0507,1.23,NA,NA,84.67689648,1.681527022,15.32310352,0.304288581,0.925957447,0.085049645,0.562272835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-14 13:45:00,2015,2015-10-14 13:45:00,NA,23.8737433772124,23.8737433772124,0.114633804602926,0.060809,69531.8,1593.2,693.042,6725.58,225.9858156214,NA,1008.7232,977.8720514088,18037.25448,12.21074,940.29526,26.36746,981.6736903972,54.3079989082,41.1193868882,13.18861202,1960.774,139.974,2155.297310784,191.3577751036,34.6280405178,105.3739574686,9.678649601,63.986648623,NA,NA,2716.83199632677,2716.83199632677,0.1728315821699,NA,771.460926200608,747.866291253657,13.794703093234,0.00933864591395817,0.719127955202816,0.0201655569269721,0.750773744889175,0.0415341881081168,0.0314476759269261,0.0100865121811907,1.49957939513047,0.146348419880807,0.0264831622890939,0.0805888977532683,0.0074021297275195,0.0489363179226694,2.07780462293095,2.07780462293095
"SMD_DOWN","SMD","DOWN",2015-10-14,"15:00",114.9955,487,615,14.1,9.2,89.7,NA,NA,NA,143377,9.663,9.076499939,158.2413,0.1072,8.1752,0.1216,8.709969799,0.475424154,0.1162765,0.359147654,23.45,NA,0.320716572,7.737209674,0.8889,21.52,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-14 14:00:00,2015,2015-10-14 14:00:00,NA,24.2517797401511,24.2517797401511,NA,0.060809,70722.2325,1621.43655,1057.9586,10315.09635,NA,NA,1111.2015165,1043.75664873527,18197.03741415,12.3275176,940.1112116,13.9834528,1001.6073320209,54.671638301307,41.300364045557,13.37127425575,2696.644475,2474.70316,889.744295066467,NA,NA,NA,NA,NA,NA,NA,2788.84553710855,2788.84553710855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMD_UP","SMD","UP",2015-10-14,"15:15",111.9,498,625,14.5,5.6,54.9,NA,1.714285714,NA,143378,12.891,10.57269955,138.0807,0.1217,6.6521,0.1158,7.365206803,0.46957729,0.1322727,0.337304591,54.98,NA,0.998205428,24.0814644,64.827,1569.26,NA,4,100,1.714285714,0,0,0.773371429,0.0612,0.53077729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-14 14:15:00,2015,2015-10-14 14:15:00,NA,21.8354774868748,21.8354774868748,0.112719883436445,0.060809,69937.5,1622.55,626.64,6143.31,191.8285713966,NA,1442.5029,1183.085079645,15451.23033,13.61823,744.36999,12.95802,824.1666412557,52.545698751,37.7443837329,14.80131513,6152.262,175600.194,2694.71586636,191.8285713966,0,86.5402629051,6.84828,59.393978751,NA,NA,2443.38993078129,2443.38993078129,0.149199508652404,NA,1121.94300537591,920.174253980567,12.0175840153913,0.0105919217868472,0.578952530142042,0.0100784268111496,0.641016387849887,0.0408687422231691,0.0293566462302095,0.0115120960799927,4.78507690912786,0.149199508652404,0,0.0673088717185726,0.00532642245977856,0.0461951646829477,1.90040813245227,1.90040813245227
"ID_UP","ID","UP_1",2015-10-14,"16:10",337.8,386,486.3,14.3,8.91,87,NA,1.142857143,NA,143379,8.280020485,9.687999725,113.5192,0.0429,6.5242,0.0234,7.818935273,0.427406205,0.052588,0.374818206,5.81,0.59091367,0.43635382,10.5269303,0.1331,3.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-14 15:10:00,2015,2015-10-14 15:15:00,NA,20.8606069498129,20.8606069498129,0.611597967971775,0.12961,164272.14,4830.54,3009.798,29388.6,386.0571429054,NA,2796.990919833,3272.606307105,38346.78576,14.49162,2203.87476,7.90452,2641.2363352194,144.377816049,126.6135899868,17.7642264,1962.618,1087.716,3555.99705534,NA,NA,NA,NA,NA,NA,NA,7046.7130276468,7046.7130276468,0.178777178175985,NA,1295.24386019229,1515.49409619013,17.7578119619761,0.00671084832494216,1.02058080749622,0.00366046272269572,1.22311628623877,0.0668591658483482,0.0586328235406276,0.00822634246415055,0.908858479438554,NA,NA,NA,NA,NA,3.26322538942724,3.26322538942724
"ID","ID","OUT",2015-10-14,"16:30",387.5,371.2,466.6,14.3,7.98,77.9,NA,1.714285714,NA,143380,8.966970455,19.17779922,109.2547,0.0395,5.6718,0.0237,7.64573986,0.410471381,0.058677799,0.351793582,3.1,0.6778539,0.775098248,18.69905767,0.0474,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-14 15:30:00,2015,2015-10-14 15:30:00,NA,21.7335967772147,21.7335967772147,0.701581446385621,0.12961,180807.5,5541.25,3092.25,30186.25,664.285714175,NA,3474.7010513125,7431.39719775,42336.19625,15.30625,2197.8225,9.18375,2962.72419575,159.0576601375,136.320013025,22.7376471125,1201.25,445.625,7245.884847125,NA,NA,NA,NA,NA,NA,NA,8421.76875117068,8421.76875117068,0.268165767185762,NA,1402.70346521545,2999.98372428005,17.0907160952694,0.00617898621993509,0.887239849170325,0.00370739173196105,1.19602332243414,0.0642100508070057,0.0550310808972052,0.00917896990980053,0.484933095741741,NA,NA,NA,NA,NA,3.39978721508949,3.39978721508949
"MR","ID","UP_2",2015-10-14,"16:45",43.3,346.4,434.8,14.3,5.61,55,NA,2,NA,143381,9.837857849,11.59969997,108.196,0.0117,2.2789,0.0311,8.059748073,0.398596096,0.0232997,0.375296396,13.27,0.075744707,1.00746836,24.30493039,20.8912,505.71,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-14 15:45:00,2015,2015-10-14 15:45:00,NA,21.4756873737738,21.4756873737738,0.0783960687187029,0.12961,18826.84,619.19,242.913,2381.5,86.6,NA,425.9792448617,502.267008701,4684.8868,0.50661,98.67637,1.34663,348.9870915609,17.2592109568,16.2503339468,1.00887701,574.591,21897.243,1052.403485887,NA,NA,NA,NA,NA,NA,NA,929.897263284404,929.897263284404,0.312860061768865,NA,1538.93640715573,1814.54142455725,16.9251036215721,0.00183023136134786,0.356488397382534,0.00486497396050586,1.26078663998014,0.0623523996076943,0.0587076268170963,0.00364477279059802,2.07582650983642,NA,NA,NA,NA,NA,3.35944243914385,3.35944243914385
"SMD_SIDE","SMD","SIDE",2015-10-28,"12:15",113.1825,514,695,10.5,4.38,38.7,NA,NA,NA,143388,20.078,6.191400051,166.5183,0.0068,6.2682,0.0547,9.744686798,0.36815669,0.0129914,0.35516529,46.16,NA,29.5059762,715.4562933,0.042767309,1.033505654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-28 11:15:00,2015,2015-10-28 11:15:00,NA,27.437047122482,27.437047122482,NA,0.060809,78661.8375,1188.41625,495.73935,4380.16275,NA,NA,2272.478235,700.758136272308,18846.95748975,0.769641,709.4505465,6.19108275,1102.92801351464,41.668894565925,40.198495435425,1.4703991305,5224.5042,116.974753683855,80977.1319164272,NA,NA,NA,NA,NA,NA,NA,3105.39358594032,3105.39358594032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMD_OUT","SMD","OUT",2015-10-28,"12:35",113.8,453.1,666,8.4,4.64,39.6,NA,1.714285714,NA,143389,11.937,2.5,168.2653,0.0335,7.115,0.3483,7.453791374,0.38974511,0.036,0.35374511,20.63,NA,1.230039113,29.82579592,0.043571943,1.052950271,NA,NA,84.62934163,1.450788714,15.37065837,0.263497001,0.745942857,0.075885714,0.465630825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-28 11:35:00,2015,2015-10-28 11:30:00,NA,21.0710796087047,21.0710796087047,0.112117452794569,0.060809,75790.8,955.92,528.032,4506.48,195.0857142532,NA,1358.4306,284.5,19148.59114,3.8123,809.687,39.63654,848.2414583612,44.352993518,40.256193518,4.0968,2347.694,119.8257408398,3394.175575696,165.0997556532,29.9859587138,84.8882971266,8.6357942532,52.988787885,NA,NA,2397.88885947059,2397.88885947059,0.145924397486864,NA,1016.10806096975,212.806413037144,14.3231739726476,0.00285160593469773,0.605647051503711,0.0296481894643349,0.634485842331257,0.0331761035431468,0.0301116911954119,0.00306441234773487,1.75607852038251,0.123494856920444,0.0224295406515419,0.0634965694915396,0.00645958663884102,0.0396356902671104,1.79362434813942,1.79362434813942
"SMD_DOWN","SMD","DOWN",2015-10-28,"12:50",114.9955,460,663,9,9.16,79.2,NA,NA,NA,143390,10.369,9.06400013,171.1267,0.048,7.1473,0.0981,7.945927877,0.390194869,0.057064,0.333130869,15.03,NA,0.379184235,9.194399982,0.041355339,0.999384289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-28 11:50:00,2015,2015-10-28 11:45:00,NA,23.8522713336422,23.8522713336422,NA,0.060809,76242.0165,1034.9595,1053.35878,9107.6436,NA,NA,1192.3883395,1042.31922694941,19678.80042985,5.519784,821.90733715,11.28105855,913.745949179554,44.8706540580895,38.3085508460895,6.562103212,1728.382365,114.9246960057,1057.31462313008,NA,NA,NA,NA,NA,NA,NA,2742.90386814785,2742.90386814785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMD_UP","SMD","UP",2015-10-28,"13:15",111.9,462,685,8.2,4.95,42.1,NA,2,NA,143391,9.508,15.83479977,176.328,0.1,7.0907,0.218,7.181885955,0.429908568,0.1158348,0.314073768,49.29,NA,0.735874489,17.84336946,0.048627928,1.17513212,NA,NA,56.75324675,1.135064935,43.24675325,0.864935065,0.867485714,0.064857143,0.494765711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-28 12:15:00,2015,2015-10-28 12:15:00,NA,22.8668761505736,22.8668761505736,0.110245544531742,0.060809,76651.5,917.58,553.905,4710.99,223.8,NA,1063.9452,1771.914094263,19731.1032,11.19,793.44933,24.3942,803.6530383645,48.1067687592,35.1448546392,12.96191412,5515.551,131.497284228,1996.673042574,127.0137662265,96.7862337735,97.0716513966,7.2575143017,55.3642830609,NA,NA,2558.80344124919,2558.80344124919,0.170245130429715,NA,809.345350062865,1347.89877608604,15.0094916792054,0.00851225652148575,0.60357857316899,0.0185567192168389,0.611340555570156,0.036594920116006,0.026734764798856,0.00986015531714997,4.19569123944032,0.0966196389526355,0.0736254914770795,0.0738426092629222,0.00552080638466684,0.0421157265006728,1.94648715638727,1.94648715638727
"ID_UP","ID","UP_1",2015-10-28,"14:10",337.8,303,456.2,7.5,8.09,67.4,NA,0.714285714,NA,143392,9.837857849,8.055700302,102.1176,0.0545,5.3399,0.0311,8.126179191,0.412269399,0.0625557,0.349713699,32.51,0.159546691,0.874152215,21.1963061,0.045815997,1.107179609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-28 13:10:00,2015,2015-10-28 13:15:00,NA,23.236662487734,23.236662487734,0.158660922126011,0.12961,154104.36,2533.5,2732.802,22767.72,241.2857141892,NA,3323.2283813922,2721.2155620156,34495.32528,18.4101,1803.81822,10.50558,2745.0233307198,139.2646029822,118.1332875222,21.13131546,10981.878,374.0052719202,7160.11220058,NA,NA,NA,NA,NA,NA,NA,7849.34458835655,7849.34458835655,0.0289865170984607,NA,399.231328812863,326.909372492361,4.1440469834929,0.00221167125549722,0.216699143802378,0.00126207295497181,0.329769485023016,0.016730355583292,0.0141917749675579,0.00253858061573408,1.31929233974706,NA,NA,NA,NA,NA,0.942969880693796,0.942969880693796
"ID","ID","OUT",2015-10-28,"14:40",387.5,336.1,473.6,9.9,7.06,62.3,NA,1.571428571,NA,143393,10.0555797,8.581000328,111.8083,0.0451,4.6893,0.0264,7.4072996,0.431044057,0.053681,0.377363056,59.26,0.183020553,1.223311003,29.66265376,0.046541712,1.124717078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-28 13:40:00,2015,2015-10-28 13:45:00,NA,19.6291064592184,19.6291064592184,0.182004462178299,0.12961,183520,3836.25,2735.75,24141.25,608.9285712625,NA,3896.53713375,3325.1376271,43325.71625,17.47625,1817.10375,10.23,2870.328595,167.0295720875,146.2281842,20.8013875,22963.25,435.827867725,11494.278332,NA,NA,NA,NA,NA,NA,NA,7606.27875294714,7606.27875294714,0.0637703376247298,NA,408.066726235805,348.226637960547,4.53730648139468,0.00183020869032889,0.190297064557855,0.00107134167238765,0.300596543232588,0.0174922523067854,0.0153138169512255,0.00217843531497883,2.40483740551863,NA,NA,NA,NA,NA,0.796571202329325,0.796571202329325
"MR","ID","UP_2",2015-10-28,"14:55",43.3,306.7,458.8,7.6,7.81,65.3,NA,1.285714286,NA,143394,9.931703473,8.687299728,114.8429,0.0118,1.8072,0.0332,6.347960533,0.383333847,0.0204873,0.362846547,10.82,0.019693624,1.20824807,29.29741011,0.040675946,0.982966233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-28 13:55:00,2015,2015-10-28 14:00:00,NA,17.4948902931134,17.4948902931134,0.0203375308705041,0.12961,19866.04,329.08,338.173,2827.49,55.6714285838,NA,430.0427603809,376.1600782224,4972.69757,0.51094,78.25176,1.43756,274.8666910789,16.5983555751,15.7112554851,0.88710009,468.506,42.5624378889,1268.577857763,NA,NA,NA,NA,NA,NA,NA,757.528749691808,757.528749691808,0.0521757308096942,NA,403.039689712955,352.540387088191,4.66045396014572,0.000478857262658114,0.0733382072098088,0.00134729331527537,0.257607373245265,0.0155561183609004,0.014724720700116,0.000831397660784371,0.439087761183118,NA,NA,NA,NA,NA,0.70996231154782,0.70996231154782
"BRDS","BRDS","UP_1",2015-11-02,"12:30",4.9014,228.1,327.9,9.1,9.55,84.5,NA,2.166666667,61.156,142428,16.52665234,2.5,61.1555,0.0976,5.2873,NA,7.668603394,0.403630135,0.1001,0.303530135,NA,0.026128672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-02 12:30:00,2015,2015-11-02 12:30:00,NA,25.2647184240866,25.2647184240866,0.0215680256888516,0.061656,1607.16906,44.60274,46.80837,414.1683,10.6197000016338,299.7500184,81.003733779276,12.2535,299.7475677,0.47837664,25.91517222,NA,37.5868926753516,1.978352743689,1.487722603689,0.49063014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.832490883818,123.832490883818,0.8237512566969,23.251076236987,6283.31567629538,950.482219119426,23.2508861405432,0.0371068258344224,2.01019385486006,NA,2.91554846859035,0.153457306567309,0.115399998513768,0.0380573080535418,NA,NA,NA,NA,NA,NA,9.60546625326132,9.60546625326132
"LH_OUT","LH","OUT",2015-11-02,"12:45",1.113657,208.4,309.3,7.9,6.44,56.9,NA,14.81481481,51.108,142429,26.97541695,9.875200272,51.1083,0.0217,3.8368,NA,9.469602525,0.427343937,0.0315752,0.395768737,NA,0.005735503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-02 12:45:00,2015,2015-11-02 12:45:00,NA,23.9271110618321,23.9271110618321,0.00490051470693464,0.003607,344.4541101,8.7978903,7.17195108,63.3670833,16.4986222168602,56.916781956,30.0413619142861,10.9975859093147,56.9171160531,0.0241663569,4.2728791776,NA,10.5458891391839,0.475914566847609,0.440750624341209,0.0351639425064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.6465947237867,26.6465947237867,5.63248722258085,19.4308981019022,10255.8616657231,3754.48090751173,19.4310121597685,0.00825018566195661,1.45872407132697,NA,3.60027552885637,0.162473125426797,0.150468458960741,0.0120046664660559,NA,NA,NA,NA,NA,NA,9.09691744766684,9.09691744766684
"LH_IN","LH","UP",2015-11-02,"12:55",1.061859,302.7,425.1,9.9,8.93,79.1,NA,1.833333333,82.594,142430,10.15896319,13.74639988,82.594,0.1112,4.7544,NA,4.171630998,0.277294394,0.1249464,0.152347994,NA,0.005468735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-02 12:55:00,2015,2015-11-02 13:00:00,NA,27.3822509143114,27.3822509143114,0.00467258379033303,0.003607,451.3962609,10.5124041,9.48240087,83.9930469,1.94674149964605,87.703182246,10.7873864939702,14.5967384301769,87.703182246,0.1180787208,5.0485024296,NA,4.42968391990528,0.294447547918446,0.161772088560846,0.1326754593576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.0760895736197,29.0760895736197,0.697020293894181,31.4016513623799,3862.3655507135,5226.28346513816,31.4016513623799,0.0422774491064321,1.80758906503256,NA,1.58602443533057,0.105425356383399,0.0579216237662052,0.0475037326171934,NA,NA,NA,NA,NA,NA,10.4105370454078,10.4105370454078
"PTEB","BRDS","UP_2",2015-11-02,"13:15",2.51,467,652,10.4,10.13,91.2,NA,1.333333333,190.221,142432,29.08409879,7.385000229,190.2206,0.3616,5.3239,NA,4.994333625,0.594581391,0.368985,0.22559639,NA,0.012926881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-02 13:15:00,2015,2015-11-02 13:15:00,NA,22.1383579098939,22.1383579098939,0.0110449554166193,0.061656,1636.52,26.104,25.4263,228.912,3.34666666583,477.45471,73.0010879629,18.53635057479,477.453706,0.907616,13.362989,NA,12.53577739875,1.49239929141,0.5662469389,0.92615235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.5672783538336,55.5672783538336,0.506923850070296,72.3206712812465,11057.5675036031,2807.72456234295,72.3205192040915,0.137477748173434,2.02410891454796,NA,1.89881012276511,0.226055615985918,0.0857701429570126,0.140285472648712,NA,NA,NA,NA,NA,NA,8.4168462215424,8.4168462215424
