"Date","Site","Sp_CondCA.UP","TempCA.UP","DO.mgLCA.UP","DO.pctCA.UP","TSSCA.UP","ChlCA.UP","PO4CA.UP","NH4CA.UP","ClCA.UP","NO3CA.UP","SO4CA.UP","BrCA.UP","DOCCA.UP","TDNCA.UP","DONCA.UP","DINCA.UP","TDPCA.UP","N2OCA.UP","CH4CA.UP","AFDM.mgLCA.UP","Ash.mgLCA.UP","PCCA.UP","PNCA.UP","TNCA.UP","NArCA.UP","N2CA.UP","Sample","Location","Time","CArea.km2","Cond.uScm","Sp_Cond.uScm","Temp.C","DO.mgL","DO.pct","pH","TSS.mgL","Chl.mgL","UNH_ID","PO4.ugL","NH4.ugL","Cl.mgL","NO3.mgL","SO4.mgL","Br.mgL","DOC.mgL","TDN.mgL","DIN.mgL","DON.mgL","TDP.mgL","Q_est.m3s","CH4.mM","CH4.uatm","N2O.mM","N2O.uatm","CO2.ppm","Gas_Flag","AFDM.pct","AFDM.mgL","Ash.pct","Ash.mgL","PC.mgL","PN.mgL","TN.mgL","NAr_sat","NAr_calc.A","NAr_calc.B","NAr_calc.C","NArcalc.mean","N2.mM.A","N2.mM.B","N2.mM.C","N2.mM.mean","Notes","DateTime","Year","DateTime15","Sp_CondCA.OUT","TempCA.OUT","DO.mgLCA.OUT","DO.pctCA.OUT","TSSCA.OUT","ChlCA.OUT","PO4CA.OUT","NH4CA.OUT","ClCA.OUT","NO3CA.OUT","SO4CA.OUT","BrCA.OUT","DOCCA.OUT","TDNCA.OUT","DONCA.OUT","DINCA.OUT","TDPCA.OUT","N2OCA.OUT","CH4CA.OUT","AFDM.mgLCA.OUT","Ash.mgLCA.OUT","PCCA.OUT","PNCA.OUT","TNCA.OUT","NArCA.OUT","N2CA.OUT","NArDisEq","Discharge.m3s","Runoff.mmd","SArea.km2","RSpCond","RTemp","RDO.mgL","RDO.pct","RTSS","RChl","RPO4","RNH4","RCl","RNO3","RSO4","RBr","RDOC","RTDN","RDON","RDIN","RTDP","RN2O","RCH4","RAFDM","RAsh","RPC","RPN","RTN","RNAr","RN2","RFlag","HL.myr","Month","Season"
2016-09-21,"ID",178582.82,8740.21,2197.203,25508.49,906.3397914856,0,0,14725.2503506171,35878.38418,56.14787,786.56935,0,1386.2223032746,160.5782380719,89.7051177428,70.8731203724,0,260.2858315124,7062.32095094,0,0,0,0,0,0,0,"ID","OUT","15:55",387.5,586,605,23.3,7.66,89.6,NA,2.62295082,NA,163957,NA,28.62386895,143.8565,0.0933,3.0993,NA,4.930516868,0.42169715,0.121923869,0.299773281,NA,NA,0.550457573,13.23448685,0.02687512,0.64615048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-21 14:55:00,"2016",2016-09-21 15:00:00,234437.5,9028.75,2968.25,34720,1016.39344275,NA,NA,11091.749218125,55744.39375,36.15375,1200.97875,NA,1910.57528635,163.407645625,116.1621463875,47.2454992375,NA,250.383311,5128.363654375,NA,NA,NA,NA,NA,NA,NA,NA,0.00948999057912918,0.00211596177041745,0.12961,-0.312766256014996,-0.0330129367601008,-0.350922058635456,-0.361115456069724,-0.121426480772745,NA,NA,0.246753097297244,-0.553704132001409,0.356097568794685,-0.526856786372365,NA,-0.378260385680384,-0.0176201183116302,-0.294933324992191,0.333379157157885,NA,0.0380447927375112,0.273841603914587,NA,NA,NA,NA,NA,NA,NA,1,2.30905287326146,"September","Fall"
2016-09-21,"PD",46339.9,1171.87,259.645,2810.77,95.2881356181,0,0,1905.244372765,11361.61529,26.8814,234.25711,0,181.675533697,49.0841051035,20.2974607086,28.7866443949,0,167.9292419615,1294.520061546,0,0,0,0,0,0,0,"PD","OUT","10:30",63.9,554,602,20.8,5.28,59.1,NA,3.076923077,NA,163953,NA,12.73947327,140.1753,0.0627,2.2612,NA,4.082362946,0.290593835,0.075439473,0.215154362,NA,NA,0.529064244,12.72013343,0.02172129,0.522238479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-21 09:30:00,"2016",2016-09-21 09:30:00,38467.8,1329.12,337.392,3776.49,196.6153846203,NA,NA,814.052341953,8957.20167,4.00653,144.49068,NA,260.8629922494,18.5689460565,13.7483637318,4.8205823247,NA,33.3710388081,812.816526177,NA,NA,NA,NA,NA,NA,NA,NA,0.0003279955393624,0.000443486926461836,0.162161,0.16987736270471,-0.134187239198887,-0.299435768067939,-0.343578450033265,-1.06337739053164,NA,NA,0.572730745940165,0.211626037198801,0.850955307387264,0.383196181324016,NA,-0.435872992587265,0.621691257947047,0.322655975090774,0.832541012471949,NA,0.801279167235503,0.37210974914805,NA,NA,NA,NA,NA,NA,NA,1,0.0637864156667919,"September","Fall"
2016-09-21,"SMD",78665.7,2137.29,311.082,3334.62,341.3898305502,0,0,6785.458438086,20959.29522,7.00494,437.62971,0,672.2154198879,50.5658157954,36.7754173506,13.7903984448,0,70.7352192102,5499.091105308,0,0,0,0,0,0,0,"SMD_OUT","OUT","14:10",113.8,702,741,22.2,6.48,74.2,NA,NA,NA,158718,NA,12.60972767,199.2022,0.0102,3.0647,NA,7.021495408,0.422366905,0.022809728,0.399557177,NA,NA,1.131362582,27.20101228,0.021475928,0.516339319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-21 13:10:00,"2016",2016-09-21 13:15:00,84325.8,2526.36,737.424,8443.96,NA,NA,NA,1434.987008846,22669.21036,1.16076,348.76286,NA,799.0461774304,48.065353789,45.4696067426,2.5957470464,NA,58.7594145022,3095.475197464,NA,NA,NA,NA,NA,NA,NA,NA,0.00335513574447589,0.00254730868473389,0.060809,-0.0719513078762409,-0.182038937158738,-1.37051324088183,-1.53221056672125,NA,NA,NA,0.788520256672477,-0.0815826640186044,0.83429408388937,0.203064024149549,NA,-0.188675763438528,0.0494496522416924,-0.236413072056085,0.811771425112174,NA,0.169304694913183,0.437093305387123,NA,NA,NA,NA,NA,NA,NA,0,1.73999836928401,"September","Fall"
2016-10-05,"ID",165741.84,5499.97,2598.859,25488.83,961.096774224,0,0,9170.411900228,37098.37965,84.95755,1151.62885,0,1134.4852946566,160.7989852075,66.671023355,94.1279618525,0,306.5458432373,4901.8382365326,0,0,0,0,0,0,0,"ID","OUT","8:45",387.5,474,598,14.1,8.07,78.5,NA,3.225806452,NA,163960,NA,21.66084619,140.5247,0.1167,4.2597,NA,4.440776377,0.413081934,0.138360846,0.274721088,NA,NA,0.603824189,14.39369443,0.033025324,0.787243092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-05 07:45:00,"2016",2016-10-05 07:45:00,231725,5463.75,3127.125,30418.75,1250.00000015,NA,NA,8393.577898625,54453.32125,45.22125,1650.63375,NA,1720.8008460875,160.069249425,106.4544216,53.614827825,NA,305.05669815,5577.556591625,NA,NA,NA,NA,NA,NA,NA,NA,0.0210135505680717,0.00468534392021006,0.12961,-0.398108045620828,0.00658549046631168,-0.203268434339839,-0.193414919398026,-0.300597435840177,NA,NA,0.0847109170291125,-0.467808614924237,0.467719466957322,-0.43330357692932,NA,-0.516811944758061,0.00453818649140326,-0.596711978353283,0.430404878955997,NA,0.00485782182388706,-0.137849990653788,NA,NA,NA,NA,NA,NA,NA,1,5.11290279079323,"October","Fall"
2016-10-05,"PD",47023,841.86,382.667,3678.33,361.1229508,0,0,2513.290335508,11297.78499,64.005,345.90873,0,137.8054560425,83.7432708304,17.2249804731,66.5182903573,0,282.9431030737,2478.928830053,0,0,0,0,0,0,0,"PD","OUT","12:10",63.9,490,598,15.5,5.06,50.6,NA,5.245901639,NA,163964,NA,24.05438526,99.1267,0.0598,2.9277,NA,3.15942556,0.263988021,0.083854385,0.180133636,NA,NA,0.437912127,10.43875594,0.028986145,0.690958923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-05 11:10:00,"2016",2016-10-05 11:15:00,38212.2,990.45,323.334,3233.34,335.2131147321,NA,NA,1537.075218114,6334.19613,3.82122,187.08003,NA,201.887293284,16.8688345419,11.5105393404,5.3582952015,NA,44.1522751797,667.036504566,NA,NA,NA,NA,NA,NA,NA,NA,0.0013119821574496,0.00177394770584735,0.162161,0.187372137039321,-0.176502031216592,0.155051258666151,0.120976095130127,0.071747962876637,NA,NA,0.388421148007432,0.439341770479206,0.940298101710804,0.459163606538638,NA,-0.465016691514281,0.798564895129742,0.33175312689754,0.919446288040204,NA,0.843953520336563,0.730917444470667,NA,NA,NA,NA,NA,NA,NA,1,0.255145622667168,"October","Fall"
2016-10-05,"SMD",76651.5,1409.94,511.383,4811.7,1371.677419788,0,0,3664.82171517,19237.74729,5.09145,656.61801,0,635.2050252939,51.4417695549,42.6854977614,8.7562716816,0,69.978449805,2300.023004349,885.4326375168,486.2447818236,200.9290838457,13.8322838457,65.2740534006,0,0,"SMD_OUT","OUT","10:00",113.8,576,720,14.6,6.92,68,NA,4.666666667,NA,158719,NA,2.5,190.1533,0.002,3.4817,NA,6.410888774,0.366773115,0.0045,0.362273115,NA,NA,0.416375465,9.925374496,0.022496135,0.536252928,NA,NA,100,4.666666667,0,0,2.195466667,0.205733333,0.572506448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-05 09:00:00,"2016",2016-10-05 09:00:00,81936,1661.48,787.496,7738.4,531.0666667046,NA,NA,284.5,21639.44554,0.2276,396.21746,NA,729.5591424812,41.738780487,41.226680487,0.5121,NA,61.0255832064,1129.5076176448,531.0666667046,0,249.8441067046,23.4124532954,65.1512337824,NA,NA,NA,0.000838783936118972,0.000636827171183472,0.060809,-0.0689418993757461,-0.178404754812261,-0.5399338656154,-0.608246565662863,0.612834140853117,NA,NA,0.922370029946517,-0.124843008580762,0.955297606772138,0.39657844596739,NA,-0.148541200762138,0.188620826069071,0.0341759461856199,0.941516204770564,NA,0.127937481089504,0.508914643240929,0.400217877450306,1,-0.243444213862356,-0.692594914662495,0.00188159937680335,NA,NA,1,0.434999592321003,"October","Fall"
2016-10-19,"ID",188143.66,6167.77,2980.917,30479.58,785.9081465552,0,0,952.75,41952.35527,35.84013,1413.71702,0,2250.9855414985,140.9450174748,104.1521374748,36.79288,0,286.2839614852,9593.741081778,0,0,0,0,0,0,0,"ID","OUT","15:10",387.5,335.6,413,15.2,8.46,84.5,NA,3.103448276,NA,163969,NA,8.38758404,70.4757,0.1331,8.6623,NA,3.674701867,0.376644639,0.141487584,0.235157055,NA,NA,0.767968375,18.30649106,0.036154542,0.861836016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-19 14:10:00,"2016",2016-10-19 14:15:00,160037.5,5890,3278.25,32743.75,1202.58620695,NA,NA,3250.1888155,27309.33375,51.57625,3356.64125,NA,1423.9469734625,145.9497976125,91.1233588125,54.8264388,NA,333.9614562,7093.76528575,NA,NA,NA,NA,NA,NA,NA,NA,0.0566010152398062,0.0126202005592755,0.12961,0.14938669737795,0.045035726040368,-0.0997454810046709,-0.0742848162605915,-0.530186717393358,NA,NA,-2.41137634794017,0.349039319145716,-0.439064255626305,-1.37433743989303,NA,0.367411763775894,-0.0355087411202372,0.125093723260863,-0.490137189586681,NA,-0.166539174836956,0.260584038564097,NA,NA,NA,NA,NA,NA,NA,1,13.7718510655237,"October","Fall"
2016-10-19,"PD",42028,812.47,310.141,2974.07,166.329848997,0,0,3176.300659498,10056.23688,60.13999,387.94184,0,179.8051262977,80.2267423805,16.9104517188,63.3162906617,0,288.4850435296,1661.031675007,0,0,0,0,0,0,0,"PD","OUT","9:55",63.9,468,580,14.9,7.17,71,NA,0.327868852,NA,163965,NA,2.5,133.2413,0.2415,10.1057,NA,5.525136607,0.505670167,0.244,0.261670167,NA,NA,0.557554865,13.29074671,0.045994731,1.096402081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-19 08:55:00,"2016",2016-10-19 09:00:00,37062,952.11,458.163,4536.9,20.9508196428,NA,NA,159.75,8514.11907,15.43185,645.75423,NA,353.0562291873,32.3123236713,16.7207236713,15.5916,NA,70.0600929759,849.278714769,NA,NA,NA,NA,NA,NA,NA,NA,0.0003279955393624,0.000443486926461836,0.162161,0.118159322356524,-0.171870961389344,-0.477273240235893,-0.525485277750691,0.874040529892035,NA,NA,0.949705642782177,0.153349391865161,0.743401187795342,-0.664564538849432,NA,-0.96354929615717,0.597237495721204,0.011219572998696,0.753750577662451,NA,0.757144799887307,0.488704082199142,NA,NA,NA,NA,NA,NA,NA,0,0.0637864056667919,"October","Fall"
2016-10-19,"SMD",66692.4,1544.22,584.118,5662.14,634.1000000373,0,0,619.8620400861,19172.39769,0.62664,1770.52656,0,609.1942235622,29.9223209508,28.6758189576,1.2465019932,0,90.7081415553,1806.08366901,634.1000000373,0,136.8909999627,16.20312,46.1254409508,0,0,"SMD_OUT","OUT","13:10",113.8,597,709,16.7,7.69,78.4,NA,0.677966102,NA,158722,NA,7.752740137,169.1324,0.0056,14.3387,NA,5.959872511,0.293379341,0.01335274,0.280026601,NA,NA,1.160139859,27.65490175,0.02585743,0.616377995,NA,NA,100,0.677966102,0,0,0.869694915,0.092338983,0.385718324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-19 12:10:00,"2016",2016-10-19 12:15:00,80684.2,1900.46,875.122,8921.92,77.1525424076,NA,NA,882.2618275906,19247.26712,0.63728,1631.74406,NA,678.2334917518,33.3865690058,31.8670271938,1.519541812,NA,70.143815831,3147.12781915,77.1525424076,0,98.971281327,10.5081762654,43.8947452712,NA,NA,NA,0.00391432503522187,0.00297186013218954,0.060809,-0.209796018736767,-0.230692517905479,-0.498193858090317,-0.575715188956825,0.878327483988233,NA,NA,-0.423319659110037,-0.00390506347774362,-0.0169794459338695,0.0783848732548807,NA,-0.113328829327862,-0.115774710815251,-0.111285687809597,-0.219044831287479,NA,0.226708709622973,-0.742514963813991,0.878327483988233,NA,0.277006659649154,0.351472045791181,0.0483615036218166,NA,NA,2,2.02999809749802,"October","Fall"
2016-11-02,"ID",201524.38,3455.88,3825.31,33146.33,2517.8863390086,0,0,2185.7024281445,45076.30359,22.29607,4637.37861,0,3309.0712390614,166.6715625514,142.1897901848,24.4817724099,0,199.9117230139,3374.1982698548,0,0,0,0,0,0,0,"ID","OUT","14:30",387.5,360.2,528,8.4,9.64,82.3,NA,7.868852459,NA,163975,NA,7.107224482,117.203,0.0599,11.7684,NA,8.022174712,0.430160333,0.067007224,0.363153109,NA,NA,0.499484812,11.92699153,0.023107813,0.551781924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-11-02 13:30:00,"2016",2016-11-02 13:30:00,204600,3255,3735.5,31891.25,3049.1803278625,NA,NA,2754.049486775,45416.1625,23.21125,4560.255,NA,3108.5927009,166.6871290375,140.7218297375,25.9652993,NA,213.81549555,4621.709217875,NA,NA,NA,NA,NA,NA,NA,NA,2.26742989194194,0.505563723003312,0.12961,-0.015261776267467,0.0581270182992465,0.0234778357832437,0.0378648254572978,-0.211007931781024,NA,NA,-0.260029476708312,-0.0075396357494449,-0.0410466956732735,0.0166308633575208,NA,0.0605845337491931,-9.33961730584371e-05,0.0103239511458041,-0.0605972012671799,NA,-0.0695495608085638,-0.369720700518847,NA,NA,NA,NA,NA,NA,NA,0,551.698704361399,"November","Fall"
2016-11-02,"PD",26483.52,539.53,563.524,4846.08,491.8952935214,0,0,1303.638803781,5616.78645,23.92004,324.53562,0,392.8747977478,47.1008823878,21.8772035694,25.2236788184,0,89.4112604761,1482.521609689,0,0,0,0,0,0,0,"PD","OUT","10:30",63.9,385,560,8.7,4.46,38.3,NA,5.9375,NA,163971,NA,20.47031722,125.8236,0.2592,11.5347,NA,7.137541052,0.613005622,0.279670317,0.333335305,NA,NA,0.447580389,10.68758726,0.054180292,1.293748808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-11-02 09:30:00,"2016",2016-11-02 09:30:00,35784,555.93,284.994,2447.37,379.40625,NA,NA,1308.053270358,8040.12804,16.56288,737.06733,NA,456.0888732228,39.1710592458,21.3001259895,17.8709332563,NA,82.6705488312,682.936825914,NA,NA,NA,NA,NA,NA,NA,NA,0.0137758126532208,0.0186264509113971,0.162161,-0.351179903577772,-0.0303968268678294,0.494264663084447,0.494979447305864,0.228684935601048,NA,NA,-0.00338626509443896,-0.431446274764461,0.30757306425909,-1.2711446281305,NA,-0.160901324893788,0.168358271437691,0.0263780321863059,0.291501712142654,NA,0.0753899632888168,0.539341064945917,NA,NA,NA,NA,NA,NA,NA,1,2.67902903800526,"November","Fall"
2016-11-02,"SMD",77211,906.39,917.58,7754.67,1443.870968139,0,0,965.2232796306,17238.55308,6.714,3083.59473,0,941.5113330354,55.436564754,47.7573414267,7.6792233273,0,171.845520423,1055.2154537658,649.9786356624,793.8923321409,158.3637676914,9.2263354947,64.6629002487,0,0,"SMD_OUT","OUT","12:45",113.8,503,724,9.2,7.86,68.4,NA,9.333333333,NA,158724,NA,2.5,155.8606,0.0683,28.0859,NA,8.484407135,0.513361224,0.0708,0.442561224,NA,NA,0.81793919,19.5312321,0.048381702,1.155286692,NA,NA,83.35403727,7.779710145,16.64596273,1.553623188,1.182266667,0.0852,0.598561224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-11-02 11:45:00,"2016",2016-11-02 11:45:00,82391.2,1046.96,894.468,7783.92,1062.1333332954,NA,NA,284.5,17736.93628,7.77254,3196.17542,NA,965.525531963,58.4205072912,50.3634672912,8.05704,NA,131.4716255496,2222.65421298,885.331014501,176.8023187944,134.5419467046,9.69576,68.1162672912,NA,NA,NA,0.704578506339936,0.534934823794117,0.060809,-0.0670914766030747,-0.155087765752049,0.0251879945072909,-0.00377192066200109,0.264384867669734,NA,NA,0.705249545878254,-0.0289109647246566,-0.157661602621388,-0.036509561034306,NA,-0.0255060115422922,-0.0538262525905285,-0.0545701621288944,-0.0491998548026131,NA,0.234942957919526,-1.10635108218696,-0.362092484161037,0.777296855459462,0.150424692049643,-0.050878759564906,-0.0534056936700644,NA,NA,0,365.399657549643,"November","Fall"
2016-11-16,"ID",201421.06,3206.43,3857.622,32950.62,1645.5999998874,0,0,2561.8608241564,42329.81605,43.49658,5521.86447,0,3002.7109289448,176.3599807864,130.3015402064,46.0584409178,0,281.5967261753,8318.392997796,0,0,0,0,0,0,0,"ID","OUT","15:45",387.5,333.9,490,8.3,9.74,83,NA,9.333333333,NA,163981,NA,5.804361019,97.1064,0.1894,13.1265,NA,8.128877948,0.564354991,0.195204361,0.36915063,NA,NA,1.006121265,24.04126602,0.037858891,0.905570112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-11-16 15:45:00,"2016",2016-11-16 15:45:00,189875,3216.25,3774.25,32162.5,3616.6666665375,NA,NA,2249.1898948625,37628.73,73.3925,5086.51875,NA,3149.94020485,218.6875590125,143.045869125,75.6416898875,NA,350.9084184,9315.99058275,NA,NA,NA,NA,NA,NA,NA,NA,1.80648749238423,0.402788437011607,0.12961,0.0573230028677241,-0.00306259609596971,0.0216122782377329,0.023918214588982,-1.19777993849354,NA,NA,0.122048366697227,0.111058504115564,-0.687316566038065,0.0788403486476734,NA,-0.0490321177726349,-0.240006706948814,-0.0978064334344225,-0.642298097378001,NA,-0.246138132236495,-0.119926719646249,NA,NA,NA,NA,NA,NA,NA,0,439.544707660128,"November","Fall"
2016-11-16,"PD",17914.45,527.88,636.964,5452.46,536.1564039498,0,0,800.624935349,3588.98027,14.93688,241.36402,0,484.3966251159,35.5890281264,19.8515231886,15.7375049378,0,63.2447350837,1425.209060611,0,0,0,0,0,0,0,"PD","OUT","11:30",63.9,334.1,501,7.8,7.81,65.9,NA,7.096774194,NA,163977,NA,18.61585173,111.2506,0.5356,7.0481,NA,5.786878731,0.756930406,0.554215852,0.202714554,NA,NA,1.310528936,31.31508682,0.050693644,1.212572476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-11-16 11:30:00,"2016",2016-11-16 11:30:00,32013.9,498.42,499.059,4211.01,453.4838709966,NA,NA,1189.552925547,7108.91334,34.22484,450.37359,NA,369.7815509109,48.3678529434,12.9534600006,35.4143929428,NA,77.4833812164,2001.034047798,NA,NA,NA,NA,NA,NA,NA,NA,0.0964306885725455,0.13038515637978,0.162161,-0.787043420255715,0.0558081382132306,0.216503601459423,0.227686218697615,0.154194806485871,NA,NA,-0.48578051098104,-0.980761331964636,-1.29129778106271,-0.865951644325446,NA,0.236614105594927,-0.359066417088267,0.347482816429991,-1.25031814654037,NA,-0.225135675149183,-0.404028435617816,NA,NA,NA,NA,NA,NA,NA,1,18.7532032660368,"November","Fall"
2016-11-16,"SMD",75644.4,939.96,906.39,7743.48,1227.290323086,0,0,1658.698106622,17512.81998,20.2539,2409.48675,0,839.1504164973,64.7540340705,42.8414358945,21.9125980641,0,136.7489991984,2078.320672797,414.0311386944,813.2591838321,129.4430323086,9.529548351,74.2835824215,0,0,"SMD_OUT","OUT","13:55",113.8,499,738,8,8.53,72.2,NA,9.333333333,NA,158726,NA,13.49505235,171.9602,0.1653,22.5751,NA,7.747747238,0.544274363,0.178795052,0.365479311,NA,NA,1.126391326,26.91511893,0.04522079,1.081663899,NA,NA,35.20164046,3.285486443,64.79835954,6.04784689,2.4276,0.21,0.754274363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-11-16 13:55:00,"2016",2016-11-16 14:00:00,83984.4,910.4,970.714,8216.36,1062.1333332954,NA,NA,1535.73695743,19569.07076,18.81114,2569.04638,NA,881.6936356844,61.9384225094,41.5915455918,20.3468769176,NA,123.0933517062,3062.940534234,373.8883572134,688.244976082,276.26088,23.898,85.8364225094,NA,NA,NA,1.16311372475164,0.883067010707749,0.060809,-0.110252708726621,0.0314481467296481,-0.0709672436809761,-0.061068150237361,0.134570432670988,NA,NA,0.0741311204860632,-0.117414030541528,0.0712336883266928,-0.0662214183165771,NA,-0.0506979658839707,0.0434816394301325,0.0291747995043384,0.0714530126423104,NA,0.0998592133927646,-0.473757430373774,0.0969559478245665,0.153720007391776,-1.1342275058991,-1.50777887049518,-0.155523464422419,NA,NA,1,603.199434685125,"November","Fall"
2016-12-14,"ID",185367.10832677,385.43,4893.348,34423.89,262.101946749,0,0,3084.7216460588,37039.22551,50.20096,3913.09604,0,3262.0722941573,188.3890318936,135.103350276,53.2856816176,0,341.3383772221,4383.476605181,0,0,0,0,0,0,0,"ID","OUT","14:20",387.5,252.2,486.8725869,0.9,12.61,88.4,NA,2,NA,163987,NA,11.6672466,73.0438,0.104,8.8416,NA,7.059109614,0.436089629,0.115667247,0.320422382,NA,NA,0.703751027,17.06444477,0.039915411,0.96786264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-12-14 14:20:00,"2016",2016-12-14 14:15:00,188663.12742375,348.75,4886.375,34255,775,NA,NA,4521.0580575,28304.4725,40.3,3426.12,NA,2735.404975425,168.9847312375,124.163673025,44.8210582125,NA,375.046773,6612.472348375,NA,NA,NA,NA,NA,NA,NA,NA,1.8166553394333,0.405055538908483,0.12961,-0.0177810353019572,0.0951664374854059,0.00142499572889581,0.00490618579132107,-1.95686472234475,NA,NA,-0.465629180278337,0.235824396696463,0.197226507222173,0.124447760806811,NA,0.161451761714667,0.103001222847513,0.0809726570706911,0.15885361973683,NA,-0.0987536064717586,-0.508499518523599,NA,NA,NA,NA,NA,NA,NA,1,442.018692881479,"December","Winter"
2016-12-14,"PD",23019.625433,79.61,851.269,6037.07,176.936065572,0,0,879.9693204402,4085.20557,9.75795,555.07796,0,652.416829191,42.2743343421,31.636415057,10.6379193408,0,55.0750866304,592.7795767013,0,0,0,0,0,0,0,"PD","OUT","10:30",63.9,223.7,430.1923077,1,12.59,88.5,NA,2.62295082,NA,163983,NA,18.61585173,79.4753,0.1829,9.513,NA,9.90908919,0.632263163,0.201515852,0.430747311,NA,NA,0.344873436,8.362437093,0.042524932,1.031137903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-12-14 10:30:00,"2016",2016-12-14 10:30:00,27489.28846203,63.9,804.501,5655.15,167.606557398,NA,NA,1189.552925547,5078.47167,11.68731,607.8807,NA,633.190799241,40.4016161157,27.5247531729,12.8768629428,NA,65.8897120017,534.3597302427,NA,NA,NA,NA,NA,NA,NA,NA,0.60679174782044,0.820450813954397,0.162161,-0.194167495993331,0.197337017962568,0.0549391555430775,0.0632624766650047,0.0527281317341354,NA,NA,-0.351811816520981,-0.243137360649393,-0.197721857562295,-0.0951267097688404,NA,0.0294689362532853,0.0442991771613779,0.129966112680338,-0.210468187459638,NA,-0.196361477266031,0.0985523941018595,NA,NA,NA,NA,NA,NA,NA,1,118.004850483565,"December","Winter"
2016-12-14,"SMD",73038.60465177,89.52,1311.468,9198.18,0,0,0,2624.609473452,17700.7896,25.58034,1818.05049,0,1019.4143313636,70.2775637643,42.0726142998,28.2049494645,0,174.0004754046,1324.89232968,0,0,121.2249999627,7.3107999627,77.588363727,0,0,"SMD_OUT","OUT","12:45",113.8,365.3,707.9457364,0.8,11.38,79.6,NA,2,NA,158728,NA,23.89761743,163.8277,0.2435,15.9249,NA,8.753860441,0.612582428,0.267397617,0.34518481,NA,NA,1.097554647,26.61333331,0.068143439,1.652331449,NA,NA,69.74358974,1.394871795,30.25641026,0.605128205,1.0112,0.0596,0.672182428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-12-14 12:45:00,"2016",2016-12-14 12:45:00,80564.22480232,91.04,1295.044,9058.48,227.6,NA,NA,2719.548863534,18643.59226,27.7103,1812.25362,NA,996.1893181858,69.7118803064,39.282031378,30.4298488146,NA,188.0353188962,3028.597330678,158.736410271,68.863589729,115.07456,6.78248,76.4943603064,NA,NA,NA,0.791252846405563,0.600740298149742,0.060809,-0.103036198273917,-0.0169794459338695,0.0125233707570448,0.015187787149197,NA,NA,NA,-0.0361727681936358,-0.0532633109203217,-0.0832655078079494,0.0031885088075855,NA,0.0227827022470181,0.00804927529641212,0.0663277756384458,-0.0788832950365803,NA,-0.0806597996871276,-1.2859195897145,NA,NA,0.050735739035615,0.0722656843841318,0.0141000965615067,NA,NA,0,410.349615422813,"December","Winter"
