Date,Time,DateTime,Site,Permanent.ID,Location,Location.Flag,Stage,Discharge,Temp.Stage,NO3.SUNA.Raw,NO3.SUNA.Corr,Br.SUNA.Raw,Br.SUNA.Corr,Abs.254,Abs.350,RWT,Temp.Turner,DO_Concentration,DO_Percent_Sat,Temp.DO,PAR
2015-07-04,14:00,2015-07-04 14:00,CH,SB-Chest-midreach,Up,1,0.44381928,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,14:15,2015-07-04 14:15,CH,SB-Chest-midreach,Up,1,0.4424172,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,14:30,2015-07-04 14:30,CH,SB-Chest-midreach,Up,1,0.44238672,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,14:45,2015-07-04 14:45,CH,SB-Chest-midreach,Up,1,0.44238672,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,15:00,2015-07-04 15:00,CH,SB-Chest-midreach,Up,1,0.44238672,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,15:15,2015-07-04 15:15,CH,SB-Chest-midreach,Up,1,0.44098464,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,15:30,2015-07-04 15:30,CH,SB-Chest-midreach,Up,1,0.44238672,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,15:45,2015-07-04 15:45,CH,SB-Chest-midreach,Up,1,0.44238672,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,16:00,2015-07-04 16:00,CH,SB-Chest-midreach,Up,1,0.44238672,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,16:15,2015-07-04 16:15,CH,SB-Chest-midreach,Up,1,0.44238672,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,16:30,2015-07-04 16:30,CH,SB-Chest-midreach,Up,1,0.44238672,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,16:45,2015-07-04 16:45,CH,SB-Chest-midreach,Up,1,0.44098464,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,17:00,2015-07-04 17:00,CH,SB-Chest-midreach,Up,1,0.43961304,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,17:15,2015-07-04 17:15,CH,SB-Chest-midreach,Up,1,0.44101512,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,17:30,2015-07-04 17:30,CH,SB-Chest-midreach,Up,1,0.43961304,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,17:45,2015-07-04 17:45,CH,SB-Chest-midreach,Up,1,0.43961304,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,18:00,2015-07-04 18:00,CH,SB-Chest-midreach,Up,1,0.43961304,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,18:15,2015-07-04 18:15,CH,SB-Chest-midreach,Up,1,0.43961304,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,18:30,2015-07-04 18:30,CH,SB-Chest-midreach,Up,1,0.43961304,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,18:45,2015-07-04 18:45,CH,SB-Chest-midreach,Up,1,0.43821096,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,19:00,2015-07-04 19:00,CH,SB-Chest-midreach,Up,1,0.43961304,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,19:15,2015-07-04 19:15,CH,SB-Chest-midreach,Up,1,0.43821096,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,19:30,2015-07-04 19:30,CH,SB-Chest-midreach,Up,1,0.43821096,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,19:45,2015-07-04 19:45,CH,SB-Chest-midreach,Up,1,0.43961304,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,20:00,2015-07-04 20:00,CH,SB-Chest-midreach,Up,1,0.43821096,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,20:15,2015-07-04 20:15,CH,SB-Chest-midreach,Up,1,0.43958256,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,20:30,2015-07-04 20:30,CH,SB-Chest-midreach,Up,1,0.43958256,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,20:45,2015-07-04 20:45,CH,SB-Chest-midreach,Up,1,0.43958256,NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,21:00,2015-07-04 21:00,CH,SB-Chest-midreach,Up,1,0.43818048,NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,21:15,2015-07-04 21:15,CH,SB-Chest-midreach,Up,1,0.43818048,NA,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,21:30,2015-07-04 21:30,CH,SB-Chest-midreach,Up,1,0.43821096,NA,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,21:45,2015-07-04 21:45,CH,SB-Chest-midreach,Up,1,0.43821096,NA,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,22:00,2015-07-04 22:00,CH,SB-Chest-midreach,Up,1,0.43821096,NA,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,22:15,2015-07-04 22:15,CH,SB-Chest-midreach,Up,1,0.43821096,NA,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,22:30,2015-07-04 22:30,CH,SB-Chest-midreach,Up,1,0.4367784,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,22:45,2015-07-04 22:45,CH,SB-Chest-midreach,Up,1,0.4367784,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,23:00,2015-07-04 23:00,CH,SB-Chest-midreach,Up,1,0.43680888,NA,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,23:15,2015-07-04 23:15,CH,SB-Chest-midreach,Up,1,0.43680888,NA,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,23:30,2015-07-04 23:30,CH,SB-Chest-midreach,Up,1,0.43680888,NA,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-04,23:45,2015-07-04 23:45,CH,SB-Chest-midreach,Up,1,0.4354068,NA,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,0:00,2015-07-05 0:00,CH,SB-Chest-midreach,Up,1,0.43537632,NA,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,0:15,2015-07-05 0:15,CH,SB-Chest-midreach,Up,1,0.43537632,NA,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,0:30,2015-07-05 0:30,CH,SB-Chest-midreach,Up,1,0.4354068,NA,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,0:45,2015-07-05 0:45,CH,SB-Chest-midreach,Up,1,0.4354068,NA,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,1:00,2015-07-05 1:00,CH,SB-Chest-midreach,Up,1,0.43400472,NA,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,1:15,2015-07-05 1:15,CH,SB-Chest-midreach,Up,1,0.4354068,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,1:30,2015-07-05 1:30,CH,SB-Chest-midreach,Up,1,0.43400472,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,1:45,2015-07-05 1:45,CH,SB-Chest-midreach,Up,1,0.43400472,NA,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,2:00,2015-07-05 2:00,CH,SB-Chest-midreach,Up,1,0.43397424,NA,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,2:15,2015-07-05 2:15,CH,SB-Chest-midreach,Up,1,0.43397424,NA,15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,2:30,2015-07-05 2:30,CH,SB-Chest-midreach,Up,1,0.43397424,NA,15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,2:45,2015-07-05 2:45,CH,SB-Chest-midreach,Up,1,0.43120056,NA,15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,3:00,2015-07-05 3:00,CH,SB-Chest-midreach,Up,1,0.43257216,NA,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,3:15,2015-07-05 3:15,CH,SB-Chest-midreach,Up,1,0.43260264,NA,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,3:30,2015-07-05 3:30,CH,SB-Chest-midreach,Up,1,0.43260264,NA,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,3:45,2015-07-05 3:45,CH,SB-Chest-midreach,Up,1,0.43400472,NA,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,4:00,2015-07-05 4:00,CH,SB-Chest-midreach,Up,1,0.43260264,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,4:15,2015-07-05 4:15,CH,SB-Chest-midreach,Up,1,0.43120056,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,4:30,2015-07-05 4:30,CH,SB-Chest-midreach,Up,1,0.43260264,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,4:45,2015-07-05 4:45,CH,SB-Chest-midreach,Up,1,0.43120056,NA,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,5:00,2015-07-05 5:00,CH,SB-Chest-midreach,Up,1,0.43260264,NA,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,5:15,2015-07-05 5:15,CH,SB-Chest-midreach,Up,1,0.43120056,NA,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,5:30,2015-07-05 5:30,CH,SB-Chest-midreach,Up,1,0.43120056,NA,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,5:45,2015-07-05 5:45,CH,SB-Chest-midreach,Up,1,0.43120056,NA,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,6:00,2015-07-05 6:00,CH,SB-Chest-midreach,Up,1,0.43120056,NA,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,6:15,2015-07-05 6:15,CH,SB-Chest-midreach,Up,1,0.42979848,NA,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,6:30,2015-07-05 6:30,CH,SB-Chest-midreach,Up,1,0.4283964,NA,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,6:45,2015-07-05 6:45,CH,SB-Chest-midreach,Up,1,0.42979848,NA,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,7:00,2015-07-05 7:00,CH,SB-Chest-midreach,Up,1,0.4283964,NA,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,7:15,2015-07-05 7:15,CH,SB-Chest-midreach,Up,1,0.42699432,NA,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,7:30,2015-07-05 7:30,CH,SB-Chest-midreach,Up,1,0.4283964,NA,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,7:45,2015-07-05 7:45,CH,SB-Chest-midreach,Up,1,0.42699432,NA,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,8:00,2015-07-05 8:00,CH,SB-Chest-midreach,Up,1,0.4283964,NA,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,8:15,2015-07-05 8:15,CH,SB-Chest-midreach,Up,1,0.42699432,NA,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,8:30,2015-07-05 8:30,CH,SB-Chest-midreach,Up,1,0.42699432,NA,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,8:45,2015-07-05 8:45,CH,SB-Chest-midreach,Up,1,0.4283964,NA,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,9:00,2015-07-05 9:00,CH,SB-Chest-midreach,Up,1,0.42559224,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,9:15,2015-07-05 9:15,CH,SB-Chest-midreach,Up,1,0.42699432,NA,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,9:30,2015-07-05 9:30,CH,SB-Chest-midreach,Up,1,0.42699432,NA,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,9:45,2015-07-05 9:45,CH,SB-Chest-midreach,Up,1,0.42699432,NA,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,10:00,2015-07-05 10:00,CH,SB-Chest-midreach,Up,1,0.42699432,NA,15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,10:15,2015-07-05 10:15,CH,SB-Chest-midreach,Up,1,0.42559224,NA,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,10:30,2015-07-05 10:30,CH,SB-Chest-midreach,Up,1,0.42699432,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,10:45,2015-07-05 10:45,CH,SB-Chest-midreach,Up,1,0.42699432,NA,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,11:00,2015-07-05 11:00,CH,SB-Chest-midreach,Up,1,0.42699432,NA,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,11:15,2015-07-05 11:15,CH,SB-Chest-midreach,Up,1,0.42699432,NA,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,11:30,2015-07-05 11:30,CH,SB-Chest-midreach,Up,1,0.42699432,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,11:45,2015-07-05 11:45,CH,SB-Chest-midreach,Up,1,0.42699432,NA,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,12:00,2015-07-05 12:00,CH,SB-Chest-midreach,Up,1,0.42699432,NA,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,12:15,2015-07-05 12:15,CH,SB-Chest-midreach,Up,1,0.42699432,NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,12:30,2015-07-05 12:30,CH,SB-Chest-midreach,Up,1,0.4283964,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,12:45,2015-07-05 12:45,CH,SB-Chest-midreach,Up,1,0.4283964,NA,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,13:00,2015-07-05 13:00,CH,SB-Chest-midreach,Up,1,0.42979848,NA,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,13:15,2015-07-05 13:15,CH,SB-Chest-midreach,Up,1,0.42979848,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,13:30,2015-07-05 13:30,CH,SB-Chest-midreach,Up,1,0.42699432,NA,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,13:45,2015-07-05 13:45,CH,SB-Chest-midreach,Up,1,0.4283964,NA,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,14:00,2015-07-05 14:00,CH,SB-Chest-midreach,Up,1,0.4283964,NA,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,14:15,2015-07-05 14:15,CH,SB-Chest-midreach,Up,1,0.42979848,NA,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,14:30,2015-07-05 14:30,CH,SB-Chest-midreach,Up,1,0.4283964,NA,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,14:45,2015-07-05 14:45,CH,SB-Chest-midreach,Up,1,0.42979848,NA,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,15:00,2015-07-05 15:00,CH,SB-Chest-midreach,Up,1,0.4283964,NA,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,15:15,2015-07-05 15:15,CH,SB-Chest-midreach,Up,1,0.4283964,NA,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,15:30,2015-07-05 15:30,CH,SB-Chest-midreach,Up,1,0.4283964,NA,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,15:45,2015-07-05 15:45,CH,SB-Chest-midreach,Up,1,0.4283964,NA,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,16:00,2015-07-05 16:00,CH,SB-Chest-midreach,Up,1,0.42699432,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,16:15,2015-07-05 16:15,CH,SB-Chest-midreach,Up,1,0.4283964,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,16:30,2015-07-05 16:30,CH,SB-Chest-midreach,Up,1,0.42699432,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,16:45,2015-07-05 16:45,CH,SB-Chest-midreach,Up,1,0.4270248,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,17:00,2015-07-05 17:00,CH,SB-Chest-midreach,Up,1,0.42562272,NA,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,17:15,2015-07-05 17:15,CH,SB-Chest-midreach,Up,1,0.42562272,NA,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,17:30,2015-07-05 17:30,CH,SB-Chest-midreach,Up,1,0.42699432,NA,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,17:45,2015-07-05 17:45,CH,SB-Chest-midreach,Up,1,0.42559224,NA,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,18:00,2015-07-05 18:00,CH,SB-Chest-midreach,Up,1,0.42419016,NA,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,18:15,2015-07-05 18:15,CH,SB-Chest-midreach,Up,1,0.42559224,NA,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,18:30,2015-07-05 18:30,CH,SB-Chest-midreach,Up,1,0.42559224,NA,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,18:45,2015-07-05 18:45,CH,SB-Chest-midreach,Up,1,0.42699432,NA,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,19:00,2015-07-05 19:00,CH,SB-Chest-midreach,Up,1,0.42699432,NA,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,19:15,2015-07-05 19:15,CH,SB-Chest-midreach,Up,1,0.42699432,NA,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,19:30,2015-07-05 19:30,CH,SB-Chest-midreach,Up,1,0.42699432,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,19:45,2015-07-05 19:45,CH,SB-Chest-midreach,Up,1,0.42559224,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,20:00,2015-07-05 20:00,CH,SB-Chest-midreach,Up,1,0.42559224,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,20:15,2015-07-05 20:15,CH,SB-Chest-midreach,Up,1,0.42419016,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,20:30,2015-07-05 20:30,CH,SB-Chest-midreach,Up,1,0.42559224,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,20:45,2015-07-05 20:45,CH,SB-Chest-midreach,Up,1,0.42559224,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,21:00,2015-07-05 21:00,CH,SB-Chest-midreach,Up,1,0.42562272,NA,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,21:15,2015-07-05 21:15,CH,SB-Chest-midreach,Up,1,0.42422064,NA,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,21:30,2015-07-05 21:30,CH,SB-Chest-midreach,Up,1,0.42422064,NA,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,21:45,2015-07-05 21:45,CH,SB-Chest-midreach,Up,1,0.42422064,NA,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,22:00,2015-07-05 22:00,CH,SB-Chest-midreach,Up,1,0.42281856,NA,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,22:15,2015-07-05 22:15,CH,SB-Chest-midreach,Up,1,0.42281856,NA,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,22:30,2015-07-05 22:30,CH,SB-Chest-midreach,Up,1,0.42141648,NA,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,22:45,2015-07-05 22:45,CH,SB-Chest-midreach,Up,1,0.42422064,NA,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,23:00,2015-07-05 23:00,CH,SB-Chest-midreach,Up,1,0.42281856,NA,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,23:15,2015-07-05 23:15,CH,SB-Chest-midreach,Up,1,0.42281856,NA,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,23:30,2015-07-05 23:30,CH,SB-Chest-midreach,Up,1,0.42281856,NA,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-05,23:45,2015-07-05 23:45,CH,SB-Chest-midreach,Up,1,0.42281856,NA,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-06,0:00,2015-07-06 0:00,CH,SB-Chest-midreach,Up,1,0.42281856,NA,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-06,0:15,2015-07-06 0:15,CH,SB-Chest-midreach,Up,1,0.42141648,NA,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-06,0:30,2015-07-06 0:30,CH,SB-Chest-midreach,Up,1,0.42141648,NA,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-06,0:45,2015-07-06 0:45,CH,SB-Chest-midreach,Up,1,0.4200144,NA,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-06,1:00,2015-07-06 1:00,CH,SB-Chest-midreach,Up,1,0.42141648,NA,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-06,1:15,2015-07-06 1:15,CH,SB-Chest-midreach,Up,1,0.42141648,NA,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-06,1:30,2015-07-06 1:30,CH,SB-Chest-midreach,Up,1,0.42141648,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-06,1:45,2015-07-06 1:45,CH,SB-Chest-midreach,Up,1,0.4200144,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-06,2:00,2015-07-06 2:00,CH,SB-Chest-midreach,Up,1,0.42141648,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-06,2:15,2015-07-06 2:15,CH,SB-Chest-midreach,Up,1,0.4200144,NA,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-06,2:30,2015-07-06 2:30,CH,SB-Chest-midreach,Up,1,0.4200144,NA,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-06,2:45,2015-07-06 2:45,CH,SB-Chest-midreach,Up,1,0.4200144,NA,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-06,3:00,2015-07-06 3:00,CH,SB-Chest-midreach,Up,1,0.4200144,NA,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-06,3:15,2015-07-06 3:15,CH,SB-Chest-midreach,Up,1,0.41861232,NA,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-06,3:30,2015-07-06 3:30,CH,SB-Chest-midreach,Up,1,0.41998392,NA,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-06,3:45,2015-07-06 3:45,CH,SB-Chest-midreach,Up,1,0.41861232,NA,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-06,4:00,2015-07-06 4:00,CH,SB-Chest-midreach,Up,1,0.4200144,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-06,4:15,2015-07-06 4:15,CH,SB-Chest-midreach,Up,1,0.41861232,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
