"Date","Site","Year","Sample.UP","Location.UP","Time.UP","CArea.km2.UP","Cond.uScm.UP","Sp_Cond.uScm.UP","Temp.C.UP","DO.mgL.UP","DO.pct.UP","TSS.mgL.UP","Chl.mgL.UP","PO4.ugL.UP","NH4.ugL.UP","Cl.mgL.UP","NO3.mgL.UP","SO4.mgL.UP","Br.mgL.UP","DOC.mgL.UP","TDN.mgL.UP","DIN.mgL.UP","DON.mgL.UP","TDP.mgL.UP","Q_est.m3s.UP","CH4.mM.UP","CH4.uatm.UP","N2O.mM.UP","N2O.uatm.UP","Gas_Flag.UP","AFDM.pct.UP","AFDM.mgL.UP","Ash.pct.UP","Ash.mgL.UP","PC.mgL.UP","PN.mgL.UP","TN.mgL.UP","DateTime.UP","DateTime2.UP","DO.mgLCA.UP","DO.pctCA.UP","TSSCA.UP","ChlCA.UP","PO4CA.UP","NH4CA.UP","ClCA.UP","NO3CA.UP","SO4CA.UP","BrCA.UP","DOCCA.UP","TDNCA.UP","DONCA.UP","DINCA.UP","TDPCA.UP","N2OCA.UP","CH4CA.UP","AFDM.mgLCA.UP","Ash.mgLCA.UP","PCCA.UP","PNCA.UP","TNCA.UP","Sample.OUT","Location.OUT","Time.OUT","CArea.km2.OUT","Cond.uScm.OUT","Sp_Cond.uScm.OUT","Temp.C.OUT","DO.mgL.OUT","DO.pct.OUT","TSS.mgL.OUT","Chl.mgL.OUT","PO4.ugL.OUT","NH4.ugL.OUT","Cl.mgL.OUT","NO3.mgL.OUT","SO4.mgL.OUT","Br.mgL.OUT","DOC.mgL.OUT","TDN.mgL.OUT","DIN.mgL.OUT","DON.mgL.OUT","TDP.mgL.OUT","Q_est.m3s.OUT","CH4.mM.OUT","CH4.uatm.OUT","N2O.mM.OUT","N2O.uatm.OUT","Gas_Flag.OUT","AFDM.pct.OUT","AFDM.mgL.OUT","Ash.pct.OUT","Ash.mgL.OUT","PC.mgL.OUT","PN.mgL.OUT","TN.mgL.OUT","DateTime.OUT","DateTime2.OUT","DO.mgLCA.OUT","DO.pctCA.OUT","TSSCA.OUT","ChlCA.OUT","PO4CA.OUT","NH4CA.OUT","ClCA.OUT","NO3CA.OUT","SO4CA.OUT","BrCA.OUT","DOCCA.OUT","TDNCA.OUT","DONCA.OUT","DINCA.OUT","TDPCA.OUT","N2OCA.OUT","CH4CA.OUT","AFDM.mgLCA.OUT","Ash.mgLCA.OUT","PCCA.OUT","PNCA.OUT","TNCA.OUT","Time","Discharge.m3s","HL.myr","RCl","RNO3","RSO4","RBr","RDOC","RTDN","RDON","RDIN","RTDP","RDO.mgL","RDO.pct","RTSS","RChl","RPO4","RNH4","RN2O","RCH4","RAFDM.mgL","RAsh.mgL","RPC","RPN","RTN","RFlag","PDIN.UP","PDIN.OUT","PDON.UP","PDON.OUT","PPN.UP","PPN.OUT","cTN","cDIN","cDON","VfNO3","Ntrans","Date3","Time2.UP","Time2.OUT"
2017-11-10,"SMD","2017","SMD_UP_Storm","UP",NA,111.9,NA,NA,NA,NA,NA,8.043478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-10 00:00:00,2017-11-10 00:00:00,NA,NA,900.0651882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMD_OUT_Storm","OUT",NA,113.8,NA,NA,NA,NA,NA,2.708333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-10 00:00:00,2017-11-10 00:00:00,NA,NA,308.2082954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0:00",0.339801838894285,240.225762001663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.657571141023272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20171110",NA,NA
2017-11-10,"SMD","2017","SMD_UP_Storm","UP",NA,111.9,NA,NA,NA,NA,NA,12.527473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-10 12:00:00,2017-11-10 12:00:00,NA,NA,1401.8242287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMD_OUT_Storm","OUT",NA,113.8,NA,NA,NA,NA,NA,3.72549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-10 12:00:00,2017-11-10 12:00:00,NA,NA,423.960762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12:00",0.339801838894285,240.225762001663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.697564963338403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20171110",NA,NA
2017-11-10,"SMD","2017","SMD_UP_Storm","UP",NA,111.9,NA,NA,NA,NA,NA,7.291667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-10 18:00:00,2017-11-10 18:00:00,NA,NA,815.9375373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMD_OUT_Storm","OUT",NA,113.8,NA,NA,NA,NA,NA,4.038462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-10 18:00:00,2017-11-10 18:00:00,NA,NA,459.5769756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18:00",0.339801838894285,240.225762001663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.436749806706068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20171110",NA,NA
2017-11-10,"SMD","2017","SMD_UP_Storm","UP",NA,111.9,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-10 06:00:00,2017-11-10 06:00:00,NA,NA,895.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMD_OUT_Storm","OUT",NA,113.8,NA,NA,NA,NA,NA,2.970297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-10 06:00:00,2017-11-10 06:00:00,NA,NA,338.0197986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:00",0.339801838894285,240.225762001663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.622408625335121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20171110",NA,NA
2017-11-11,"SMD","2017","SMD_UP_Storm","UP",NA,111.9,NA,NA,NA,NA,NA,8.247423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-11 00:00:00,2017-11-11 00:00:00,NA,NA,922.8866337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMD_OUT_Storm","OUT",NA,113.8,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-11 00:00:00,2017-11-11 00:00:00,NA,NA,477.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0:00",0.285999881069356,202.190016351399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.482103237226676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20171111",NA,NA
2017-11-11,"SMD","2017","SMD_UP_Storm","UP",NA,111.9,NA,NA,NA,NA,NA,13.265306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-11 18:00:00,2017-11-11 18:00:00,NA,NA,1484.3877414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMD_OUT_Storm","OUT",NA,113.8,NA,NA,NA,NA,NA,4.158416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-11 18:00:00,2017-11-11 18:00:00,NA,NA,473.2277408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18:00",0.285999881069356,202.190016351399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.681196679545686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20171111",NA,NA
2017-11-11,"SMD","2017","SMD_UP_Storm","UP",NA,111.9,NA,NA,NA,NA,NA,11.910112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-11 06:00:00,2017-11-11 06:00:00,NA,NA,1332.7415328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMD_OUT_Storm","OUT",NA,113.8,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-11 06:00:00,2017-11-11 06:00:00,NA,NA,455.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:00",0.285999881069356,202.190016351399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65844840218669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20171111",NA,NA
2017-11-12,"SMD","2017","SMD_UP_Storm","UP",NA,111.9,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-12 00:00:00,2017-11-12 00:00:00,NA,NA,939.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMD_OUT_Storm","OUT",NA,113.8,NA,NA,NA,NA,NA,2.93578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-12 00:00:00,2017-11-12 00:00:00,NA,NA,334.091764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0:00",0.262496920545835,185.574401146284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.644568105025746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20171112",NA,NA
2017-11-12,"SMD","2017","SMD_UP_Storm","UP",NA,111.9,NA,NA,NA,NA,NA,8.349515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-12 18:00:00,2017-11-12 18:00:00,NA,NA,934.3107285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMD_OUT_Storm","OUT",NA,113.8,NA,NA,NA,NA,NA,3.434343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-12 18:00:00,2017-11-12 18:00:00,NA,NA,390.8282334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18:00",0.262496920545835,185.574401146284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.581693518571215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20171112",NA,NA
2017-11-13,"SMD","2017","SMD_UP_Storm","UP",NA,111.9,NA,NA,NA,NA,NA,14.845361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-13 00:00:00,2017-11-13 00:00:00,NA,NA,1661.1958959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMD_OUT_Storm","OUT",NA,113.8,NA,NA,NA,NA,NA,2.689076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-13 00:00:00,2017-11-13 00:00:00,NA,NA,306.0168488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0:00",0.276938498698842,195.783996031355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.815785212595769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20171113",NA,NA
2017-11-13,"SMD","2017","SMD_UP_Storm","UP",NA,111.9,NA,NA,NA,NA,NA,7.010309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-13 12:00:00,2017-11-13 12:00:00,NA,NA,784.4535771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMD_OUT_Storm","OUT",NA,113.8,NA,NA,NA,NA,NA,3.015873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-13 12:00:00,2017-11-13 12:00:00,NA,NA,343.2063474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12:00",0.276938498698842,195.783996031355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.562489919838496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20171113",NA,NA
2017-11-13,"SMD","2017","SMD_UP_Storm","UP",NA,111.9,NA,NA,NA,NA,NA,8.686869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-13 06:00:00,2017-11-13 06:00:00,NA,NA,972.0606411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMD_OUT_Storm","OUT",NA,113.8,NA,NA,NA,NA,NA,4.754098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-13 06:00:00,2017-11-13 06:00:00,NA,NA,541.0163524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:00",0.276938498698842,195.783996031355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.443433537451144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20171113",NA,NA
2017-12-04,"SMD","2017","SMD_UP","UP","11:30",111.9,NA,555,3,10.71,79,NA,NA,NA,38.06281242,145,0.18,5.83,NA,9.681334912,0.589148274,0.218062812,0.371085462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-12-04 11:30:00,2017-12-04 11:30:00,1198.449,8840.1,NA,NA,NA,4259.228709798,16225.5,20.142,652.377,NA,1083.3413766528,65.9256918606,41.5244631978,24.4012286628,NA,NA,NA,NA,NA,NA,NA,NA,"SMD_OUT","OUT","11:45",113.8,NA,566,3.4,10.54,79.2,NA,NA,NA,33.63618899,144.5,0.18,5.79,NA,9.736844605,0.6265432,0.213636189,0.412907011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-12-04 11:45:00,2017-12-04 11:45:00,1199.452,9012.96,NA,NA,NA,3827.798307062,16444.1,20.484,658.902,NA,1108.052916049,71.30061616,46.9888178518,24.3117983082,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.455900800516499,322.302897352231,-0.0134726202582354,-0.0169794459338695,-0.0100018854128824,NA,-0.0228104823915718,-0.081530040075503,-0.131593625376222,0.00366499391632434,NA,-0.000836915046030079,-0.0195540774425629,NA,NA,NA,0.101293081947802,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.00442662299999999,-0.041821549,-5.42658370690155,NA,"20171204","1130","1145"
2017-12-13,"SMD","2017","SMD_UP","UP","10:50",111.9,NA,555,1,11.06,77.6,1.666666667,NA,NA,39.61213062,143.38,0.21,5.75,NA,9.228005744,0.638509576,0.249612131,0.388897445,NA,NA,1.288252467,31.02592395,0.046065742,1.109434875,NA,100,1.666666667,0,0,0.500597396,0.043905469,0.682415045,2017-12-13 10:50:00,2017-12-13 10:45:00,1237.614,8683.44,186.5000000373,NA,NA,4432.597416378,16044.222,23.499,643.425,NA,1032.6138427536,71.4492215544,43.5176240955,27.9315974589,NA,124.1457625125,3471.800890005,186.5000000373,0,56.0168486124,4.9130219811,76.3622435355,"SMD_OUT","OUT","11:30",113.8,NA,559,1,11.22,79.1,1.6,NA,NA,41.60411117,143.66,0.21,5.55,NA,9.21991058,0.653467546,0.251604111,0.401863435,NA,NA,1.282335297,30.88341643,0.0457239,1.10120203,NA,100,1.6,0,0,0.536906977,0.046920271,0.700387817,2017-12-13 11:30:00,2017-12-13 11:30:00,1276.836,9001.58,182.08,NA,NA,4734.547851146,16348.508,23.898,631.59,NA,1049.225824004,74.3646067348,45.732058903,28.6325478318,NA,125.316791014,3514.532789734,182.08,0,61.1000139826,5.3395268398,79.7041335746,NA,0.945781784922426,668.628370904627,-0.0189654568479544,-0.0169794459338696,0.0183937521855696,NA,-0.0160873121806132,-0.0408035961340779,-0.0508859307815239,-0.0250952482732652,NA,-0.0316916259835457,-0.0366375537805293,0.0236997320987454,NA,NA,-0.068120428363813,-0.0094326900717379,-0.0123082806540033,0.0236997320987454,NA,-0.0907435083571406,-0.0868111032966529,-0.04376364397343,0,36.5777590674309,35.9235419139223,56.988404322182,57.3772737397572,6.43383661038716,6.69918434632052,-0.0179727719999999,-0.00199198000000003,-0.01296599,-11.257633280156,548.697636216933,"20171213","1050","1130"
2018-01-03,"SMD","2018","SMD_UP","UP","10:30",111.9,NA,875,0,NA,NA,13.09090909,NA,NA,180.4109145,231.9425,0.2311,6.8208,0.0715,7.924555057,0.736621268,0.411510914,0.325110354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-03 10:30:00,2018-01-03 10:30:00,NA,NA,1464.872727171,NA,NA,20187.98133255,25954.36575,25.86009,763.24752,8.00085,886.7577108783,82.4279198892,36.3798486126,46.0480712766,NA,NA,NA,NA,NA,NA,NA,NA,"SMD_OUT","OUT","9:50",113.8,NA,924,0.1,NA,NA,13.6,NA,NA,171.5598171,233.4195,0.2227,6.6274,0.0615,6.542968354,0.212562174,0.394259817,-0.181697643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-03 09:50:00,2018-01-03 09:45:00,NA,NA,1547.68,NA,NA,19523.50718598,26563.1391,25.34326,754.19812,6.9987,744.5897986852,24.1895754012,-20.6771917734,44.8667671746,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.379445386765285,268.252100901857,-0.0234555279009274,0.0199856226331772,0.011856442062203,0.125255441609329,0.160323288367336,0.706536626986151,NA,0.0256537151122832,NA,NA,NA,-0.0565286466824454,NA,NA,0.0329143432235415,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0.017251097,0.506807997,5.41548324247776,NA,"20180103","1030","950"
2018-02-13,"SMD","2018","SMD_UP","UP","10:55",111.9,NA,612,0.3,9.91,68.5,NA,NA,NA,14.83062937,165.8567,0.4278,4.3098,0.0811,8.210689565,0.738833889,0.442630629,0.29620326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-13 10:55:00,2018-02-13 11:00:00,1108.929,7665.15,NA,NA,NA,1659.547426503,18559.36473,47.87082,482.26662,9.07509,918.7761623235,82.6755121791,33.145144794,49.5303673851,NA,NA,NA,NA,NA,NA,NA,NA,"SMD_OUT","OUT","11:35",113.8,NA,582,0.3,9.9,68.4,NA,NA,NA,18.06883573,161.4811,0.4516,4.0929,0.0177,6.56810988,0.194805897,0.469668836,-0.274862939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-13 11:35:00,2018-02-13 11:30:00,1126.62,7783.92,NA,NA,NA,2056.233506074,18376.54918,51.39208,465.77202,2.01426,747.450904344,22.1689110786,-31.2794024582,53.4483135368,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4085126024007,3823.59337852646,0.00985031290992916,-0.0735575450765205,0.0342022427345273,0.778045176411474,0.186471161317719,0.731856380513549,NA,-0.0791018996737467,NA,-0.0159532305494761,-0.0154948044069587,NA,NA,NA,-0.239032686403484,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,-0.027038207,0.571066199,-271.390789058572,NA,"20180213","1055","1135"
2018-03-06,"SMD","2018","SMD_UP","UP","11:00",111.9,NA,473,3.6,9.77,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-06 11:00:00,2018-03-06 11:00:00,1093.263,8280.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMD_OUT","OUT","11:45",113.8,NA,476,3.7,9.57,72.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-06 11:45:00,2018-03-06 11:45:00,1089.066,8261.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.45623493899141,4564.28947803159,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00383896647009904,0.00226070574596058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20180306","1100","1145"
