"Date","Discharge.m3s","Year"
2011-12-28,1.42999940534678,2011
2011-12-29,1.00241542473814,2011
2011-12-30,0.750395727558212,2011
2011-12-31,0.707920497696427,2011
2012-01-01,0.67960367778857,2012
2012-01-02,0.795702639410784,2012
2012-01-03,0.625801719963641,2012
2012-01-04,0.489880984405927,2012
2012-01-05,0.438910708571785,2012
2012-01-06,0.419088934636285,2012
2012-01-07,0.419088934636285,2012
2012-01-08,0.42192061662707,2012
2012-01-09,0.390772114728428,2012
2012-01-10,0.368118658802142,2012
2012-01-11,0.36245529482057,2012
2012-01-12,0.387940432737642,2012
2012-01-13,0.453069118525713,2012
2012-01-14,0.458732482507284,2012
2012-01-15,0.376613704774499,2012
2012-01-16,0.328475110931142,2012
2012-01-17,0.353960248848213,2012
2012-01-18,0.472890892461213,2012
2012-01-19,0.399267160700785,2012
2012-01-20,0.353960248848213,2012
2012-01-21,0.308653336995642,2012
2012-01-22,0.270425630120035,2012
2012-01-23,0.267027611731092,2012
2012-01-24,0.597484900055784,2012
2012-01-25,0.787207593438427,2012
2012-01-26,0.648455175889927,2012
2012-01-27,2.23986045471149,2012
2012-01-28,2.41542473814021,2012
2012-01-29,1.72166265039771,2012
2012-01-30,1.347880627614,2012
2012-01-31,1.09302924844328,2012
2012-02-01,0.863663007189641,2012
2012-02-02,0.778712547466069,2012
2012-02-03,0.690930405751712,2012
2012-02-04,0.625801719963641,2012
2012-02-05,0.628633401954427,2012
2012-02-06,0.529524532276927,2012
2012-02-07,0.526692850286141,2012
2012-02-08,0.518197804313784,2012
2012-02-09,0.464395846488856,2012
2012-02-10,0.458732482507284,2012
2012-02-11,0.455900800516499,2012
2012-02-12,0.416257252645499,2012
2012-02-13,0.348296884866642,2012
2012-02-14,0.325643428940356,2012
2012-02-15,0.331306792921928,2012
2012-02-16,0.351128566857428,2012
2012-02-17,0.50120771236907,2012
2012-02-18,0.52102948630457,2012
2012-02-19,0.46156416449807,2012
2012-02-20,0.404930524682356,2012
2012-02-21,0.359623612829785,2012
2012-02-22,0.379445386765285,2012
2012-02-23,0.433247344590213,2012
2012-02-24,0.552177988203213,2012
2012-02-25,1.76980124424107,2012
2012-02-26,1.17514802617607,2012
2012-02-27,0.849504597235712,2012
2012-02-28,0.662613585843855,2012
2012-02-29,0.631465083945213,2012
2012-03-01,0.574831444129498,2012
2012-03-02,0.557841352184784,2012
2012-03-03,0.809861049364712,2012
2012-03-04,1.11285102237878,2012
2012-03-05,0.937286738950069,2012
2012-03-06,0.883484781125141,2012
2012-03-07,0.784375911447641,2012
2012-03-08,1.32522717168771,2012
2012-03-09,1.88873188785407,2012
2012-03-10,1.42999940534678,2012
2012-03-11,1.17797970816685,2012
2012-03-12,1.08170252048014,2012
2012-03-13,1.02223719867364,2012
2012-03-14,1.00524710672893,2012
2012-03-15,0.883484781125141,2012
2012-03-16,0.807029367373926,2012
2012-03-17,0.798534321401569,2012
2012-03-18,0.69942545172407,2012
2012-03-19,0.642791811908355,2012
2012-03-20,0.586158172092641,2012
2012-03-21,0.54085126024007,2012
2012-03-22,0.48138593843357,2012
2012-03-23,0.419088934636285,2012
2012-03-24,0.376613704774499,2012
2012-03-25,0.38227706875607,2012
2012-03-26,0.385108750746856,2012
2012-03-27,0.339801838894285,2012
2012-03-28,0.319980064958785,2012
2012-03-29,0.319980064958785,2012
2012-03-30,0.305821655004856,2012
2012-03-31,0.281469189884099,2012
2012-04-01,0.270708798319114,2012
2012-04-02,0.291663245050928,2012
2012-04-03,0.268443452726485,2012
2012-04-04,0.257966229360578,2012
2012-04-05,0.234180100637978,2012
2012-04-06,0.222570204475757,2012
2012-04-07,0.212659317508007,2012
2012-04-08,0.207279121725514,2012
2012-04-09,0.207562289924592,2012
2012-04-10,0.200483084947628,2012
2012-04-11,0.195386057364214,2012
2012-04-12,0.208128626322749,2012
2012-04-13,0.199916748549471,2012
2012-04-14,0.181227647410285,2012
2012-04-15,0.165653396460964,2012
2012-04-16,0.155742509493214,2012
2012-04-17,0.144415781530071,2012
2012-04-18,0.129974203377064,2012
2012-04-19,0.126009848589964,2012
2012-04-20,0.119780148210235,2012
2012-04-21,0.114683120626821,2012
2012-04-22,0.156308845891371,2012
2012-04-23,2.65328602536621,2012
2012-04-24,1.83209824803835,2012
2012-04-25,1.149662888259,2012
2012-04-26,0.790039275429212,2012
2012-04-27,0.730573953622712,2012
2012-04-28,0.569168080147927,2012
2012-04-29,0.458732482507284,2012
2012-04-30,0.396435478709999,2012
2012-05-01,0.611643310009713,2012
2012-05-02,0.824019459318641,2012
2012-05-03,0.648455175889927,2012
2012-05-04,0.628633401954427,2012
2012-05-05,0.611643310009713,2012
2012-05-06,0.504039394359856,2012
2012-05-07,0.424752298617856,2012
2012-05-08,0.543682942230856,2012
2012-05-09,0.872158053161998,2012
2012-05-10,2.20304858883128,2012
2012-05-11,1.54893004895978,2012
2012-05-12,1.0109104707105,2012
2012-05-13,0.716415543668784,2012
2012-05-14,0.591821536074213,2012
2012-05-15,0.628633401954427,2012
2012-05-16,0.985425332793426,2012
2012-05-17,0.835346187281783,2012
2012-05-18,0.628633401954427,2012
2012-05-19,0.50120771236907,2012
2012-05-20,0.419088934636285,2012
2012-05-21,0.356791930838999,2012
2012-05-22,0.331306792921928,2012
2012-05-23,0.399267160700785,2012
2012-05-24,0.353960248848213,2012
2012-05-25,0.314316700977213,2012
2012-05-26,0.294494927041713,2012
2012-05-27,0.248904846990064,2012
2012-05-28,0.204447439734728,2012
2012-05-29,0.189156356984485,2012
2012-05-30,0.204164271535649,2012
2012-05-31,0.186041506794621,2012
2012-06-01,0.156308845891371,2012
2012-06-02,0.821187777327855,2012
2012-06-03,3.08653336995642,2012
2012-06-04,1.97368234757764,2012
2012-06-05,1.59423696081235,2012
2012-06-06,1.24594007594571,2012
2012-06-07,0.993920378765783,2012
2012-06-08,0.824019459318641,2012
2012-06-09,0.688098723760927,2012
2012-06-10,0.518197804313784,2012
2012-06-11,0.419088934636285,2012
2012-06-12,0.356791930838999,2012
2012-06-13,0.798534321401569,2012
2012-06-14,0.809861049364712,2012
2012-06-15,0.56067303417557,2012
2012-06-16,0.436079026580999,2012
2012-06-17,0.36245529482057,2012
2012-06-18,0.305821655004856,2012
2012-06-19,0.263912761541228,2012
2012-06-20,0.236162278031528,2012
2012-06-21,0.198217739354999,2012
2012-06-22,0.16848507845175,2012
2012-06-23,0.40209884269157,2012
2012-06-24,0.538019578249284,2012
2012-06-25,0.54085126024007,2012
2012-06-26,0.931623374968497,2012
2012-06-27,0.654118539871498,2012
2012-06-28,0.353960248848213,2012
2012-06-29,0.251736528980849,2012
2012-06-30,0.203881103336571,2012
2012-07-01,0.167918742053592,2012
2012-07-02,0.150079145511642,2012
2012-07-03,0.149229640914407,2012
2012-07-04,0.253718706374399,2012
2012-07-05,0.297326609032499,2012
2012-07-06,0.231631586846271,2012
2012-07-07,0.176980124424107,2012
2012-07-08,0.157724686886764,2012
2012-07-09,0.128275194182593,2012
2012-07-10,0.110435597640643,2012
2012-07-11,0.0908969919042212,2012
2012-07-12,0.0824019459318641,2012
2012-07-13,0.0790039275429212,2012
2012-07-14,0.0648455175889927,2012
2012-07-15,0.0702257133714855,2012
2012-07-16,0.0736237317604284,2012
2012-07-17,0.0744732363576641,2012
2012-07-18,0.0974098604830283,2012
2012-07-19,0.0750395727558212,2012
2012-07-20,0.056067303417557,2012
2012-07-21,0.0419088934636285,2012
2012-07-22,0.0396435478709999,2012
2012-07-23,0.0359623612829785,2012
2012-07-24,0.042192061662707,2012
2012-07-25,0.0498376030378284,2012
2012-07-26,0.0351128566857428,2012
2012-07-27,0.0925960010986926,2012
2012-07-28,0.0707920497696427,2012
2012-07-29,0.0538019578249284,2012
2012-07-30,0.0518197804313784,2012
2012-07-31,0.0373782022783713,2012
2012-08-01,0.0487049302415142,2012
2012-08-02,0.0586158172092641,2012
2012-08-03,0.0498376030378284,2012
2012-08-04,0.0325643428940356,2012
2012-08-05,0.0339801838894285,2012
2012-08-06,0.0368118658802142,2012
2012-08-07,0.0308653336995642,2012
2012-08-08,0.0274673153106214,2012
2012-08-09,0.0243524651207571,2012
2012-08-10,0.0260514743152285,2012
2012-08-11,0.0821187777327855,2012
2012-08-12,0.0710752179687212,2012
2012-08-13,0.0688098723760927,2012
2012-08-14,0.044174239056257,2012
2012-08-15,0.040209884269157,2012
2012-08-16,0.265328602536621,2012
2012-08-17,0.235595941633371,2012
2012-08-18,0.159423696081235,2012
2012-08-19,0.110435597640643,2012
2012-08-20,0.0758890773530569,2012
2012-08-21,0.0637128447926784,2012
2012-08-22,0.0512534440332213,2012
2012-08-23,0.0416257252645499,2012
2012-08-24,0.0387940432737642,2012
2012-08-25,0.0342633520885071,2012
2012-08-26,0.0308653336995642,2012
2012-08-27,0.0237861287225999,2012
2012-08-28,0.0351128566857428,2012
2012-08-29,0.0433247344590213,2012
2012-08-30,0.0308653336995642,2012
2012-08-31,0.0235029605235214,2012
2012-09-01,0.0195386057364214,2012
2012-09-02,0.0175564283428714,2012
2012-09-03,0.0152910827502428,2012
2012-09-04,0.0198217739354999,2012
2012-09-05,0.0773049183484498,2012
2012-09-06,0.159140527882157,2012
2012-09-07,0.0583326490101856,2012
2012-09-08,0.0297326609032499,2012
2012-09-09,0.0370950340792928,2012
2012-09-10,0.0348296884866642,2012
2012-09-11,0.0254851379170714,2012
2012-09-12,0.0229366241253642,2012
2012-09-13,0.0209544467318142,2012
2012-09-14,0.0175564283428714,2012
2012-09-15,0.0155742509493214,2012
2012-09-16,0.0127425689585357,2012
2012-09-17,0.0121762325603785,2012
2012-09-18,0.0107603915649857,2012
2012-09-19,0.0249188015189142,2012
2012-09-20,0.0724910589641141,2012
2012-09-21,0.0467227528479642,2012
2012-09-22,0.0277504835096999,2012
2012-09-23,0.0195386057364214,2012
2012-09-24,0.0152910827502428,2012
2012-09-25,0.0127425689585357,2012
2012-09-26,0.0124594007594571,2012
2012-09-27,0.0127425689585357,2012
2012-09-28,0.0263346425143071,2012
2012-09-29,0.138186081150342,2012
2012-09-30,0.0795702639410784,2012
2012-10-01,0.0807029367373926,2012
2012-10-02,0.063996012991757,2012
2012-10-03,0.0538019578249284,2012
2012-10-04,0.0594653218064998,2012
2012-10-05,0.0583326490101856,2012
2012-10-06,0.0487049302415142,2012
2012-10-07,0.0385108750746856,2012
2012-10-08,0.0498376030378284,2012
2012-10-09,0.0509702758341427,2012
2012-10-10,0.052102948630457,2012
2012-10-11,0.0891979827097498,2012
2012-10-12,0.060031658204657,2012
2012-10-13,0.0484217620424356,2012
2012-10-14,0.0628633401954427,2012
2012-10-15,0.0730573953622712,2012
2012-10-16,0.0727742271631927,2012
2012-10-17,0.0637128447926784,2012
2012-10-18,0.0509702758341427,2012
2012-10-19,0.0603148264037355,2012
2012-10-20,0.433247344590213,2012
2012-10-21,0.273257312110821,2012
2012-10-22,0.149795977312564,2012
2012-10-23,0.105338570057228,2012
2012-10-24,0.0886316463115926,2012
2012-10-25,0.226534559262857,2012
2012-10-26,0.36245529482057,2012
2012-10-27,0.134221726363243,2012
2012-10-28,0.0724910589641141,2012
2012-10-29,0.123178166599178,2012
2012-10-30,0.931623374968497,2012
2012-10-31,0.690930405751712,2012
2012-11-01,0.532356214267713,2012
2012-11-02,0.40209884269157,2012
2012-11-03,0.328475110931142,2012
2012-11-04,0.272407807513585,2012
2012-11-05,0.235029605235214,2012
2012-11-06,0.201332589544864,2012
2012-11-07,0.173298937836085,2012
2012-11-08,0.322811746949571,2012
2012-11-09,0.54085126024007,2012
2012-11-10,0.396435478709999,2012
2012-11-11,0.322811746949571,2012
2012-11-12,0.268726620925564,2012
2012-11-13,0.254285042772556,2012
2012-11-14,0.258815733957814,2012
2012-11-15,0.232764259642585,2012
2012-11-16,0.209544467318142,2012
2012-11-17,0.193970216368821,2012
2012-11-18,0.180944479211207,2012
2012-11-19,0.162821714470178,2012
2012-11-20,0.164803891863728,2012
2012-11-21,0.159140527882157,2012
2012-11-22,0.161405873474785,2012
2012-11-23,0.145548454326385,2012
2012-11-24,0.143566276932835,2012
2012-11-25,0.136487071955871,2012
2012-11-26,0.130257371576143,2012
2012-11-27,0.123178166599178,2012
2012-11-28,0.120629652807471,2012
2012-11-29,0.115249457024978,2012
2012-11-30,0.1110019340388,2012
2012-12-01,0.103356392663678,2012
2012-12-02,0.107320747450778,2012
2012-12-03,0.148096968118092,2012
2012-12-04,0.141584099539285,2012
2012-12-05,0.146114790724542,2012
2012-12-06,0.138469249349421,2012
2012-12-07,0.129691035177985,2012
2012-12-08,0.175564283428714,2012
2012-12-09,0.209827635517221,2012
2012-12-10,0.359623612829785,2012
2012-12-11,0.370950340792928,2012
2012-12-12,0.308653336995642,2012
2012-12-13,0.248055342392828,2012
2012-12-14,0.206712785327357,2012
2012-12-15,0.186041506794621,2012
2012-12-16,0.163671219067414,2012
2012-12-17,0.162821714470178,2012
2012-12-18,1.18081139015764,2012
2012-12-19,1.43566276932835,2012
2012-12-20,0.880653099134355,2012
2012-12-21,1.37053408354028,2012
2012-12-22,1.69051414849907,2012
2012-12-23,1.08170252048014,2012
2012-12-24,0.767385819502927,2012
2012-12-25,0.594653218064998,2012
2012-12-26,0.54085126024007,2012
2012-12-27,0.464395846488856,2012
2012-12-28,0.509702758341427,2012
2012-12-29,0.50120771236907,2012
2012-12-30,0.48138593843357,2012
2012-12-31,0.444574072553356,2012
2013-01-01,0.427583980608642,2013
2013-01-02,0.390772114728428,2013
2013-01-03,0.351128566857428,2013
2013-01-04,0.339801838894285,2013
2013-01-05,0.336970156903499,2013
2013-01-06,0.308653336995642,2013
2013-01-07,0.305821655004856,2013
2013-01-08,0.282601862680414,2013
2013-01-09,0.277788003296078,2013
2013-01-10,0.283168199078571,2013
2013-01-11,0.291663245050928,2013
2013-01-12,0.368118658802142,2013
2013-01-13,0.52102948630457,2013
2013-01-14,0.891979827097498,2013
2013-01-15,1.0109104707105,2013
2013-01-16,0.790039275429212,2013
2013-01-17,0.688098723760927,2013
2013-01-18,0.56067303417557,2013
2013-01-19,0.492712666396713,2013
2013-01-20,0.492712666396713,2013
2013-01-21,0.450237436534927,2013
2013-01-22,0.38227706875607,2013
2013-01-23,0.283168199078571,2013
2013-01-24,0.223136540873914,2013
2013-01-25,0.193687048169742,2013
2013-01-26,0.189156356984485,2013
2013-01-27,0.162821714470178,2013
2013-01-28,0.1506454819098,2013
2013-01-29,0.178112797220421,2013
2013-01-30,0.230498914049957,2013
2013-01-31,1.59140527882157,2013
2013-02-01,1.55459341294135,2013
2013-02-02,1.15815793423135,2013
2013-02-03,0.693762087742498,2013
2013-02-04,0.509702758341427,2013
2013-02-05,0.379445386765285,2013
2013-02-06,0.328475110931142,2013
2013-02-07,0.291663245050928,2013
2013-02-08,0.258815733957814,2013
2013-02-09,0.314316700977213,2013
2013-02-10,0.359623612829785,2013
2013-02-11,0.353960248848213,2013
2013-02-12,0.407762206673142,2013
2013-02-13,0.410593888663927,2013
2013-02-14,0.390772114728428,2013
2013-02-15,0.385108750746856,2013
2013-02-16,0.399267160700785,2013
2013-02-17,0.385108750746856,2013
2013-02-18,0.36245529482057,2013
2013-02-19,0.348296884866642,2013
2013-02-20,0.563504716166356,2013
2013-02-21,0.484217620424356,2013
2013-02-22,0.407762206673142,2013
2013-02-23,0.387940432737642,2013
2013-02-24,0.495544348387499,2013
2013-02-25,0.518197804313784,2013
2013-02-26,0.492712666396713,2013
2013-02-27,0.863663007189641,2013
2013-02-28,1.92554375373428,2013
2013-03-01,1.77546460822264,2013
2013-03-02,1.39601922145735,2013
2013-03-03,1.31390044372457,2013
2013-03-04,1.33089053566928,2013
2013-03-05,1.26576184988121,2013
2013-03-06,1.42150435937442,2013
2013-03-07,1.31956380770614,2013
2013-03-08,1.110019340388,2013
2013-03-09,1.10152429441564,2013
2013-03-10,1.20063316409314,2013
2013-03-11,1.27425689585357,2013
2013-03-12,1.625385462711,2013
2013-03-13,2.85999881069356,2013
2013-03-14,2.49471183388221,2013
2013-03-15,2.26251391063778,2013
2013-03-16,1.6452072366465,2013
2013-03-17,1.31673212571535,2013
2013-03-18,1.13833616029585,2013
2013-03-19,0.937286738950069,2013
2013-03-20,0.993920378765783,2013
2013-03-21,0.971266922839497,2013
2013-03-22,0.792870957419998,2013
2013-03-23,0.753227409548998,2013
2013-03-24,0.809861049364712,2013
2013-03-25,0.971266922839497,2013
2013-03-26,1.09869261242485,2013
2013-03-27,1.29691035177985,2013
2013-03-28,1.55742509493214,2013
2013-03-29,1.61405873474785,2013
2013-03-30,1.73582106035164,2013
2013-03-31,1.67918742053592,2013
2013-04-01,2.47489005994671,2013
2013-04-02,2.18605849688657,2013
2013-04-03,1.65653396460964,2013
2013-04-04,1.31390044372457,2013
2013-04-05,1.149662888259,2013
2013-04-06,0.999583742747354,2013
2013-04-07,0.874989735152783,2013
2013-04-08,0.790039275429212,2013
2013-04-09,0.773049183484498,2013
2013-04-10,0.906138237051426,2013
2013-04-11,1.21479157404707,2013
2013-04-12,1.26293016789043,2013
2013-04-13,1.59706864280314,2013
2013-04-14,1.29691035177985,2013
2013-04-15,1.02223719867364,2013
2013-04-16,0.841009551263355,2013
2013-04-17,0.730573953622712,2013
2013-04-18,0.63996012991757,2013
2013-04-19,0.58049480811107,2013
2013-04-20,0.645623493899141,2013
2013-04-21,0.603148264037356,2013
2013-04-22,0.52102948630457,2013
2013-04-23,0.470059210470427,2013
2013-04-24,0.464395846488856,2013
2013-04-25,0.438910708571785,2013
2013-04-26,0.387940432737642,2013
2013-04-27,0.356791930838999,2013
2013-04-28,0.331306792921928,2013
2013-04-29,0.314316700977213,2013
2013-04-30,0.308653336995642,2013
2013-05-01,0.325643428940356,2013
2013-05-02,0.243524651207571,2013
2013-05-03,0.231914755045349,2013
2013-05-04,0.247205837795592,2013
2013-05-05,0.203597935137492,2013
2013-05-06,0.187740515989092,2013
2013-05-07,0.182643488405678,2013
2013-05-08,0.173015769637007,2013
2013-05-09,0.278071171495156,2013
2013-05-10,0.34263352088507,2013
2013-05-11,0.300158291023285,2013
2013-05-12,0.345465202875856,2013
2013-05-13,0.291663245050928,2013
2013-05-14,0.211809812910771,2013
2013-05-15,0.153760332099664,2013
2013-05-16,0.139601922145735,2013
2013-05-17,0.114399952427743,2013
2013-05-18,0.102506888066443,2013
2013-05-19,0.0911801601032998,2013
2013-05-20,0.113267279631428,2013
2013-05-21,0.11694846621945,2013
2013-05-22,0.702257133714855,2013
2013-05-23,0.869326371171212,2013
2013-05-24,2.17756345091421,2013
2013-05-25,2.08411794521828,2013
2013-05-26,2.13225653906164,2013
2013-05-27,1.53193995701507,2013
2013-05-28,1.04205897260914,2013
2013-05-29,0.835346187281783,2013
2013-05-30,0.778712547466069,2013
2013-05-31,0.608811628018927,2013
2013-06-01,0.478554256442784,2013
2013-06-02,0.373782022783713,2013
2013-06-03,0.351128566857428,2013
2013-06-04,0.308653336995642,2013
2013-06-05,0.237011782628764,2013
2013-06-06,0.202748430540257,2013
2013-06-07,0.276655330499764,2013
2013-06-08,1.79811806414892,2013
2013-06-09,1.01374215270128,2013
2013-06-10,0.63996012991757,2013
2013-06-11,1.387524175485,2013
2013-06-12,1.93687048169742,2013
2013-06-13,1.24594007594571,2013
2013-06-14,1.427167723356,2013
2013-06-15,1.01940551668285,2013
2013-06-16,0.702257133714855,2013
2013-06-17,0.594653218064998,2013
2013-06-18,0.58049480811107,2013
2013-06-19,0.492712666396713,2013
2013-06-20,0.40209884269157,2013
2013-06-21,0.331306792921928,2013
2013-06-22,0.285999881069356,2013
2013-06-23,0.258249397559656,2013
2013-06-24,0.240126632818628,2013
2013-06-25,0.475722574451999,2013
2013-06-26,1.030732244646,2013
2013-06-27,0.815524413346284,2013
2013-06-28,1.67918742053592,2013
2013-06-29,1.25726680390885,2013
2013-06-30,0.801366003392355,2013
2013-07-01,0.622970037972855,2013
2013-07-02,1.14683120626821,2013
2013-07-03,0.908969919042212,2013
2013-07-04,0.682435359779355,2013
2013-07-05,0.506871076350641,2013
2013-07-06,0.404930524682356,2013
2013-07-07,0.365286976811356,2013
2013-07-08,0.529524532276927,2013
2013-07-09,0.42192061662707,2013
2013-07-10,0.416257252645499,2013
2013-07-11,0.818356095337069,2013
2013-07-12,0.773049183484498,2013
2013-07-13,0.555009670193998,2013
2013-07-14,0.410593888663927,2013
2013-07-15,0.334138474912713,2013
2013-07-16,0.275239489504371,2013
2013-07-17,0.233047427841664,2013
2013-07-18,0.229649409452721,2013
2013-07-19,0.194819720966057,2013
2013-07-20,0.169900919447142,2013
2013-07-21,0.1427167723356,2013
2013-07-22,0.128558362381671,2013
2013-07-23,0.188023684188171,2013
2013-07-24,0.226817727461935,2013
2013-07-25,0.1744316106324,2013
2013-07-26,0.191421702577114,2013
2013-07-27,0.195669225563292,2013
2013-07-28,0.155176173095057,2013
2013-07-29,0.128275194182593,2013
2013-07-30,0.105904906455385,2013
2013-07-31,0.0869326371171212,2013
2013-08-01,0.0747564045567427,2013
2013-08-02,0.149512809113485,2013
2013-08-03,0.125726680390885,2013
2013-08-04,0.0877821417143569,2013
2013-08-05,0.0713583861677998,2013
2013-08-06,0.0634296765935998,2013
2013-08-07,0.0515366122322999,2013
2013-08-08,0.0450237436534927,2013
2013-08-09,0.498376030378284,2013
2013-08-10,0.804197685383141,2013
2013-08-11,0.300158291023285,2013
2013-08-12,0.167635573854514,2013
2013-08-13,0.114683120626821,2013
2013-08-14,0.0906138237051426,2013
2013-08-15,0.0733405635613498,2013
2013-08-16,0.0549346306212427,2013
2013-08-17,0.0549346306212427,2013
2013-08-18,0.0495544348387499,2013
2013-08-19,0.0416257252645499,2013
2013-08-20,0.0407762206673142,2013
2013-08-21,0.0376613704774499,2013
2013-08-22,0.0336970156903499,2013
2013-08-23,0.0334138474912713,2013
2013-08-24,0.0280336517087785,2013
2013-08-25,0.0266178107133856,2013
2013-08-26,0.0274673153106214,2013
2013-08-27,0.0274673153106214,2013
2013-08-28,0.0229366241253642,2013
2013-08-29,0.0274673153106214,2013
2013-08-30,0.0280336517087785,2013
2013-08-31,0.0271841471115428,2013
2013-09-01,0.0269009789124642,2013
2013-09-02,0.758890773530569,2013
2013-09-03,0.925960010986926,2013
2013-09-04,0.549346306212427,2013
2013-09-05,0.359623612829785,2013
2013-09-06,0.240409801017707,2013
2013-09-07,0.167069237456357,2013
2013-09-08,0.112700943233271,2013
2013-09-09,0.0872158053161998,2013
2013-09-10,0.0673940313806998,2013
2013-09-11,0.0690930405751712,2013
2013-09-12,0.512534440332213,2013
2013-09-13,4.07762206673142,2013
2013-09-14,2.59665238555049,2013
2013-09-15,1.15815793423135,2013
2013-09-16,0.707920497696427,2013
2013-09-17,0.50120771236907,2013
2013-09-18,0.387940432737642,2013
2013-09-19,0.322811746949571,2013
2013-09-20,0.265611770735699,2013
2013-09-21,0.229366241253642,2013
2013-09-22,0.56067303417557,2013
2013-09-23,0.450237436534927,2013
2013-09-24,0.300158291023285,2013
2013-09-25,0.239843464619549,2013
2013-09-26,0.205296944331964,2013
2013-09-27,0.175847451627792,2013
2013-09-28,0.15262765930335,2013
2013-09-29,0.133938558164164,2013
2013-09-30,0.118081139015764,2013
2013-10-01,0.113550447830507,2013
2013-10-02,0.103639560862757,2013
2013-10-03,0.0957108512885569,2013
2013-10-04,0.086366300718964,2013
2013-10-05,0.0843841233254141,2013
2013-10-06,0.0767385819502927,2013
2013-10-07,0.117797970816685,2013
2013-10-08,0.218605849688657,2013
2013-10-09,0.16452072366465,2013
2013-10-10,0.135354399159557,2013
2013-10-11,0.118364307214843,2013
2013-10-12,0.107320747450778,2013
2013-10-13,0.104772233659071,2013
2013-10-14,0.0948613466913212,2013
2013-10-15,0.0889148145106712,2013
2013-10-16,0.0920296647005355,2013
2013-10-17,0.0928791692977712,2013
2013-10-18,0.0877821417143569,2013
2013-10-19,0.105621738256307,2013
2013-10-20,0.1030732244646,2013
2013-10-21,0.0974098604830283,2013
2013-10-22,0.0920296647005355,2013
2013-10-23,0.0951445148903997,2013
2013-10-24,0.0857999643208069,2013
2013-10-25,0.0832514505290998,2013
2013-10-26,0.0801366003392355,2013
2013-10-27,0.0787207593438426,2013
2013-10-28,0.0750395727558212,2013
2013-10-29,0.0889148145106712,2013
2013-10-30,0.0877821417143569,2013
2013-10-31,0.0843841233254141,2013
2013-11-01,0.0971266922839497,2013
2013-11-02,0.107603915649857,2013
2013-11-03,0.150362313710721,2013
2013-11-04,0.212376149308928,2013
2013-11-05,0.192271207174349,2013
2013-11-06,0.17641378802595,2013
2013-11-07,0.163104882669257,2013
2013-11-08,0.158291023284921,2013
2013-11-09,0.142999940534678,2013
2013-11-10,0.1863246749937,2013
2013-11-11,0.172166265039771,2013
2013-11-12,0.13677024015495,2013
2013-11-13,0.123461334798257,2013
2013-11-14,0.10901975664525,2013
2013-11-15,0.108453420247093,2013
2013-11-16,0.109302924844328,2013
2013-11-17,0.0996752060756569,2013
2013-11-18,0.132239548969693,2013
2013-11-19,0.148380136317171,2013
2013-11-20,0.128275194182593,2013
2013-11-21,0.10901975664525,2013
2013-11-22,0.102790056265521,2013
2013-11-23,0.117231634418528,2013
2013-11-24,0.105338570057228,2013
2013-11-25,0.0886316463115926,2013
2013-11-26,0.0849504597235712,2013
2013-11-27,1.40451426742971,2013
2013-11-28,1.387524175485,2013
2013-11-29,0.719247225659569,2013
2013-11-30,0.492712666396713,2013
2013-12-01,0.433247344590213,2013
2013-12-02,0.523861168295356,2013
2013-12-03,0.484217620424356,2013
2013-12-04,0.407762206673142,2013
2013-12-05,0.353960248848213,2013
2013-12-06,0.348296884866642,2013
2013-12-07,0.379445386765285,2013
2013-12-08,0.325643428940356,2013
2013-12-09,0.294494927041713,2013
2013-12-10,0.288831563060142,2013
2013-12-11,0.261081079550442,2013
2013-12-12,0.224552381869307,2013
2013-12-13,0.189156356984485,2013
2013-12-14,0.149512809113485,2013
2013-12-15,0.171033592243457,2013
2013-12-16,0.196801898359607,2013
2013-12-17,0.192554375373428,2013
2013-12-18,0.198217739354999,2013
2013-12-19,0.220021690684049,2013
2013-12-20,0.222287036276678,2013
2013-12-21,0.242675146610335,2013
2013-12-22,0.413425570654713,2013
2013-12-23,0.529524532276927,2013
2013-12-24,0.622970037972855,2013
2013-12-25,0.498376030378284,2013
2013-12-26,0.42192061662707,2013
2013-12-27,0.387940432737642,2013
2013-12-28,0.353960248848213,2013
2013-12-29,0.416257252645499,2013
2013-12-30,1.19213811812078,2013
2013-12-31,0.787207593438427,2013
2014-01-01,0.504039394359856,2014
2014-01-02,0.40209884269157,2014
2014-01-03,0.373782022783713,2014
2014-01-04,0.311485018986428,2014
2014-01-05,0.300158291023285,2014
2014-01-06,0.753227409548998,2014
2014-01-07,1.04772233659071,2014
2014-01-08,0.688098723760927,2014
2014-01-09,0.484217620424356,2014
2014-01-10,0.373782022783713,2014
2014-01-11,0.404930524682356,2014
2014-01-12,1.14116784228664,2014
2014-01-13,1.22328662001943,2014
2014-01-14,1.09586093043407,2014
2014-01-15,2.23136540873914,2014
2014-01-16,1.427167723356,2014
2014-01-17,1.19213811812078,2014
2014-01-18,0.996752060756569,2014
2014-01-19,0.809861049364712,2014
2014-01-20,0.688098723760927,2014
2014-01-21,0.617306673991284,2014
2014-01-22,0.523861168295356,2014
2014-01-23,0.453069118525713,2014
2014-01-24,0.416257252645499,2014
2014-01-25,0.38227706875607,2014
2014-01-26,0.356791930838999,2014
2014-01-27,0.331306792921928,2014
2014-01-28,0.311485018986428,2014
2014-01-29,0.285999881069356,2014
2014-01-30,0.275239489504371,2014
2014-01-31,0.265611770735699,2014
2014-02-01,0.255700883767949,2014
2014-02-02,0.255700883767949,2014
2014-02-03,0.252869201777164,2014
