Sample,Site,Location,Date,Time,CArea.km2,Cond.uScm,Sp_Cond.uScm,Temp.C,DO.mgL,DO.pct,pH,TSS.mgL,Chl.mgL,PO4.ugL,NH4.ugL,Cl.mgL,NO3.mgL,SO4.mgL,Br.mgL,DOC.mgL,TDN.mgL,DIN.mgL,DON.mgL,TDP.mgL,Q_est.m3s,CH4.mM,CH4.uatm,N2O.mM,N2O.uatm,Gas_Flag,AFDM.pct,AFDM.mgL,Ash.pct,Ash.mgL,PC.mgL,PN.mgL,TN.mgL,NAr_sat,NAr_calc.A,NAr_calc.B,NAr_calc.C,NArcalc.mean
SMD_UP,SMD,UP,7/26/16,12:30,111.9,782,789,24.5,3.57,43.1,NA,2.833333333,NA,NA,2.207162593,203.46,0.01,3.01,NA,6.496466219,0.366822975,0.012207163,0.354615812,NA,NA,0.997790075,24.07144409,0.0555378,1.339835995,NA,80.8867167,2.291790307,19.1132833,0.541543027,0.727351282,0.091356,0.458178975,NA,NA,NA,NA,NA
SMD_SIDE,SMD,SIDE,7/26/16,13:10,NA,872,790,30.6,0.48,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.606136297,14.62289148,0.051606559,1.244995739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMD_OUT,SMD,OUT,7/26/16,14:00,113.8,818,773,28,5.82,74.7,NA,6,NA,NA,124.6033006,204.62,0,2.29,NA,7.274758387,0.438571373,0.124603301,0.313968072,NA,NA,0.577828572,13.93997446,0.054187566,1.307261913,NA,65.67754698,3.940652819,34.32245302,2.059347181,1.613296636,0.19367682,0.632248193,NA,NA,NA,NA,NA
SMD_Below_Dam,SMD,OUT,7/26/16,14:05,NA,738,676,29.8,7.01,89.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMD_DOWN,SMD,DOWN,7/26/16,14:15,NA,799,772,28.6,6.64,83.1,NA,4.857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.395697739,9.546112184,0.056682906,1.367461396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ID_UP,ID,UP_1,7/26/16,15:15,337.8,527,493,28.6,7.08,91.5,NA,2.166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.443083558,34.8140416,0.056868387,1.371936066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ID,ID,OUT,7/26/16,15:45,387.5,581,559,27.1,6.69,84.2,NA,2.166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.060662218,25.58821933,0.060877436,1.468653409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MR,ID,UP_2,7/26/16,16:00,43.3,510,549,21.3,0.36,4.1,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36113332,8.712253947,0.051532681,1.243213455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PD,PD,OUT,8/10/16,9:30,63.9,538,556,23.3,3.5,41,NA,3.285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.944787012,22.79275803,0.104613976,2.536663327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WB,PD,UP_2,8/10/16,9:45,6,569,641,19.2,3.05,33.1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.814053996,43.76361366,0.136196699,3.302476231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PD_UP,PD,UP_1,8/10/16,10:00,55.7,477,515,21.1,2.7,30.4,NA,2.714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391996143,9.456812093,0.159899869,3.877227007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMD_UP,SMD,UP,8/10/16,10:45,111.9,718,771,21.4,4.75,53.8,NA,3.5,NA,NA,12.38839649,203.77,0.02,2.96,NA,7.223874501,0.426854296,0.032388396,0.3944659,NA,NA,0.767786947,18.5226743,0.057530219,1.394983753,NA,66.29191704,2.320217096,33.70808296,1.179782904,0.783456418,0.09918542,0.526039716,NA,NA,NA,NA,NA
SMD_SIDE,SMD,SIDE,8/10/16,11:15,NA,712,736,23.3,3.16,37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.071440392,25.84824016,0.042557204,1.031920426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMD_OUT,SMD,OUT,8/10/16,11:25,113.8,687,704,23.7,5.09,67.3,NA,3.666666667,NA,NA,42.04677351,153.03,0.14,1.85,NA,6.630614646,0.582666487,0.182046774,0.400619713,NA,NA,0.370520135,8.938708601,0.049350155,1.196634835,NA,64.83073983,2.377127127,35.16926017,1.28953954,1.018273685,0.161262397,0.743928884,NA,NA,NA,NA,NA
SMD_Below_Dam,SMD,OUT,8/10/16,11:30,NA,691,716,23.2,3.54,41.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMD_DOWN,SMD,DOWN,8/10/16,11:35,NA,573,616,21.3,6.54,73.9,NA,13.28571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.753626942,18.1810676,0.04779326,1.158883495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ID_UP,ID,UP_1,8/10/16,12:25,337.8,428.1,435.2,24.1,5.82,69.2,NA,2.142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.543440564,37.2351301,0.051669368,1.252870746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ID,ID,OUT,8/10/16,12:50,387.5,550,553,24.7,5.42,65.2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.543586865,13.11390158,0.0442686,1.073418083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MR,ID,UP_2,8/10/16,13:05,43.3,779,869,19.5,0.82,8.8,NA,13.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.457261761,204.0293933,0.054193167,1.314067439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PD,PD,OUT,8/23/16,9:40,63.9,540,559,23.3,NA,NA,NA,2.857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.338796804,8.14559026,0.069536031,1.671834006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WB,PD,UP_2,8/23/16,9:55,6,452.8,510,19.1,NA,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.852346427,68.57811228,0.105530701,2.537243084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PD_UP,PD,UP_1,8/23/16,10:10,55.7,535,585,20.6,NA,NA,NA,2.285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.026070321,24.66950193,0.099123231,2.383190217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMD_UP,SMD,UP,8/23/16,11:00,111.9,725,793,20.6,NA,NA,NA,6.142857143,NA,NA,0,198.75,0,5.78,NA,6.316059714,0.351815145,0.00E+00,0.351815145,NA,NA,0.510615183,12.27656818,0.069274357,1.665542664,NA,41.98144912,2.578860446,58.01855088,3.563996697,1.210312069,0.14429844,0.496113585,NA,NA,NA,NA,NA
SMD_SIDE,SMD,SIDE,8/23/16,11:45,NA,766,744,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444469141,10.68623865,0.069633471,1.674176728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMD_OUT,SMD,OUT,8/23/16,12:30,113.8,700,716,23.8,NA,NA,NA,5.4,NA,NA,0,194.71,0,2.59,NA,6.926666348,0.398134993,0,0.398134993,NA,NA,0.481575457,11.57837473,0.069168274,1.66299212,NA,75.00824266,4.050445104,24.99175734,1.349554896,1.268719103,0.169647178,0.567782171,NA,NA,NA,NA,NA
SMD_BD,SMD,OUT,8/23/16,12:32,NA,444.5,440,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMD_DOWN,SMD,DOWN,8/23/16,12:45,NA,465,510,20.3,NA,NA,NA,1.222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.417849392,10.04622799,0.073733026,1.77274109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ID_UP,ID,UP_1,8/23/16,14:05,337.8,422.2,410.9,26.5,NA,NA,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.808272375,19.43305105,0.070669165,1.699077597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ID,ID,OUT,8/23/16,14:45,387.5,544,526,26.8,NA,NA,NA,5.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.989770663,23.79676012,0.072231349,1.736636721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MR,ID,UP_2,8/23/16,14:55,43.3,920,1028,19.5,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.765519445,18.40515513,0.077037736,1.852195264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PD,PD,OUT,9/7/16,9:45,63.9,535,586,20.4,2.39,26.5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.187474865,4.507402134,0.022961411,0.552054351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WB,PD,UP_2,9/7/16,10:05,6,516,596,18,3.5,37,NA,4.810126582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.634078768,63.33036823,0.171923358,4.133501894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PD_UP,PD,UP_1,9/7/16,10:30,55.7,585,663,18.8,3.61,38.7,NA,2.307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.328853352,7.906522824,0.109244409,2.626530656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMD_UP,SMD,UP,9/7/16,11:00,111.9,667,750,19.2,2.42,26.2,NA,8.717948718,NA,NA,24.56161094,194.8,0.04,4.67,NA,6.097490294,0.412045905,0.064561611,0.347484294,NA,NA,1.287771842,30.96151336,0.025091437,0.603265914,NA,55.47174864,4.835998599,44.52825136,3.881950119,1.646576923,0.154294552,0.566340457,NA,NA,NA,NA,NA
SMD_SIDE,SMD,SIDE,9/7/16,11:30,NA,694,745,21.5,1.12,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.500556265,12.03472461,0.017888177,0.430080092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMD_OUT,SMD,OUT,9/7/16,11:45,113.8,693,754,20.7,3.08,34.4,NA,2.682926829,NA,NA,12.16706532,196.98,0.01,2.7,NA,6.883877625,0.401326027,0.022167065,0.379158962,NA,NA,0.588114994,14.13987296,0.023534305,0.56582827,NA,100,2.682926829,0,0,0.929132326,0.108595959,0.509921986,NA,NA,NA,NA,NA
SMD_BD,SMD,OUT,9/7/16,11:50,NA,682,754,20,2.23,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMD_DOWN,SMD,DOWN,9/7/16,11:55,NA,703,791,19.1,7.16,77.5,NA,1.445783133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.318528414,7.658283418,0.032268903,0.775831583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ID_UP,ID,UP_1,9/7/16,12:50,337.8,353.3,385.6,20.6,5.34,59.5,NA,1.463414634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.867457421,20.85601942,0.026488375,0.636852082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ID,ID,OUT,9/7/16,13:15,387.5,578,626,21.2,5.51,61.8,NA,8.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.402916493,9.687200771,0.026860349,0.645795338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MR,ID,UP_2,9/7/16,13:30,43.3,1055,1207,18.4,2.62,27.9,NA,12.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77363869,18.60036371,0.03727358,0.896157541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PD,PD,OUT,9/21/16,10:30,63.9,554,602,20.8,5.28,59.1,NA,3.076923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.529064244,12.72013343,0.02172129,0.522238479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WB,PD,UP_2,9/21/16,10:45,6,522,603,18,3.82,40.5,NA,6.440677966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.52865532,108.8811058,0.121409684,2.919016729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PD_UP,PD,UP_1,9/21/16,11:00,55.7,681,767,19.1,4.25,46.1,NA,1.016949153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.478825977,11.51226978,0.112318968,2.700451375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMD_UP,SMD,UP,9/21/16,12:45,111.9,624,703,19.1,2.78,29.8,NA,3.050847458,NA,NA,60.63859194,187.3,0.06,3.91,NA,6.007287041,0.451883966,0.120638592,0.331245374,NA,NA,2.043984381,49.14290532,0.026291924,0.632128858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMD_SIDE,SMD,SIDE,9/21/16,13:20,NA,716,744,23.5,1.48,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.896554696,45.59829749,0.01637265,0.393642723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMD_OUT,SMD,OUT,9/21/16,14:10,113.8,702,741,22.2,6.48,74.2,NA,NA,NA,NA,12.60972767,199.2,0.01,3.06,NA,7.021495408,0.422366905,0.022609728,0.399757177,NA,NA,1.131362582,27.20101228,0.021475928,0.516339319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMD_DOWN,SMD,DOWN,9/21/16,14:25,NA,727,777,21.6,7.79,88.6,NA,4.838709677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.209716364,125.2556528,0.025976282,0.624539989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ID_UP,ID,UP_1,9/21/16,15:30,337.8,345.9,356.9,23.4,5.57,65.4,NA,1.212121212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.695483513,16.72130216,0.027815879,0.668768866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ID,ID,OUT,9/21/16,15:55,387.5,586,605,23.3,7.66,89.6,NA,2.62295082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.550457573,13.23448685,0.02687512,0.64615048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MR,ID,UP_2,9/21/16,16:10,43.3,1191,1340,19.3,7.29,78.9,NA,11.47540984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.358115847,32.65277324,0.033020261,0.793896272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MR,ID,UP_2,10/5/16,8:30,43.3,1170,1485,13.9,4.63,44.9,NA,7.096774194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.231319703,5.514096942,0.05521804,1.316263253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ID,ID,OUT,10/5/16,8:45,387.5,474,598,14.1,8.07,78.5,NA,3.225806452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.603824189,14.39369443,0.033025324,0.787243092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ID_UP,ID,UP_1,10/5/16,9:05,337.8,239.9,300.3,14.5,7.1,69.7,NA,1.935483871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.579096911,13.80425648,0.030991245,0.738755608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMD_DOWN,SMD,DOWN,10/5/16,9:50,NA,554,723,12.7,8.92,83.9,NA,1.935483871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.591859377,14.10848252,0.025290579,0.602865652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMD_OUT,SMD,OUT,10/5/16,10:00,113.8,576,720,14.6,6.92,68,NA,4.666666667,NA,NA,1.100506734,190.15,0,3.48,NA,6.410888774,0.366773115,0.001100507,0.365672608,NA,NA,0.416375465,9.925374496,0.022496135,0.536252928,NA,100,4.666666667,0,0,1.096082607,0.10271198,0.469485095,NA,NA,NA,NA,NA
SMD_BD,SMD,OUT,10/5/16,10:10,NA,577,721,14.5,5.45,53.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMD_SIDE,SMD,SIDE,10/5/16,10:20,NA,592,720,15.7,4.77,48.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.403871298,33.4648642,0.02174957,0.51845664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMD_UP,SMD,UP,10/5/16,10:45,111.9,523,685,12.6,4.57,43,NA,12.25806452,NA,NA,32.7508643,171.92,0.05,5.87,NA,5.676541781,0.459711971,0.082750864,0.376961107,NA,NA,0.862264133,20.55427171,0.02623448,0.62536595,NA,64.55108359,7.912713472,35.44891641,4.345351044,1.718940727,0.118334666,0.578046637,NA,NA,NA,NA,NA
PD_UP,PD,UP_1,10/5/16,11:25,55.7,605,770,13.8,6.31,60.9,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.348035508,32.13387529,0.198714467,4.736867741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WB,PD,UP_2,10/5/16,11:40,6,520,689,12.2,5.2,47.7,NA,13.7704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.817831047,114.8453294,0.133539752,3.18326165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PD,PD,OUT,10/5/16,12:10,63.9,490,598,15.5,5.06,50.6,NA,5.245901639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437912127,10.43875594,0.028986145,0.690958923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CC,CCBP,DOWN,10/5/16,12:30,4.63,208.2,277.8,11.8,5.57,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PD,PD,OUT,10/19/16,9:55,63.9,468,580,14.9,7.17,71,NA,0.327868852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.557554865,13.29074671,0.045994731,1.096402081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WB,PD,UP_2,10/19/16,10:45,6,544,692,13.8,2.21,21.3,NA,5.079365079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.256224664,101.4580044,0.148702036,3.544693482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PD_UP,PD,UP_1,10/19/16,11:00,55.7,526,680,13.1,5.33,51.1,NA,2.43902439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.792530263,18.89198651,0.201255115,4.797430568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMD_UP,SMD,UP,10/19/16,12:15,111.9,468,596,13.8,5.22,50.6,NA,5.666666667,NA,NA,0,171.34,0.01,15.82,NA,5.444094938,0.267402332,0.01,0.257402332,NA,NA,0.677089388,16.1401579,0.034005911,0.810617887,NA,100,5.666666667,0,0,1.312373418,0.155339241,0.422741573,NA,NA,NA,NA,NA
SMD_SIDE,SMD,SIDE,10/19/16,12:45,NA,613,726,16.8,2.67,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.116650326,50.45577598,0.024400984,0.581659884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMD_OUT,SMD,OUT,10/19/16,13:10,113.8,597,709,16.7,7.69,78.4,NA,0.677966102,NA,NA,0,169.13,0.01,14.34,NA,5.959872511,0.293379341,0.01,0.283379341,NA,NA,1.160139859,27.65490175,0.02585743,0.616377995,NA,100,0.677966102,0,0,0.927580453,0.098484922,0.391864263,NA,NA,NA,NA,NA
SMD_BD,SMD,OUT,10/19/16,13:30,NA,598,710,16.7,9.01,92.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMD_DOWN,SMD,DOWN,10/19/16,13:45,NA,578,677,17.1,8.25,85.9,NA,1.290322581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.519074573,12.37347051,0.02534475,0.604156961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ID_UP,ID,UP_1,10/19/16,14:40,337.8,397.6,475.7,16.4,8.19,84,NA,1.935483871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.102010056,26.26922918,0.032210852,0.767828058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ID,ID,OUT,10/19/16,15:10,387.5,335.6,413,15.2,8.46,84.5,NA,3.103448276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.767968375,18.30649106,0.036154542,0.861836016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MR,ID,UP_2,10/19/16,15:30,43.3,507,634,14.5,4.95,48.6,NA,3.050847458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.697557628,16.62807078,0.026072973,0.621516016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCBP_UP_1,CCBP,UP_1,11/2/16,9:00,0.91245,368.4,549,7.9,9.28,78.2,NA,NA,NA,NA,0,101.5956,0.0214,38.1117,0.0101,13.12286482,0.697900415,0.0214,0.676500415,NA,NA,0.76036169,18.15636276,0.152488659,3.64121371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCBP_UP_2,CCBP,UP_2,11/2/16,9:05,0.554225,982,1462,7.9,4.93,41,NA,NA,NA,NA,0,336.0542,0.0225,32.6529,0.0444,13.98485999,0.856102759,0.0225,0.833602759,NA,NA,0.279674238,6.678225635,0.257715256,6.153876163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCBP_UP_3,CCBP,UP_3,11/2/16,9:15,0.078275,550,803,8.6,5.45,46.5,NA,NA,NA,NA,0,206.8548,0.0575,16.1132,0.0162,8.809297322,0.319265783,0.0575,0.261765783,NA,NA,0.13606918,3.24913975,0.148815845,3.553512113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCBP_SIDE,CCBP,SIDE,11/2/16,9:25,NA,397.9,587,8,4.43,37.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.864509226,20.64325877,0.14763735,3.525371311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCBP_OUT,CCBP,OUT,11/2/16,9:35,1.72665,629,962,7,7.33,60.4,NA,NA,NA,NA,58.18485729,218.3694,0.0293,35.4437,0.0329,4.652565058,0.169692658,0.087484857,0.082207801,NA,NA,0.84672794,20.21866677,0.071997851,1.719206954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CC,CCBP,DOWN,11/2/16,9:50,4.63,496,739,7.9,8.53,71.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.485005764,11.58125233,0.033557325,0.801301499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PD,PD,OUT,11/2/16,10:30,63.9,385,560,8.7,4.46,38.3,NA,5.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.447580389,10.68758726,0.054180292,1.293748808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WB,PD,UP_2,11/2/16,11:00,6,501,760,7.3,7.4,61.3,NA,18.06451613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.392853157,57.1379523,0.074367454,1.775789709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PD_UP,PD,UP_1,11/2/16,11:15,55.7,273.4,393.6,8.9,9.32,80.4,NA,6.885245902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.856888675,20.46129077,0.05921377,1.413941153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMD_UP,SMD,UP,11/2/16,11:45,111.9,466,690,8.1,8.2,69.3,NA,12.90322581,NA,NA,8.625766574,154.05,0.06,27.56,NA,8.413863566,0.49541166,0.068625767,0.426785893,NA,NA,0.394913911,9.429986182,0.064313109,1.53570617,NA,45.01639344,5.808566896,54.98360656,7.094658911,1.305850156,0.076079344,0.571491004,NA,NA,NA,NA,NA
SMD_SIDE,SMD,SIDE,11/2/16,12:10,NA,552,778,9.8,3.34,29.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.74250554,280.39444,0.055681086,1.329585668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
