Date,Discharge.m3s,PO4.ugL.OUT,NH4.ugL.OUT,NH4 Flux kg/day,Cl.mgL.OUT,NO3.mgL.OUT,NO3_flux_kg/day,SO4.mgL.OUT,Br.mgL.OUT,DOC.mgL.OUT,TDN.mgL.OUT,TDN Flux kg/day,DIN.mgL.OUT,DIN Flux kg/day,DON.mgL.OUT,DON Flux kg/day,TDP.mgL.OUT,PN.mgL.OUT,PN Flux kg/day,TN.mgL.OUT,TN Flux kg/day
10/13/16,0.004813859,NA,0,0,169.13,0.01,0.004159175,14.34,NA,5.959872511,0.293379341,0.122021588,0.01,0.004159175,0.283379341,0.117862413,NA,0.098484922,0.040961598,0.391864263,1.672086753
10/14/16,0.005380196,NA,0,0,169.13,0.01,0.004648489,14.34,NA,5.959872511,0.293379341,0.136377069,0.01,0.004648489,0.283379341,0.131728579,NA,0.098484922,0.045780609,0.391864263,1.868802842
10/15/16,0.006512869,NA,0,0,169.13,0.01,0.005627118,14.34,NA,5.959872511,0.293379341,0.16508803,0.01,0.005627118,0.283379341,0.159460912,NA,0.098484922,0.055418632,0.391864263,2.262235019
10/16/16,0.005663364,NA,0,0,169.13,0.01,0.004893146,14.34,NA,5.959872511,0.293379341,0.143554809,0.01,0.004893146,0.283379341,0.138661662,NA,0.098484922,0.048190115,0.391864263,1.967160886
10/17/16,0.005663364,NA,0,0,169.13,0.01,0.004893146,14.34,NA,5.959872511,0.293379341,0.143554809,0.01,0.004893146,0.283379341,0.138661662,NA,0.098484922,0.048190115,0.391864263,1.967160886
10/18/16,0.004530691,NA,0,0,169.13,0.01,0.003914517,14.34,NA,5.959872511,0.293379341,0.114843847,0.01,0.003914517,0.283379341,0.11092933,NA,0.098484922,0.038552092,0.391864263,1.573728709
10/19/16,0.003964355,NA,0,0,169.13,0.01,0.003425203,14.34,NA,5.959872511,0.293379341,0.100488366,0.01,0.003425203,0.283379341,0.097063164,NA,0.098484922,0.03373308,0.391864263,1.37701262
10/20/16,0.006796037,NA,0,0,169.13,0.01,0.005871776,14.34,NA,5.959872511,0.293379341,0.172265771,0.01,0.005871776,0.283379341,0.166393995,NA,0.098484922,0.057828138,0.391864263,2.360593063
10/21/16,0.039077211,NA,0,0,169.13,0.01,0.033762711,14.34,NA,5.959872511,0.293379341,0.990528182,0.01,0.033762711,0.283379341,0.956765471,NA,0.098484922,0.332511793,0.391864263,13.57341011
10/22/16,0.074473236,NA,0,0,169.13,0.01,0.064344876,14.34,NA,5.959872511,0.293379341,1.887745738,0.01,0.064344876,0.283379341,1.823400862,NA,0.098484922,0.633700011,0.391864263,25.86816565
10/23/16,0.090896992,NA,0,0,169.13,0.01,0.078535001,14.34,NA,5.959872511,0.293379341,2.304054684,0.01,0.078535001,0.283379341,2.225519683,NA,0.098484922,0.773451345,0.391864263,31.57293222
10/24/16,0.172166265,NA,0,0,169.13,0.01,0.148751653,14.34,NA,5.959872511,0.293379341,4.364066193,0.01,0.148751653,0.283379341,4.21531454,NA,0.098484922,1.464979494,0.391864263,59.80169094
10/25/16,0.19028903,NA,0,0,169.13,0.01,0.164409722,14.34,NA,5.959872511,0.293379341,4.823441582,0.01,0.164409722,0.283379341,4.65903186,NA,0.098484922,1.619187862,0.391864263,66.09660577
10/26/16,0.203597935,NA,4.199143139,0.073866546,155.86,0.07,1.231360312,28.09,NA,8.484407135,0.513361224,9.03046624,0.074199143,1.305226855,0.439162081,7.725239385,NA,0.08583964,1.509993227,0.599200864,108.1373064
10/27/16,0.192837544,NA,4.199143139,0.069962612,155.86,0.07,1.166281464,28.09,NA,8.484407135,0.513361224,8.553195423,0.074199143,1.236244073,0.439162081,7.316951351,NA,0.08583964,1.4301883,0.599200864,102.4221219
10/28/16,0.560673034,NA,4.199143139,0.203415522,155.86,0.07,3.390950511,28.09,NA,8.484407135,0.513361224,24.8683215,0.074199143,3.594366026,0.439162081,21.27395547,NA,0.08583964,4.15825673,0.599200864,297.7911914
10/29/16,0.489880984,NA,4.199143139,0.177731744,155.86,0.07,2.962800194,28.09,NA,8.484407135,0.513361224,21.72838191,0.074199143,3.140531932,0.439162081,18.58784998,NA,0.08583964,3.633224315,0.599200864,260.1912935
10/30/16,0.560673034,NA,4.199143139,0.203415522,155.86,0.07,3.390950511,28.09,NA,8.484407135,0.513361224,24.8683215,0.074199143,3.594366026,0.439162081,21.27395547,NA,0.08583964,4.15825673,0.599200864,297.7911914
10/31/16,0,NA,4.199143139,0,155.86,0.07,0,28.09,NA,8.484407135,0.513361224,0,0.074199143,0,0.439162081,0,NA,0.08583964,0,0.599200864,0
11/1/16,0.818356095,NA,4.199143139,0.296904475,155.86,0.07,4.949417665,28.09,NA,8.484407135,0.513361224,36.29770158,0.074199143,5.246322129,0.439162081,31.05137945,NA,0.08583964,6.069374722,0.599200864,434.6548198
11/2/16,0.713583862,NA,4.199143139,0.258892483,155.86,0.07,4.315755195,28.09,NA,8.484407135,0.513361224,31.65059099,0.074199143,4.57464767,0.439162081,27.07594332,NA,0.08583964,5.292326747,0.599200864,379.0069709
11/3/16,0.614474992,NA,4.199143139,0.222935194,155.86,0.07,3.716344752,28.09,NA,8.484407135,0.513361224,27.25467558,0.074199143,3.939279938,0.439162081,23.31539564,NA,0.08583964,4.557281366,0.599200864,326.3671138
11/4/16,0.55500967,NA,4.199143139,0.20136082,155.86,0.07,3.356698485,28.09,NA,8.484407135,0.513361224,24.61712633,0.074199143,3.558059299,0.439162081,21.05906703,NA,0.08583964,4.116254137,0.599200864,294.7831996
11/5/16,0.472890892,NA,4.199143139,0.171567638,155.86,0.07,2.860044118,28.09,NA,8.484407135,0.513361224,20.97479641,0.074199143,3.03161175,0.439162081,17.94318466,NA,0.08583964,3.507216535,0.599200864,251.167318
11/6/16,0.413425571,NA,4.199143139,0.149993264,155.86,0.07,2.500397851,28.09,NA,8.484407135,0.513361224,18.33724716,0.074199143,2.65039111,0.439162081,15.68685605,NA,0.08583964,3.066189306,0.599200864,219.5834038
11/7/16,0.365286977,NA,4.199143139,0.132528295,155.86,0.07,2.209255636,28.09,NA,8.484407135,0.513361224,16.20208825,0.074199143,2.341783926,0.439162081,13.86030432,NA,0.08583964,2.709167263,0.599200864,194.0154732
11/8/16,0.339801839,NA,4.199143139,0.123282135,155.86,0.07,2.055121522,28.09,NA,8.484407135,0.513361224,15.07171,0.074199143,2.178403652,0.439162081,12.89330634,NA,0.08583964,2.520155594,0.599200864,180.47951
11/9/16,0.331306793,NA,13.49505235,0.386294617,171.96,0.17,4.866234174,22.58,NA,7.747747238,0.544274363,15.57980297,0.183495052,5.252528782,0.360779311,10.32727419,NA,0.106551724,3.05003318,0.650826087,191.1283191
11/10/16,0.308653337,NA,13.49505235,0.35988131,171.96,0.17,4.533500214,22.58,NA,7.747747238,0.544274363,14.5145173,0.183495052,4.893381515,0.360779311,9.621135786,NA,0.106551724,2.841483903,0.650826087,178.059716
11/11/16,0.288831563,NA,13.49505235,0.336769666,171.96,0.17,4.242357998,22.58,NA,7.747747238,0.544274363,13.58239234,0.183495052,4.579127656,0.360779311,9.00326468,NA,0.106551724,2.659003286,0.650826087,166.6246884
11/12/16,0.285999881,NA,13.49505235,0.333468003,171.96,0.17,4.200766253,22.58,NA,7.747747238,0.544274363,13.44923163,0.183495052,4.534234247,0.360779311,8.914997379,NA,0.106551724,2.632934626,0.650826087,164.991113
11/13/16,0.308653337,NA,13.49505235,0.35988131,171.96,0.17,4.533500214,22.58,NA,7.747747238,0.544274363,14.5145173,0.183495052,4.893381515,0.360779311,9.621135786,NA,0.106551724,2.841483903,0.650826087,178.059716
11/14/16,0.322811747,NA,13.49505235,0.376389627,171.96,0.17,4.741458939,22.58,NA,7.747747238,0.544274363,15.18032085,0.183495052,5.117848556,0.360779311,10.06247229,NA,0.106551724,2.971827201,0.650826087,186.2275929
11/15/16,0.430415663,NA,13.49505235,0.501852836,171.96,0.17,6.321945252,22.58,NA,7.747747238,0.544274363,20.24042779,0.183495052,6.823798075,0.360779311,13.41662972,NA,0.106551724,3.962436269,0.650826087,248.3034572
11/16/16,1.177979708,NA,13.49505235,1.373491972,171.96,0.17,17.30216595,22.58,NA,7.747747238,0.544274363,55.39485502,0.183495052,18.67565789,0.360779311,36.71919713,NA,0.106551724,10.84456242,0.650826087,679.5673567
11/17/16,1.08170252,NA,13.49505235,1.261235417,171.96,0.17,15.88804662,22.58,NA,7.747747238,0.544274363,50.86739091,0.183495052,17.14928201,0.360779311,33.7181089,NA,0.106551724,9.958227991,0.650826087,624.0257939
11/18/16,0.991088697,NA,13.49505235,1.155582188,171.96,0.17,14.55711078,22.58,NA,7.747747238,0.544274363,46.60624821,0.183495052,15.71269294,0.360779311,30.89355527,NA,0.106551724,9.124030882,0.650826087,571.7513818
11/19/16,0.940118421,NA,13.49505235,1.096152247,171.96,0.17,13.80845937,22.58,NA,7.747747238,0.544274363,44.20935545,0.183495052,14.90461159,0.360779311,29.30474386,NA,0.106551724,8.654795008,0.650826087,542.347025
11/20/16,0.891979827,NA,13.49505235,1.04002397,171.96,0.17,13.1013997,22.58,NA,7.747747238,0.544274363,41.94562339,0.183495052,14.14142364,0.360779311,27.80419975,NA,0.106551724,8.211627793,0.650826087,514.5762436
11/21/16,0.801366003,NA,13.49505235,0.934370741,171.96,0.17,11.77046386,22.58,NA,7.747747238,0.544274363,37.6844807,0.183495052,12.70483457,0.360779311,24.97964612,NA,0.106551724,7.377430684,0.650826087,462.3018316
11/22/16,0.68243536,NA,13.49505235,0.795700878,171.96,0.17,10.02361056,22.58,NA,7.747747238,0.544274363,32.09173091,0.183495052,10.81931142,0.360779311,21.27241949,NA,0.106551724,6.282546979,0.650826087,393.6916658
11/23/16,0.600316582,NA,13.49505235,0.69995264,171.96,0.17,8.817449957,22.58,NA,7.747747238,0.544274363,28.23007035,0.183495052,9.517402579,0.360779311,18.71266777,NA,0.106551724,5.526555848,0.650826087,346.3179798
11/24/16,0.546514624,NA,13.49505235,0.637221035,171.96,0.17,8.027206801,22.58,NA,7.747747238,0.544274363,25.70001687,0.183495052,8.664427819,0.360779311,17.03558905,NA,0.106551724,5.031251315,0.650826087,315.2800477
11/25/16,0.529524532,NA,13.49505235,0.617411055,171.96,0.17,7.77765633,22.58,NA,7.747747238,0.544274363,24.90105262,0.183495052,8.395067369,0.360779311,16.50598525,NA,0.106551724,4.874839357,0.650826087,305.4785954
11/26/16,0.549346306,NA,13.49505235,0.640522699,171.96,0.17,8.068798546,22.58,NA,7.747747238,0.544274363,25.83317758,0.183495052,8.709321228,0.360779311,17.12385635,NA,0.106551724,5.057319974,0.650826087,316.9136231
11/27/16,0.546514624,NA,13.49505235,0.637221035,171.96,0.17,8.027206801,22.58,NA,7.747747238,0.544274363,25.70001687,0.183495052,8.664427819,0.360779311,17.03558905,NA,0.106551724,5.031251315,0.650826087,315.2800477
11/28/16,0.51253444,NA,13.49505235,0.597601075,171.96,0.17,7.52810586,22.58,NA,7.747747238,0.544274363,24.10208836,0.183495052,8.125706919,0.360779311,15.97638144,NA,0.106551724,4.718427399,0.650826087,295.6771432
11/29/16,0.563504716,NA,13.49505235,0.657031016,171.96,0.17,8.276757271,22.58,NA,7.747747238,0.544274363,26.49898113,0.183495052,8.93378827,0.360779311,17.56519286,NA,0.106551724,5.187663273,0.650826087,325.0814999
11/30/16,0.900474873,NA,23.89761743,1.859259227,163.83,0.24,18.67224697,15.92,NA,8.753860441,0.612582428,47.65954327,0.263897617,20.53150616,0.348684811,27.1280371,NA,0.028540845,2.22050711,0.641123273,511.7323687
12/1/16,2.089781309,NA,23.89761743,4.314884622,163.83,0.24,43.33370523,15.92,NA,8.753860441,0.612582428,110.6061098,0.263897617,47.64858977,0.348684811,62.95752007,NA,0.028540845,5.153252351,0.641123273,1187.605308
12/2/16,2.123761493,NA,23.89761743,4.385045348,163.83,0.24,44.03831832,15.92,NA,8.753860441,0.612582428,112.4045832,0.263897617,48.42336359,0.348684811,63.98121959,NA,0.028540845,5.237045072,0.641123273,1206.915964
12/3/16,1.860415068,NA,23.89761743,3.841299725,163.83,0.24,38.57756685,15.92,NA,8.753860441,0.612582428,98.46641486,0.263897617,42.4188665,0.348684811,56.04754836,NA,0.028540845,4.587651483,0.641123273,1057.258384
12/4/16,1.684850785,NA,23.89761743,3.478802643,163.83,0.24,34.93706587,15.92,NA,8.753860441,0.612582428,89.17430265,0.263897617,38.41586845,0.348684811,50.7584342,NA,0.028540845,4.154722424,0.641123273,957.4866647
12/5/16,1.500791455,NA,23.89761743,3.098765379,163.83,0.24,31.12041161,15.92,NA,8.753860441,0.612582428,79.43257211,0.263897617,34.21917694,0.348684811,45.21339517,NA,0.028540845,3.700845184,0.641123273,852.8872811
12/6/16,1.291246988,NA,23.89761743,2.666107572,163.83,0.24,26.77529754,15.92,NA,8.753860441,0.612582428,68.34198657,0.263897617,29.44140506,0.348684811,38.90058151,NA,0.028540845,3.184123404,0.641123273,733.804906
12/7/16,1.101524294,NA,23.89761743,2.274376854,163.83,0.24,22.84120777,15.92,NA,8.753860441,0.612582428,58.30051047,0.263897617,25.11558458,0.348684811,33.18492589,NA,0.028540845,2.716280711,0.641123273,625.9870799
12/8/16,0.971266923,NA,23.89761743,2.005427406,163.83,0.24,20.14019091,15.92,NA,8.753860441,0.612582428,51.40636271,0.263897617,22.14561828,0.348684811,29.26074442,NA,0.028540845,2.39507528,0.641123273,551.9629008
12/9/16,0.835346187,NA,23.89761743,1.724784503,163.83,0.24,17.32173854,15.92,NA,8.753860441,0.612582428,44.21246938,0.263897617,19.04652301,0.348684811,25.16594637,NA,0.028540845,2.059904395,0.641123273,474.7202791
12/10/16,0.645623494,NA,23.89761743,1.333053786,163.83,0.24,13.38764877,15.92,NA,8.753860441,0.612582428,34.17099329,0.263897617,14.72070253,0.348684811,19.45029075,NA,0.028540845,1.592061702,0.641123273,366.902453
12/11/16,0.523861168,NA,23.89761743,1.081644519,163.83,0.24,10.86278519,15.92,NA,8.753860441,0.612582428,27.72646385,0.263897617,11.94442969,0.348684811,15.78203416,NA,0.028540845,1.291804451,0.641123273,297.7059378
12/12/16,0.577663126,NA,23.89761743,1.192732335,163.83,0.24,11.97842258,15.92,NA,8.753860441,0.612582428,30.57404662,0.263897617,13.1711549,0.348684811,17.40289173,NA,0.028540845,1.42447626,0.641123273,328.2811422
12/13/16,0.727742272,NA,23.89761743,1.502608873,163.83,0.24,15.09046374,15.92,NA,8.753860441,0.612582428,38.51730383,0.263897617,16.59307259,0.348684811,21.92423124,NA,0.028540845,1.794560778,0.641123273,413.5698703
12/14/16,0.801366003,NA,23.89761743,1.654623778,163.83,0.24,16.61712545,15.92,NA,8.753860441,0.612582428,42.41399605,0.263897617,18.27174919,0.348684811,24.14224686,NA,0.028540845,1.976111674,0.641123273,455.4096237
12/15/16,0.673940314,NA,23.89761743,1.391521057,163.83,0.24,13.97482635,15.92,NA,8.753860441,0.612582428,35.66972106,0.263897617,15.36634738,0.348684811,20.30337368,NA,0.028540845,1.661888969,0.641123273,382.9946659
12/16/16,0.574831444,NA,23.89761743,1.186885607,163.83,0.24,11.91970483,15.92,NA,8.753860441,0.612582428,30.42417385,0.263897617,13.10659041,0.348684811,17.31758343,NA,0.028540845,1.417493533,0.641123273,326.6719209
12/17/16,0.809861049,NA,23.89761743,1.672163959,163.83,0.24,16.79327872,15.92,NA,8.753860441,0.612582428,42.86361438,0.263897617,18.46544265,0.348684811,24.39817174,NA,0.028540845,1.997059854,0.641123273,460.2372876
12/18/16,0.68243536,NA,23.89761743,1.409061238,163.83,0.24,14.15097962,15.92,NA,8.753860441,0.612582428,36.11933939,0.263897617,15.56004083,0.348684811,20.55929856,NA,0.028540845,1.68283715,0.641123273,387.8223297
12/19/16,0.55500967,NA,23.89761743,1.145958518,163.83,0.24,11.50868052,15.92,NA,8.753860441,0.612582428,29.3750644,0.263897617,12.65463902,0.348684811,16.72042538,NA,0.028540845,1.368614445,0.641123273,315.4073719
12/20/16,0.444574073,NA,23.89761743,0.917936159,163.83,0.24,9.218687968,15.92,NA,8.753860441,0.612582428,23.53002608,0.263897617,10.13662411,0.348684811,13.39340197,NA,0.028540845,1.096288102,0.641123273,252.6477418
12/21/16,0.501207712,NA,23.89761743,1.034870702,163.83,0.24,10.39304312,15.92,NA,8.753860441,0.612582428,26.52748163,0.263897617,11.42791381,0.348684811,15.09956782,NA,0.028540845,1.235942637,0.641123273,284.8321675
12/22/16,0.891979827,NA,23.89761743,1.841719046,163.83,0.24,18.49609369,15.92,NA,8.753860441,0.612582428,47.20992493,0.263897617,20.33781271,0.348684811,26.87211223,NA,0.028540845,2.19955893,0.641123273,506.9047048
12/23/16,0.880653099,NA,23.89761743,1.818332138,163.83,0.24,18.26122266,15.92,NA,8.753860441,0.612582428,46.61043382,0.263897617,20.07955477,0.348684811,26.53087905,NA,0.028540845,2.171628023,0.641123273,500.4678197
12/24/16,0.948613467,NA,23.89761743,1.958653589,163.83,0.24,19.67044885,15.92,NA,8.753860441,0.612582428,50.20738048,0.263897617,21.6291024,0.348684811,28.57827808,NA,0.028540845,2.339213465,0.641123273,539.0891305
12/25/16,0.959940195,NA,23.89761743,1.982040497,163.83,0.24,19.90531988,15.92,NA,8.753860441,0.612582428,50.80687159,0.263897617,21.88736034,0.348684811,28.91951125,NA,0.028540845,2.367144372,0.641123273,545.5260157
12/26/16,0.603148264,NA,23.89761743,1.245352879,163.83,0.24,12.5068824,15.92,NA,8.753860441,0.612582428,31.92290162,0.263897617,13.75223526,0.348684811,18.17066636,NA,0.028540845,1.4873208,0.641123273,342.7641337
12/27/16,0.730573954,NA,23.89761743,1.5084556,163.83,0.24,15.1491815,15.92,NA,8.753860441,0.612582428,38.66717661,0.263897617,16.65763707,0.348684811,22.00953954,NA,0.028540845,1.801543505,0.641123273,415.1790916
12/28/16,0.908969919,NA,23.89761743,1.876799409,163.83,0.24,18.84840024,15.92,NA,8.753860441,0.612582428,48.1091616,0.263897617,20.72519962,0.348684811,27.38396198,NA,0.028540845,2.241455291,0.641123273,516.5600325
12/29/16,0.942950103,NA,23.89761743,1.946960134,163.83,0.24,19.55301333,15.92,NA,8.753860441,0.612582428,49.90763493,0.263897617,21.49997343,0.348684811,28.4076615,NA,0.028540845,2.325248012,0.641123273,535.870688
12/30/16,1.987840758,NA,23.89761743,4.104402446,163.83,0.24,41.21986595,15.92,NA,8.753860441,0.612582428,105.2106899,0.263897617,45.32426832,0.348684811,59.88642153,NA,0.028540845,4.901874187,0.641123273,1129.673342
12/31/16,1.815108156,NA,23.89761743,3.747752091,163.83,0.24,37.63808272,15.92,NA,8.753860441,0.612582428,96.06845042,0.263897617,41.38583475,0.348684811,54.68261567,NA,0.028540845,4.475927855,0.641123273,1031.510844
,,,,352.248189,,,9137.219037,,,,,18582.87591,,9489.467227,,9093.408684,,,1528.28259,,206296.4352
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Upstream,,,,308.5362689,,,8419.003486,,,,,17869.67784,,8727.539755,,9142.13808,,,1511.237097,,198802.6397
Downstream,,,,352.248189,,,9137.219037,,,,,18582.87591,,9489.467227,,9093.408684,,,1528.28259,,206296.4352
Removal,,,,-14.16751432,,,-8.530885541,,,,,-3.991107631,,-8.730151831,,0.53301969,,,-1.127916525,,-3.769464794
