DateTime,LowRange.uScm,FullRange.uScm,Temp.C,SpCond.uScm
12/7/2019 23:00,267.1,271.9,0.17,518.8
12/7/2019 23:15,267.1,271.9,0.18,518.6
12/7/2019 23:30,267.2,271.9,0.18,518.6
12/7/2019 23:45,267.3,272.3,0.18,519.4
12/8/2019 0:00,267.4,272.3,0.17,519.6
12/8/2019 0:15,267.5,272.3,0.17,519.6
12/8/2019 0:30,267.5,272.7,0.17,520.3
12/8/2019 0:45,267.5,272.3,0.18,519.4
12/8/2019 1:00,267.6,272.3,0.18,519.4
12/8/2019 1:15,267.7,272.7,0.17,520.3
12/8/2019 1:30,267.8,272.7,0.17,520.3
12/8/2019 1:45,267.9,272.7,0.17,520.3
12/8/2019 2:00,268.1,273.1,0.17,521.1
12/8/2019 2:15,268.2,273.1,0.16,521.3
12/8/2019 2:30,268.3,273.1,0.17,521.1
12/8/2019 2:45,268.6,273.1,0.17,521.1
12/8/2019 3:00,268.7,273.5,0.18,521.7
12/8/2019 3:15,268.7,273.9,0.17,522.6
12/8/2019 3:30,269.1,273.9,0.17,522.6
12/8/2019 3:45,269.1,274.3,0.17,523.4
12/8/2019 4:00,269.2,273.9,0.18,522.5
12/8/2019 4:15,269.4,274.3,0.17,523.4
12/8/2019 4:30,269.4,274.3,0.16,523.6
12/8/2019 4:45,269.6,274.7,0.17,524.2
12/8/2019 5:00,269.8,274.6,0.18,523.8
12/8/2019 5:15,270,275.1,0.17,524.9
12/8/2019 5:30,270.6,275.4,0.18,525.3
12/8/2019 5:45,271,275.8,0.17,526.3
12/8/2019 6:00,271.2,276.2,0.18,526.8
12/8/2019 6:15,271.7,277,0.17,528.5
12/8/2019 6:30,272,277,0.17,528.5
12/8/2019 6:45,272.4,277.4,0.16,529.5
12/8/2019 7:00,272.6,277.4,0.17,529.3
12/8/2019 7:15,272.7,277.8,0.17,530.1
12/8/2019 7:30,272.9,278.2,0.18,530.7
12/8/2019 7:45,273,278.2,0.18,530.7
12/8/2019 8:00,273.2,278.2,0.18,530.7
12/8/2019 8:15,273.4,278.2,0.17,530.8
12/8/2019 8:30,273.4,278.6,0.18,531.4
12/8/2019 8:45,273.7,278.6,0.18,531.4
12/8/2019 9:00,273.8,278.6,0.18,531.4
12/8/2019 9:15,273.9,279,0.17,532.4
12/8/2019 9:30,273.9,279,0.18,532.2
12/8/2019 9:45,274.2,279.4,0.2,532.6
12/8/2019 10:00,274.3,279.4,0.21,532.4
12/8/2019 10:15,274.5,279.4,0.21,532.4
12/8/2019 10:30,274.7,279.8,0.24,532.7
12/8/2019 10:45,274.9,279.8,0.22,533
12/8/2019 11:00,275.2,280.2,0.25,533.3
12/8/2019 11:15,275.3,280.6,0.25,534
12/8/2019 11:30,275.5,281,0.25,534.8
12/8/2019 11:45,275.6,281,0.26,534.6
12/8/2019 12:00,275.7,281,0.26,534.6
12/8/2019 12:15,275.8,281,0.29,534.1
12/8/2019 12:30,276,281,0.29,534.1
12/8/2019 12:45,276.2,281.4,0.3,534.7
12/8/2019 13:00,276.2,281.4,0.32,534.3
12/8/2019 13:15,276.3,281.4,0.32,534.3
12/8/2019 13:30,276.2,281.4,0.33,534.2
12/8/2019 13:45,276.3,281.4,0.33,534.2
12/8/2019 14:00,276.2,281.4,0.33,534.2
12/8/2019 14:15,276.3,281.4,0.33,534.2
12/8/2019 14:30,276.4,281.4,0.32,534.3
12/8/2019 14:45,276.3,281.4,0.32,534.3
12/8/2019 15:00,276.3,281.4,0.32,534.3
12/8/2019 15:15,276.2,281.4,0.32,534.3
12/8/2019 15:30,276.2,281.4,0.3,534.7
12/8/2019 15:45,276.1,281.4,0.29,534.9
12/8/2019 16:00,276,281.4,0.29,534.9
12/8/2019 16:15,276,281,0.28,534.3
12/8/2019 16:30,275.9,281,0.28,534.3
12/8/2019 16:45,275.9,281,0.25,534.8
12/8/2019 17:00,275.8,281,0.25,534.8
12/8/2019 17:15,275.8,281,0.25,534.8
12/8/2019 17:30,275.8,281,0.25,534.8
12/8/2019 17:45,275.7,281,0.24,535
12/8/2019 18:00,275.7,281,0.24,535
12/8/2019 18:15,275.6,281,0.22,535.3
12/8/2019 18:30,275.6,281,0.22,535.3
12/8/2019 18:45,275.5,280.6,0.22,534.5
12/8/2019 19:00,275.5,281,0.21,535.5
12/8/2019 19:15,275.5,281,0.21,535.5
12/8/2019 19:30,275.5,281,0.21,535.5
12/8/2019 19:45,275.5,281,0.21,535.5
12/8/2019 20:00,275.6,280.6,0.21,534.7
12/8/2019 20:15,275.5,281,0.21,535.5
12/8/2019 20:30,275.6,281,0.22,535.3
12/8/2019 20:45,275.7,281,0.2,535.7
12/8/2019 21:00,275.7,281,0.2,535.7
12/8/2019 21:15,275.8,281,0.2,535.7
12/8/2019 21:30,275.6,281,0.2,535.7
12/8/2019 21:45,275.7,281,0.18,536
12/8/2019 22:00,275.7,281,0.2,535.7
12/8/2019 22:15,275.7,281,0.2,535.7
12/8/2019 22:30,275.7,281,0.2,535.7
12/8/2019 22:45,275.7,281,0.2,535.7
12/8/2019 23:00,275.7,281,0.2,535.7
12/8/2019 23:15,275.7,281,0.2,535.7
12/8/2019 23:30,275.7,281,0.21,535.5
12/8/2019 23:45,275.7,281,0.2,535.7
12/9/2019 0:00,275.7,281,0.2,535.7
12/9/2019 0:15,275.7,281,0.2,535.7
12/9/2019 0:30,275.7,281,0.2,535.7
12/9/2019 0:45,275.7,281,0.2,535.7
12/9/2019 1:00,275.7,281,0.2,535.7
12/9/2019 1:15,275.8,281,0.2,535.7
12/9/2019 1:30,275.8,281,0.18,536
12/9/2019 1:45,275.8,281,0.2,535.7
12/9/2019 2:00,275.8,281,0.2,535.7
12/9/2019 2:15,275.8,281.4,0.2,536.4
12/9/2019 2:30,276,281,0.2,535.7
12/9/2019 2:45,276,281,0.2,535.7
12/9/2019 3:00,276.1,281.4,0.2,536.4
12/9/2019 3:15,276.3,281.4,0.2,536.4
12/9/2019 3:30,276.5,281.8,0.21,537
12/9/2019 3:45,276.8,281.8,0.2,537.2
12/9/2019 4:00,276.9,282.2,0.21,537.8
12/9/2019 4:15,277,282.6,0.2,538.7
12/9/2019 4:30,277.1,282.6,0.21,538.5
12/9/2019 4:45,277.3,282.6,0.2,538.7
12/9/2019 5:00,277.3,282.6,0.21,538.5
12/9/2019 5:15,277.4,283,0.21,539.3
12/9/2019 5:30,277.5,283,0.21,539.3
12/9/2019 5:45,277.6,283,0.21,539.3
12/9/2019 6:00,277.6,283,0.21,539.3
12/9/2019 6:15,277.7,283,0.21,539.3
12/9/2019 6:30,277.8,283,0.21,539.3
12/9/2019 6:45,277.9,283.4,0.21,540.1
12/9/2019 7:00,278,283.4,0.21,540.1
12/9/2019 7:15,278,283.4,0.21,540.1
12/9/2019 7:30,278,283.8,0.21,540.8
12/9/2019 7:45,278.2,283.4,0.21,540.1
12/9/2019 8:00,278.2,283.4,0.21,540.1
12/9/2019 8:15,278.2,283.4,0.22,539.9
12/9/2019 8:30,278.3,283.8,0.22,540.6
12/9/2019 8:45,278.3,283.8,0.22,540.6
12/9/2019 9:00,278.3,283.8,0.22,540.6
12/9/2019 9:15,278.4,283.8,0.21,540.8
12/9/2019 9:30,278.5,283.8,0.22,540.6
12/9/2019 9:45,278.5,283.8,0.24,540.3
12/9/2019 10:00,278.5,283.8,0.24,540.3
12/9/2019 10:15,278.6,283.8,0.24,540.3
12/9/2019 10:30,278.8,284.2,0.24,541.1
12/9/2019 10:45,278.8,283.8,0.24,540.3
12/9/2019 11:00,278.8,284.2,0.25,540.9
12/9/2019 11:15,278.9,284.2,0.24,541.1
12/9/2019 11:30,278.9,283.8,0.25,540.1
12/9/2019 11:45,278.8,284.2,0.26,540.7
12/9/2019 12:00,278.8,283.8,0.26,539.9
12/9/2019 12:15,278.5,283.8,0.26,539.9
12/9/2019 12:30,278.1,283.4,0.26,539.2
12/9/2019 12:45,277.7,283,0.26,538.4
12/9/2019 13:00,277.6,283,0.28,538.1
12/9/2019 13:15,277.6,283,0.26,538.4
12/9/2019 13:30,277.5,283,0.29,537.9
12/9/2019 13:45,277.5,283,0.28,538.1
12/9/2019 14:00,277.4,283,0.28,538.1
12/9/2019 14:15,277.6,283,0.29,537.9
12/9/2019 14:30,277.8,283.4,0.29,538.7
12/9/2019 14:45,278.2,283.8,0.29,539.4
12/9/2019 15:00,278.1,283.4,0.29,538.7
12/9/2019 15:15,278.1,283.8,0.29,539.4
12/9/2019 15:30,277.9,283,0.29,537.9
12/9/2019 15:45,277.7,283,0.29,537.9
12/9/2019 16:00,277.4,283,0.29,537.9
12/9/2019 16:15,277.2,282.6,0.29,537.1
12/9/2019 16:30,276.8,281.8,0.29,535.6
12/9/2019 16:45,276.8,282.2,0.29,536.4
12/9/2019 17:00,276.9,282.2,0.29,536.4
12/9/2019 17:15,276.9,282.2,0.29,536.4
12/9/2019 17:30,276.9,282.6,0.29,537.1
12/9/2019 17:45,277.2,282.6,0.3,537
12/9/2019 18:00,276.8,281.8,0.29,535.6
12/9/2019 18:15,276.6,281.8,0.3,535.4
12/9/2019 18:30,277.2,282.6,0.3,537
12/9/2019 18:45,277.2,282.6,0.3,537
12/9/2019 19:00,277.4,283,0.3,537.7
12/9/2019 19:15,277.5,283,0.3,537.7
12/9/2019 19:30,277.6,283,0.3,537.7
12/9/2019 19:45,277.6,283,0.3,537.7
12/9/2019 20:00,277.6,283,0.3,537.7
12/9/2019 20:15,277.3,283,0.3,537.7
12/9/2019 20:30,277.2,283,0.3,537.7
12/9/2019 20:45,276.8,281.8,0.32,535.1
12/9/2019 21:00,276.5,281.8,0.32,535.1
12/9/2019 21:15,276.3,281.4,0.33,534.2
12/9/2019 21:30,276.1,281.4,0.32,534.3
12/9/2019 21:45,276.1,281.4,0.33,534.2
12/9/2019 22:00,276.1,281.4,0.33,534.2
12/9/2019 22:15,276.4,281.4,0.34,534
12/9/2019 22:30,276.7,281.8,0.33,534.9
12/9/2019 22:45,276.9,282.2,0.34,535.5
12/9/2019 23:00,277,282.2,0.34,535.5
12/9/2019 23:15,277.3,282.5,0.36,535.7
12/9/2019 23:30,277.5,282.9,0.37,536.3
12/9/2019 23:45,277.6,283.3,0.37,537.1
12/10/2019 0:00,277.6,283.3,0.37,537.1
12/10/2019 0:15,277.6,282.9,0.38,536.2
12/10/2019 0:30,277.5,282.9,0.38,536.2
12/10/2019 0:45,277.4,282.9,0.38,536.2
12/10/2019 1:00,277.3,282.9,0.4,535.8
12/10/2019 1:15,277.2,282.9,0.4,535.8
12/10/2019 1:30,277.2,282.5,0.41,534.9
12/10/2019 1:45,277.1,282.5,0.41,534.9
12/10/2019 2:00,276.6,281.7,0.41,533.4
12/10/2019 2:15,276.3,281.3,0.42,532.4
12/10/2019 2:30,276.1,281.3,0.42,532.4
12/10/2019 2:45,276.2,281.3,0.44,532.1
12/10/2019 3:00,275.2,280.5,0.42,530.9
12/10/2019 3:15,274.1,279.3,0.44,528.3
12/10/2019 3:30,272.5,277.4,0.44,524.7
12/10/2019 3:45,272.6,277.8,0.45,525.3
12/10/2019 4:00,272.3,277.4,0.45,524.5
12/10/2019 4:15,273,278.2,0.45,526.1
12/10/2019 4:30,273.2,278.2,0.45,526.1
12/10/2019 4:45,273.3,278.5,0.46,526.5
12/10/2019 5:00,273.1,278.1,0.46,525.7
12/10/2019 5:15,273,278.1,0.46,525.7
12/10/2019 5:30,271.8,277.4,0.46,524.4
12/10/2019 5:45,270.6,275.8,0.48,521
12/10/2019 6:00,269.2,273.8,0.48,517.2
12/10/2019 6:15,267.5,272.6,0.49,514.8
12/10/2019 6:30,267,272.2,0.49,514.1
12/10/2019 6:45,265.5,270.2,0.49,510.3
12/10/2019 7:00,264.1,269,0.5,507.8
12/10/2019 7:15,262.6,267.4,0.5,504.8
12/10/2019 7:30,261.2,265.8,0.52,501.5
12/10/2019 7:45,259.6,263.8,0.53,497.6
12/10/2019 8:00,258.4,262.6,0.52,495.4
12/10/2019 8:15,257.5,261.8,0.53,493.8
12/10/2019 8:30,256.3,260.7,0.53,491.7
12/10/2019 8:45,255.4,259.9,0.56,489.7
12/10/2019 9:00,254.5,258.7,0.56,487.5
12/10/2019 9:15,253.4,257.5,0.57,485
12/10/2019 9:30,252.9,257.5,0.61,484.4
12/10/2019 9:45,252.9,257.1,0.64,483.2
12/10/2019 10:00,252.4,256.6,0.68,481.7
12/10/2019 10:15,252.3,256.2,0.72,480.3
12/10/2019 10:30,252,256.2,0.75,479.8
12/10/2019 10:45,250.8,254.6,0.77,476.5
12/10/2019 11:00,250.3,254.6,0.81,475.9
12/10/2019 11:15,250,254.2,0.85,474.6
12/10/2019 11:30,249.8,254.2,0.89,474
12/10/2019 11:45,250.5,254.6,0.95,473.8
12/10/2019 12:00,249.8,253.8,0.97,472
12/10/2019 12:15,248.1,252.2,1.03,468.1
12/10/2019 12:30,245.3,249,1.07,461.6
12/10/2019 12:45,244.6,248.6,1.1,460.4
12/10/2019 13:00,244.6,248.2,1.11,459.5
12/10/2019 13:15,243.8,247.8,1.14,458.4
12/10/2019 13:30,243.7,247,1.16,456.6
12/10/2019 13:45,242.9,247,1.18,456.3
12/10/2019 14:00,242.2,245.8,1.2,453.8
12/10/2019 14:15,241.8,245.4,1.22,452.8
12/10/2019 14:30,241.4,245.4,1.24,452.5
12/10/2019 14:45,240.5,243.8,1.26,449.3
12/10/2019 15:00,240.4,243.8,1.27,449.1
12/10/2019 15:15,240.7,244.6,1.28,450.4
12/10/2019 15:30,239.5,243,1.3,447.2
12/10/2019 15:45,238.6,242.2,1.31,445.6
12/10/2019 16:00,238.3,241.8,1.31,444.9
12/10/2019 16:15,237.9,241.4,1.32,444
12/10/2019 16:30,237.8,241.4,1.34,443.7
12/10/2019 16:45,237.5,241.4,1.34,443.7
12/10/2019 17:00,237,240.2,1.35,441.4
12/10/2019 17:15,236.2,239.4,1.35,439.9
12/10/2019 17:30,235.9,239.4,1.35,439.9
12/10/2019 17:45,235.7,239.4,1.36,439.8
12/10/2019 18:00,234.7,237.8,1.38,436.5
12/10/2019 18:15,234.4,237.8,1.39,436.4
12/10/2019 18:30,234.3,237.8,1.4,436.3
12/10/2019 18:45,233.6,237,1.42,434.5
12/10/2019 19:00,233.2,236.6,1.43,433.7
12/10/2019 19:15,232.8,236.2,1.44,432.8
12/10/2019 19:30,232,235.4,1.46,431
12/10/2019 19:45,231.5,234.6,1.48,429.3
12/10/2019 20:00,231.5,235,1.48,430
12/10/2019 20:15,231.2,234.6,1.51,428.9
12/10/2019 20:30,230.5,233.9,1.5,427.8
12/10/2019 20:45,229.7,233.1,1.5,426.3
12/10/2019 21:00,229.9,233.5,1.51,426.9
12/10/2019 21:15,230.1,233.8,1.53,427.2
12/10/2019 21:30,229.7,233.1,1.53,425.9
12/10/2019 21:45,228.8,232.3,1.55,424.2
12/10/2019 22:00,228.5,231.9,1.55,423.4
12/10/2019 22:15,227.8,231.1,1.57,421.7
12/10/2019 22:30,227.6,230.7,1.58,420.8
12/10/2019 22:45,226.9,229.9,1.58,419.4
12/10/2019 23:00,226.6,229.9,1.59,419.3
12/10/2019 23:15,226.6,229.9,1.59,419.3
12/10/2019 23:30,226.4,229.5,1.61,418.3
12/10/2019 23:45,225.5,228.7,1.61,416.8
12/11/2019 0:00,225.1,228.3,1.62,415.9
12/11/2019 0:15,228.4,232.2,1.62,423.1
12/11/2019 0:30,237.4,242.5,1.62,441.8
12/11/2019 0:45,224.7,227.9,1.65,414.8
12/11/2019 1:00,223.7,226.7,1.65,412.6
12/11/2019 1:15,225.9,229.5,1.65,417.7
12/11/2019 1:30,222.1,225.1,1.66,409.6
12/11/2019 1:45,221.2,224.3,1.66,408.1
12/11/2019 2:00,221,224.3,1.66,408.1
12/11/2019 2:15,220.6,223.5,1.66,406.7
12/11/2019 2:30,220.1,223.1,1.65,406.1
12/11/2019 2:45,219.3,222.3,1.62,405
12/11/2019 3:00,219,222,1.58,405
12/11/2019 3:15,217.8,220.8,1.54,403.3
12/11/2019 3:30,216.7,219.6,1.5,401.6
12/11/2019 3:45,215.9,218.8,1.47,400.5
12/11/2019 4:00,215.6,218.4,1.46,399.9
12/11/2019 4:15,215.6,218.4,1.47,399.8
12/11/2019 4:30,215.4,218.4,1.44,400.2
12/11/2019 4:45,214.9,217.6,1.42,399
12/11/2019 5:00,214.1,216.9,1.4,397.9
12/11/2019 5:15,213.8,216.5,1.36,397.7
12/11/2019 5:30,212.9,215.7,1.35,396.3
12/11/2019 5:45,212.8,215.3,1.32,396
12/11/2019 6:00,212.4,214.9,1.31,395.4
12/11/2019 6:15,212.2,214.9,1.28,395.8
12/11/2019 6:30,212.1,215.3,1.27,396.6
12/11/2019 6:45,211.8,214.5,1.24,395.5
12/11/2019 7:00,211.1,213.7,1.23,394.2
12/11/2019 7:15,210.7,213.3,1.2,393.8
12/11/2019 7:30,210.6,213,1.19,393.4
12/11/2019 7:45,210.7,213.3,1.19,393.9
12/11/2019 8:00,210.7,213.4,1.18,394.2
12/11/2019 8:15,210.7,213.4,1.18,394.2
12/11/2019 8:30,210.4,213,1.18,393.5
12/11/2019 8:45,210,212.6,1.18,392.8
12/11/2019 9:00,209.7,212.6,1.16,393
12/11/2019 9:15,209.7,212.2,1.18,392
12/11/2019 9:30,209.9,212.6,1.18,392.8
12/11/2019 9:45,210,212.6,1.18,392.8
12/11/2019 10:00,210.1,212.6,1.16,393
12/11/2019 10:15,210.2,212.6,1.16,393
12/11/2019 10:30,210.3,213,1.16,393.7
12/11/2019 10:45,210.4,213.4,1.16,394.5
12/11/2019 11:00,210.3,213,1.16,393.7
12/11/2019 11:15,210.7,213.4,1.18,394.2
12/11/2019 11:30,211,213.4,1.18,394.2
12/11/2019 11:45,211.1,213.7,1.2,394.5
12/11/2019 12:00,211.3,214.1,1.22,395
12/11/2019 12:15,211.6,214.5,1.24,395.5
12/11/2019 12:30,212.1,214.9,1.23,396.4
12/11/2019 12:45,212.5,215.3,1.26,396.7
12/11/2019 13:00,213.1,215.7,1.27,397.4
12/11/2019 13:15,213.6,216.1,1.31,397.6
12/11/2019 13:30,215.4,218.5,1.32,401.9
12/11/2019 13:45,216.1,218.9,1.34,402.4
12/11/2019 14:00,217,219.6,1.36,403.4
12/11/2019 14:15,218.3,221.2,1.36,406.3
12/11/2019 14:30,219.4,222.4,1.35,408.7
12/11/2019 14:45,220.5,223.6,1.36,410.7
12/11/2019 15:00,221.7,224.8,1.34,413.2
12/11/2019 15:15,223.5,226,1.34,415.4
12/11/2019 15:30,224.3,227.2,1.32,417.9
12/11/2019 15:45,225.4,228.4,1.31,420.2
12/11/2019 16:00,226.3,229.2,1.28,422.1
12/11/2019 16:15,227.1,230.3,1.26,424.4
12/11/2019 16:30,227.8,231.1,1.22,426.4
12/11/2019 16:45,228.3,231.6,1.19,427.7
12/11/2019 17:00,229.1,232,1.16,428.9
12/11/2019 17:15,229.5,232.8,1.12,430.9
12/11/2019 17:30,230.4,234,1.08,433.7
12/11/2019 17:45,230.6,234,1.03,434.4
12/11/2019 18:00,231.2,234.4,0.99,435.7
12/11/2019 18:15,231.6,234.8,0.96,436.8
12/11/2019 18:30,231.8,235.2,0.93,438
12/11/2019 18:45,231.7,234.8,0.89,437.8
12/11/2019 19:00,232.3,236,0.85,440.6
12/11/2019 19:15,232.5,236,0.81,441.1
12/11/2019 19:30,232.8,236.4,0.77,442.5
12/11/2019 19:45,232.7,236,0.76,441.9
12/11/2019 20:00,232.8,236,0.72,442.4
12/11/2019 20:15,232.9,236.4,0.69,443.6
12/11/2019 20:30,233.4,236.8,0.67,444.6
12/11/2019 20:45,233.4,236.8,0.64,445.1
12/11/2019 21:00,233.6,237.2,0.61,446.2
12/11/2019 21:15,233.9,237.2,0.56,447
12/11/2019 21:30,234.2,237.6,0.56,447.7
12/11/2019 21:45,234.3,237.6,0.56,447.7
12/11/2019 22:00,234.4,237.7,0.53,448.3
12/11/2019 22:15,234.8,238.1,0.5,449.5
12/11/2019 22:30,235,238.1,0.5,449.5
12/11/2019 22:45,235,238.5,0.48,450.6
12/11/2019 23:00,235.2,238.5,0.46,450.8
12/11/2019 23:15,235.5,239.3,0.45,452.5
12/11/2019 23:30,235.7,239.3,0.42,452.9
12/11/2019 23:45,235.9,239.3,0.41,453.1
12/12/2019 0:00,236,239.7,0.4,454
12/12/2019 0:15,236.1,239.7,0.38,454.3
12/12/2019 0:30,236.2,239.7,0.37,454.4
12/12/2019 0:45,236.4,239.7,0.36,454.6
12/12/2019 1:00,236.5,239.7,0.34,454.9
12/12/2019 1:15,236.4,240.1,0.32,455.9
12/12/2019 1:30,236.4,239.7,0.3,455.5
12/12/2019 1:45,236.4,239.7,0.28,455.7
12/12/2019 2:00,236.5,240.1,0.28,456.5
12/12/2019 2:15,236.4,239.7,0.25,456.2
12/12/2019 2:30,236.3,239.7,0.24,456.3
12/12/2019 2:45,236.3,239.7,0.22,456.6
12/12/2019 3:00,236.5,239.7,0.21,456.8
12/12/2019 3:15,236.5,239.7,0.2,456.9
12/12/2019 3:30,236.5,239.7,0.2,456.9
12/12/2019 3:45,236.6,240.1,0.18,458
12/12/2019 4:00,236.6,240.1,0.16,458.3
12/12/2019 4:15,236.7,240.1,0.17,458.1
12/12/2019 4:30,236.6,239.7,0.14,457.8
12/12/2019 4:45,236.8,240.1,0.16,458.3
12/12/2019 5:00,236.9,240.1,0.16,458.3
12/12/2019 5:15,237,240.1,0.16,458.3
12/12/2019 5:30,237.1,240.5,0.16,459
12/12/2019 5:45,237.3,240.5,0.14,459.3
12/12/2019 6:00,237.4,240.5,0.13,459.5
12/12/2019 6:15,237.5,240.9,0.14,460.1
12/12/2019 6:30,237.8,241.3,0.14,460.9
12/12/2019 6:45,238,241.7,0.16,461.3
12/12/2019 7:00,238.2,241.7,0.14,461.6
12/12/2019 7:15,238.7,241.7,0.14,461.6
12/12/2019 7:30,238.9,242.5,0.16,462.9
12/12/2019 7:45,239.2,242.5,0.14,463.2
12/12/2019 8:00,239.3,242.9,0.16,463.6
12/12/2019 8:15,239.6,243.3,0.16,464.4
12/12/2019 8:30,240,243.3,0.14,464.7
12/12/2019 8:45,240.3,243.7,0.14,465.5
12/12/2019 9:00,240.5,244.1,0.17,465.8
12/12/2019 9:15,240.8,244.1,0.17,465.8
12/12/2019 9:30,241.2,244.5,0.18,466.4
12/12/2019 9:45,241.6,245.3,0.18,467.9
12/12/2019 10:00,242.2,246.1,0.21,469
12/12/2019 10:15,242.7,246.4,0.22,469.4
12/12/2019 10:30,243.3,246.8,0.25,469.7
12/12/2019 10:45,243.7,247.2,0.26,470.3
12/12/2019 11:00,244.1,247.2,0.29,469.9
12/12/2019 11:15,244.4,248.4,0.32,471.7
12/12/2019 11:30,244.8,248.4,0.33,471.5
12/12/2019 11:45,245.3,249.2,0.36,472.6
12/12/2019 12:00,245.6,249.2,0.38,472.3
12/12/2019 12:15,245.9,249.6,0.4,472.7
12/12/2019 12:30,246.2,250,0.41,473.3
12/12/2019 12:45,246.4,250.4,0.42,474
12/12/2019 13:00,246.6,250.4,0.44,473.6
12/12/2019 13:15,247,250.4,0.44,473.6
12/12/2019 13:30,247.1,250.8,0.45,474.2
12/12/2019 13:45,247.3,251.5,0.46,475.4
12/12/2019 14:00,247.4,251.5,0.46,475.4
12/12/2019 14:15,247.7,251.9,0.45,476.3
12/12/2019 14:30,247.8,251.9,0.44,476.5
12/12/2019 14:45,247.7,251.6,0.44,475.9
12/12/2019 15:00,247.8,252,0.42,477
12/12/2019 15:15,247.9,252,0.41,477.1
12/12/2019 15:30,247.9,252,0.4,477.3
12/12/2019 15:45,247.8,252,0.37,477.7
12/12/2019 16:00,247.9,252,0.36,477.9
12/12/2019 16:15,247.9,252,0.34,478.2
12/12/2019 16:30,247.9,252,0.33,478.4
12/12/2019 16:45,247.9,251.6,0.32,477.8
12/12/2019 17:00,247.9,252,0.3,478.8
12/12/2019 17:15,247.9,251.6,0.28,478.4
12/12/2019 17:30,248,252,0.28,479.1
12/12/2019 17:45,248,252,0.25,479.6
12/12/2019 18:00,248,252,0.25,479.6
12/12/2019 18:15,248.1,252,0.24,479.8
12/12/2019 18:30,248.1,252,0.24,479.8
12/12/2019 18:45,248.2,252.4,0.24,480.5
12/12/2019 19:00,248.3,252,0.22,480.1
12/12/2019 19:15,248.4,252.4,0.22,480.8
12/12/2019 19:30,248.4,252.4,0.21,481
12/12/2019 19:45,248.5,252.4,0.21,481
12/12/2019 20:00,248.5,252.4,0.21,481
12/12/2019 20:15,248.7,252.4,0.2,481.1
12/12/2019 20:30,248.7,252.8,0.2,481.9
12/12/2019 20:45,248.8,252.8,0.2,481.9
12/12/2019 21:00,248.8,252.8,0.2,481.9
12/12/2019 21:15,249,252.8,0.2,481.9
12/12/2019 21:30,249.2,253.2,0.2,482.7
12/12/2019 21:45,249.2,252.8,0.18,482.2
12/12/2019 22:00,249.4,253.2,0.17,483.1
12/12/2019 22:15,249.6,253.2,0.18,483
12/12/2019 22:30,249.6,253.6,0.2,483.4
12/12/2019 22:45,250,254,0.17,484.7
12/12/2019 23:00,250.1,254,0.17,484.7
12/12/2019 23:15,250.2,254,0.18,484.5
12/12/2019 23:30,250.4,254,0.18,484.5
12/12/2019 23:45,250.6,254.8,0.18,486
12/13/2019 0:00,250.8,254.8,0.18,486
12/13/2019 0:15,251,254.8,0.18,486
12/13/2019 0:30,251.1,255.2,0.18,486.8
12/13/2019 0:45,251.3,255.2,0.17,486.9
12/13/2019 1:00,251.5,255.6,0.17,487.7
12/13/2019 1:15,251.6,255.6,0.17,487.7
12/13/2019 1:30,251.8,256,0.17,488.5
12/13/2019 1:45,251.9,256,0.18,488.3
12/13/2019 2:00,252.3,256.4,0.17,489.2
12/13/2019 2:15,252.4,256.4,0.16,489.4
12/13/2019 2:30,252.6,256.4,0.16,489.4
12/13/2019 2:45,252.9,256.8,0.16,490.2
12/13/2019 3:00,253.1,257.2,0.16,490.9
12/13/2019 3:15,253.2,257.6,0.17,491.5
12/13/2019 3:30,253.5,257.6,0.16,491.7
12/13/2019 3:45,253.8,258,0.16,492.4
12/13/2019 4:00,253.9,258,0.16,492.4
12/13/2019 4:15,254.2,258.4,0.16,493.2
12/13/2019 4:30,254.5,258.4,0.16,493.2
12/13/2019 4:45,254.8,258.8,0.16,494
12/13/2019 5:00,255,259.6,0.16,495.5
12/13/2019 5:15,255.2,259.2,0.16,494.7
12/13/2019 5:30,255.4,259.6,0.16,495.5
12/13/2019 5:45,255.5,260,0.16,496.3
12/13/2019 6:00,255.9,260.4,0.16,497
12/13/2019 6:15,256.2,260.8,0.17,497.6
12/13/2019 6:30,256.3,260.8,0.16,497.8
12/13/2019 6:45,256.7,261.1,0.17,498.2
12/13/2019 7:00,257,261.5,0.16,499.1
12/13/2019 7:15,257.3,261.5,0.17,499
12/13/2019 7:30,257.5,261.5,0.16,499.1
12/13/2019 7:45,257.8,261.9,0.16,499.9
12/13/2019 8:00,258.1,262.3,0.16,500.7
12/13/2019 8:15,258.4,262.7,0.17,501.3
12/13/2019 8:30,258.8,263.1,0.17,502
12/13/2019 8:45,259.3,263.5,0.18,502.6
12/13/2019 9:00,259.3,263.9,0.18,503.4
12/13/2019 9:15,259.9,264.3,0.2,503.8
12/13/2019 9:30,260.1,264.7,0.2,504.6
12/13/2019 9:45,260.4,264.7,0.21,504.4
12/13/2019 10:00,260.9,265.1,0.22,505
12/13/2019 10:15,261.2,265.5,0.25,505.3
12/13/2019 10:30,261.7,266.3,0.26,506.6
12/13/2019 10:45,262.1,266.3,0.29,506.2
12/13/2019 11:00,262.5,267.1,0.32,507.2
12/13/2019 11:15,262.9,267.5,0.33,507.8
12/13/2019 11:30,263.1,267.9,0.34,508.4
12/13/2019 11:45,263.3,267.9,0.34,508.4
