"DateTime","Nitrate","Nitrate_mg","SUNA_Error","SUNA_TLampC","SUNA_TSpecC","SUNA_LamptimeSec","SUNA_HumidityPerCent","SUNA_Volt12","SUNA_VoltReg","SUNA_VoltMain","SUNA_SpecAvg","SUNA_DarkAvg","PTemp","batt_volt_Min","Flag"
2020-06-13 18:15:00,"29.85",0.418,0,25.04,22.95,"40803.2",9.14,11.9,5.454,11.62,"9985.6","682",18.66,12.9,NA
2020-06-13 18:30:00,"29.82",0.418,0,25.01,22.92,"40803.2",9.21,11.91,5.444,11.61,"9996.55","683",18.4,12.87,NA
2020-06-13 18:45:00,"29.96",0.42,0,25.02,22.88,"40803.2",9.2,11.87,5.46,11.59,"9993.5","682",18.17,12.84,NA
2020-06-13 19:00:00,"29.98",0.42,0,24.99,22.84,"40803.2",9.16,11.93,5.423,11.55,"9975.8","683",17.95,12.83,NA
2020-06-13 19:15:00,"29.9",0.419,0,24.94,22.81,"40803.2",8.91,11.91,5.441,11.56,"9965.15","682",17.66,12.83,NA
2020-06-13 19:30:00,"29.85",0.418,0,24.93,22.93,"40803.1",9.45,11.91,5.437,11.53,"9959.75","681",17.44,12.83,NA
2020-06-13 19:45:00,"30.12",0.422,0,24.92,23.11,"40803.2",8.59,11.89,5.454,11.54,"9951.05","682",17.16,12.82,NA
2020-06-13 20:00:00,"30.18",0.423,0,24.85,23.14,"40803.2",9.23,11.92,5.45,11.52,"9948.25","678",16.89,12.81,NA
2020-06-13 20:15:00,"29.99",0.42,0,24.78,23.08,"40803.2",8.65,11.9,5.473,11.56,"9932.45","683",16.64,12.8,NA
2020-06-13 20:30:00,"30.18",0.423,0,24.7,23.04,"40803.2",9.14,11.89,5.468,11.54,"9929.95","681",16.36,12.8,NA
2020-06-13 20:45:00,"30",0.42,0,24.63,22.99,"40803.1",9.37,11.92,5.427,11.51,"9942.65","681",16.12,12.8,NA
2020-06-13 21:00:00,"29.8",0.417,0,24.53,22.94,"40803.2",9.36,11.91,5.445,11.51,"9942.45","681",15.9,12.8,NA
2020-06-13 21:15:00,"30.13",0.422,0,24.46,22.89,"40803.2",9.31,11.91,5.419,11.5,"9937.35","678",15.7,12.79,NA
2020-06-13 21:30:00,"29.91",0.419,0,24.37,22.85,"40803.15",9.1,11.87,5.414,11.5,"9932","679",15.51,12.78,NA
2020-06-13 21:45:00,"29.82",0.418,0,24.31,22.8,"40803.2",9.43,11.91,5.434,11.48,"9931.7","678",15.36,12.78,NA
2020-06-13 22:00:00,"29.77",0.417,0,24.24,22.65,"40803.1",9.41,11.93,5.452,11.48,"9928.95","680",15.21,12.78,NA
2020-06-13 22:15:00,"30",0.42,0,24.16,22.38,"40803.2",9.42,11.91,5.427,11.48,"9919.1","678",15.09,12.78,NA
2020-06-13 22:30:00,"29.96",0.42,0,24.11,22.14,"40803.2",9.17,11.95,5.434,11.46,"9905.6","675",15,12.76,NA
2020-06-13 22:45:00,"29.96",0.42,0,24.1,22.08,"40803.2",9.15,11.87,5.446,11.47,"9893.3","676",14.92,12.76,NA
2020-06-13 23:00:00,"30.12",0.422,0,24.09,22.03,"40803.2",9.16,11.91,5.429,11.48,"9894.5","675",14.83,12.76,NA
2020-06-13 23:15:00,"30.33",0.425,0,24.06,21.96,"40803.2",9.21,11.92,5.441,11.45,"9897","676",14.75,12.75,NA
2020-06-13 23:30:00,"30.55",0.428,0,24.01,21.91,"40803.2",9.21,11.9,5.423,11.45,"9877.45","673",14.66,12.75,NA
2020-06-13 23:45:00,"30.35",0.425,0,24,21.83,"40803.2",9.12,11.93,5.441,11.44,"9888.25","673",14.54,12.74,NA
2020-06-14 00:00:00,"30.63",0.429,0,23.95,21.82,"40803.2",9.04,11.88,5.454,11.47,"9884.4","673",14.4,12.74,NA
2020-06-14 00:15:00,"30.58",0.428,0,23.91,22.03,"40803.2",9.18,11.92,5.434,11.45,"9884.35","672",14.23,12.73,NA
2020-06-14 00:30:00,"30.38",0.426,0,23.84,22.13,"40803.15",8.93,11.92,5.452,11.42,"9883.65","672",14.04,12.73,NA
2020-06-14 00:45:00,"30.28",0.424,0,23.68,22.06,"40803.2",9.39,11.87,5.409,11.45,"9873.25","670",13.85,12.72,NA
2020-06-14 01:00:00,"30.45",0.427,0,23.55,21.97,"40803.1",9.46,11.92,5.415,11.4,"9869.85","670",13.64,12.72,NA
2020-06-14 01:15:00,"30.45",0.427,0,23.47,21.9,"40803.2",9.25,11.95,5.43,11.39,"9865.7","669",13.42,12.71,NA
2020-06-14 01:30:00,"30.82",0.432,0,23.32,21.82,"40803.1",9.25,11.92,5.467,11.42,"9855","671",13.16,12.7,NA
2020-06-14 01:45:00,"30.55",0.428,0,23.2,21.53,"40803.2",9.37,11.9,5.42,11.43,"9863.2","668",12.95,12.7,NA
2020-06-14 02:00:00,"30.45",0.426,0,23.1,21.14,"40803.2",9.19,11.88,5.426,11.41,"9854.35","668",12.74,12.7,NA
2020-06-14 02:15:00,"30.82",0.432,0,23.07,21.06,"40803.1",9.46,11.94,5.429,11.39,"9854","665",12.51,12.69,NA
2020-06-14 02:30:00,"30.5",0.427,0,23.07,20.97,"40803.1",9.16,11.91,5.443,11.4,"9850.5","667",12.3,12.69,NA
2020-06-14 02:45:00,"30.74",0.431,0,22.99,20.88,"40803.2",9.41,11.92,5.43,11.38,"9848.9","669",12.07,12.68,NA
2020-06-14 03:00:00,"30.3",0.424,0,22.96,20.8,"40803.2",9.06,11.9,5.447,11.4,"9840.3","667",11.89,12.68,NA
2020-06-14 03:15:00,"30.42",0.426,0,22.95,21.01,"40803.25",9.35,11.9,5.469,11.39,"9838.05","664",11.7,12.67,NA
2020-06-14 03:30:00,"30.48",0.427,0,22.83,21.12,"40803.15",9.48,11.94,5.428,11.38,"9835","663",11.52,12.68,NA
2020-06-14 03:45:00,"30.19",0.423,0,22.68,21.04,"40803.15",9.13,11.91,5.468,11.41,"9839.3","664",11.36,12.68,NA
2020-06-14 04:00:00,"30.62",0.429,0,22.57,20.96,"40803.2",9.4,11.9,5.444,11.41,"9838.35","665",11.22,12.69,NA
2020-06-14 04:15:00,"30.53",0.428,0,22.44,20.88,"40803.2",9.12,11.93,5.448,11.41,"9822.5","666",11.11,12.69,NA
2020-06-14 04:30:00,"30.39",0.426,0,22.31,20.79,"40803.2",9.27,11.86,5.431,11.46,"9833.05","659",11.04,12.71,NA
2020-06-14 04:45:00,"30.34",0.425,0,22.18,20.58,"40803.2",9.29,11.9,5.465,11.44,"9832.1","660",10.97,12.72,NA
2020-06-14 05:00:00,"30.09",0.421,0,22.1,20.19,"40803.2",9.48,11.91,5.428,11.46,"9817.7","660",10.97,12.74,NA
2020-06-14 05:15:00,"30.38",0.425,0,22.07,20.09,"40803.15",9.27,11.94,5.462,11.46,"9821.3","660",11.02,12.76,NA
2020-06-14 05:30:00,"30.18",0.423,0,22.05,20.03,"40803.15",9.33,11.91,5.426,11.52,"9819.45","662",11.11,12.79,NA
2020-06-14 05:45:00,"30.27",0.424,0,22.04,19.99,"40803.2",9.35,11.94,5.432,11.54,"9816.5","660",11.24,12.84,NA
2020-06-14 06:00:00,"30.13",0.422,0,22.02,19.94,"40803.15",9.25,11.92,5.44,11.64,"9807.15","662",11.43,12.9,NA
2020-06-14 06:15:00,"30.56",0.428,0,22,19.88,"40803.2",9.14,11.9,5.418,11.73,"9813.25","660",11.68,12.98,NA
2020-06-14 06:30:00,"30.4",0.426,0,21.98,19.84,"40803.15",9.31,11.92,5.459,11.8,"9813.6","660",11.93,13.04,NA
2020-06-14 06:45:00,"30.32",0.425,0,21.97,19.83,"40803.1",9.49,11.91,5.443,11.96,"9810.75","659",12.23,13.17,NA
2020-06-14 07:00:00,"30.22",0.423,0,21.97,19.83,"40803.2",9.48,11.95,5.443,12.09,"9800.35","661",12.53,13.32,NA
2020-06-14 07:15:00,"30.21",0.423,0,21.97,19.84,"40803.2",9.43,11.92,5.442,12.22,"9798.45","658",12.86,13.41,NA
2020-06-14 07:30:00,"30.29",0.424,0,21.94,19.93,"40803.25",9.05,11.88,5.415,12.41,"9792","658",13.16,13.61,NA
2020-06-14 07:45:00,"30.35",0.425,0,21.94,19.97,"40803.15",9.21,11.91,5.413,12.39,"9794.75","659",13.52,13.61,NA
2020-06-14 08:00:00,"30.16",0.422,0,21.93,20.01,"40803.3",9.13,11.89,5.421,12.42,"9794.85","660",13.97,13.63,NA
2020-06-14 08:15:00,"30.38",0.426,0,21.94,19.97,"40803.25",8.98,11.89,5.445,12.51,"9788.65","661",14.4,13.7,NA
2020-06-14 08:30:00,"30.08",0.421,0,21.93,19.93,"40803.2",9.22,11.91,5.459,12.54,"9798.95","657",14.75,13.73,NA
2020-06-14 08:45:00,"30.36",0.425,0,21.96,19.85,"40803.3",9.06,11.88,5.43,12.58,"9793.75","660",15.07,13.9,NA
2020-06-14 09:00:00,"30.54",0.428,0,21.96,19.82,"40803.2",9.05,11.93,5.434,12.67,"9806.75","661",15.41,14.12,NA
2020-06-14 09:15:00,"30.4",0.426,0,21.98,19.83,"40803.2",9.13,11.92,5.385,12.57,"9802.45","660",15.8,14.12,NA
2020-06-14 09:30:00,"30.25",0.424,0,22.02,19.91,"40803.15",9.3,11.9,5.452,12.59,"9807.45","662",16.17,14.11,NA
2020-06-14 09:45:00,"30.28",0.424,0,22.06,19.97,"40803.25",9.19,11.93,5.453,12.52,"9803.35","660",16.51,14.1,NA
2020-06-14 10:00:00,"30.26",0.424,0,22.12,20.05,"40803.25",9.2,11.91,5.446,12.49,"9807.7","660",16.86,14.1,NA
2020-06-14 10:15:00,"30.13",0.422,0,22.11,20.14,"40803.2",9.36,11.92,5.439,12.47,"9816.95","661",17.31,14.09,NA
2020-06-14 10:30:00,"30.59",0.429,0,22.25,20.64,"40803.2",9.27,11.88,5.374,12.38,"9805.75","661",17.77,14.08,NA
2020-06-14 10:45:00,"30.35",0.425,0,22.42,20.87,"40803.25",9.25,11.91,5.429,12.47,"9811.8","662",18.48,14.06,NA
2020-06-14 11:00:00,"30.23",0.423,0,22.63,20.98,"40803.2",8.98,11.9,5.443,12.82,"9822.9","662",19.34,14.01,NA
2020-06-14 11:15:00,"30.43",0.426,0,22.83,21.11,"40803.25",9,11.9,5.433,12.76,"9823.9","664",20.48,13.97,NA
2020-06-14 11:30:00,"30.2",0.423,0,22.97,20.84,"40803.3",8.95,11.91,5.422,12.68,"9825.6","665",21.67,13.94,NA
2020-06-14 11:45:00,"30.4",0.426,0,23.02,20.87,"40803.25",9.42,11.91,5.423,12.65,"9814.7","668",22.67,13.89,NA
2020-06-14 12:00:00,"30.62",0.429,0,23.07,21,"40803.2",8.58,11.93,5.447,12.5,"9816.4","669",23.55,13.86,NA
2020-06-14 12:15:00,"30.36",0.425,0,23.13,21.14,"40803.2",8.56,11.89,5.43,12.37,"9820","669",24.16,13.86,NA
2020-06-14 12:30:00,"30.72",0.43,0,23.3,21.67,"40803.2",8.41,11.91,5.405,12.28,"9814.25","669",24.25,13.87,NA
2020-06-14 12:45:00,"30.5",0.427,0,23.5,21.89,"40803.2",9.06,11.92,5.419,12.29,"9811.05","670",23.99,13.88,NA
2020-06-14 13:00:00,"30.68",0.43,0,23.67,22.02,"40803.25",8.87,11.93,5.441,12.32,"9810.7","670",23.58,13.9,NA
2020-06-14 13:15:00,"30.62",0.429,0,23.95,22.14,"40803.2",9.35,11.91,5.428,12.33,"9810.35","673",23.18,13.91,NA
2020-06-14 13:30:00,"30.65",0.429,0,23.97,21.83,"40803.3",8.58,11.88,5.408,12.28,"9806.1","672",22.78,13.93,NA
2020-06-14 13:45:00,"30.75",0.431,0,24.01,21.92,"40803.3",9.02,11.88,5.407,12.32,"9799.9","672",22.39,13.95,NA
2020-06-14 14:00:00,"30.73",0.43,0,24.07,22.01,"40803.25",8.99,11.91,5.444,12.34,"9797.4","674",22.03,13.95,NA
2020-06-14 14:15:00,"30.62",0.429,0,24.11,22.07,"40803.25",8.98,11.89,5.383,12.3,"9793.1","674",21.67,13.97,NA
2020-06-14 14:30:00,"30.74",0.431,0,24.14,22.15,"40803.2",9.08,11.89,5.424,12.32,"9779.45","678",21.34,13.98,NA
2020-06-14 14:45:00,"30.77",0.431,0,24.25,22.56,"40803.3",9.08,11.9,5.437,12.33,"9768.95","677",21.04,13.98,NA
2020-06-14 15:00:00,"30.86",0.432,0,24.38,22.81,"40803.3",9.19,11.9,5.415,12.33,"9755.2","678",20.8,13.99,NA
2020-06-14 15:15:00,"30.32",0.425,0,24.43,22.87,"40803.25",9.3,11.93,5.428,12.33,"9759.6","679",20.56,14,NA
2020-06-14 15:30:00,"30.57",0.428,0,24.47,22.91,"40803.3",9.05,11.9,5.434,12.3,"9752.95","680",20.37,14.01,NA
2020-06-14 15:45:00,"30.62",0.429,0,24.55,22.95,"40803.3",9.02,11.87,5.419,12.32,"9753.85","678",20.26,14,NA
2020-06-14 16:00:00,"30.7",0.43,0,24.58,22.95,"40803.3",9.43,11.94,5.455,12.33,"9742.85","678",20.15,13.96,NA
2020-06-14 16:15:00,"30.65",0.429,0,24.57,22.96,"40803.25",8.91,11.89,5.433,12.32,"9749.9","677",20.08,13.91,NA
2020-06-14 16:30:00,"30.66",0.429,0,24.56,22.96,"40803.25",9.3,11.92,5.411,12.27,"9751.7","677",19.97,13.79,NA
2020-06-14 16:45:00,"30.75",0.431,0,24.5,22.93,"40803.2",9.21,11.93,5.428,12.22,"9733.4","679",19.84,13.67,NA
2020-06-14 17:00:00,"31.03",0.435,0,24.5,22.9,"40803.3",9.17,11.9,5.439,12.18,"9731.05","678",19.63,13.55,NA
2020-06-14 17:15:00,"30.67",0.43,0,24.42,22.87,"40803.25",9.04,11.9,5.413,12.06,"9716.05","680",19.44,13.38,NA
2020-06-14 17:30:00,"30.46",0.427,0,24.38,22.83,"40803.25",8.96,11.91,5.441,12.02,"9732.35","678",19.21,13.25,NA
2020-06-14 17:45:00,"30.83",0.432,0,24.31,22.8,"40803.25",9.39,11.94,5.462,11.92,"9728","675",18.95,13.16,NA
2020-06-14 18:00:00,"30.72",0.43,0,24.27,22.75,"40803.25",9.24,11.94,5.44,11.8,"9719.7","676",18.66,13.06,NA
2020-06-14 18:15:00,"30.59",0.428,0,24.23,22.62,"40803.25",8.7,11.9,5.456,11.75,"9717.8","681",18.4,12.99,NA
2020-06-14 18:30:00,"30.82",0.432,0,24.18,22.46,"40803.25",9.14,11.93,5.444,11.64,"9712.3","675",18.12,12.92,NA
2020-06-14 18:45:00,"30.89",0.433,0,24.12,22.25,"40803.2",9.54,11.94,5.442,11.56,"9705.4","676",17.82,12.88,NA
2020-06-14 19:00:00,"30.73",0.43,0,24.1,22.14,"40803.25",9.5,11.92,5.434,11.58,"9699.75","677",17.54,12.86,NA
2020-06-14 19:15:00,"30.84",0.432,0,24.11,22.1,"40803.2",9.46,11.91,5.452,11.56,"9687.35","675",17.24,12.85,NA
2020-06-14 19:30:00,"30.88",0.433,0,24.09,22.06,"40803.25",9.25,11.91,5.448,11.55,"9686.4","677",16.91,12.84,NA
2020-06-14 19:45:00,"30.76",0.431,0,24.06,22,"40803.2",9.31,11.91,5.44,11.54,"9677.25","673",16.64,12.83,NA
2020-06-14 20:00:00,"30.75",0.431,0,24.07,21.96,"40803.25",9.42,11.92,5.436,11.53,"9679.25","674",16.34,12.82,NA
2020-06-14 20:15:00,"30.69",0.43,0,24.02,21.9,"40803.25",9,11.91,5.462,11.55,"9679.15","672",16.04,12.82,NA
2020-06-14 20:30:00,"31.24",0.438,0,23.99,21.86,"40803.25",9.18,11.9,5.415,11.52,"9672.9","671",15.8,12.81,NA
2020-06-14 20:45:00,"30.83",0.432,0,23.97,21.8,"40803.25",9.37,11.91,5.43,11.53,"9673.15","674",15.55,12.81,NA
2020-06-14 21:00:00,"31.08",0.435,0,23.96,21.89,"40803.25",9.14,11.89,5.482,11.54,"9670.2","673",15.31,12.8,NA
2020-06-14 21:15:00,"30.67",0.43,0,23.93,22.04,"40803.2",9.38,11.91,5.434,11.53,"9666.4","672",15.09,12.8,NA
2020-06-14 21:30:00,"31.11",0.436,0,23.87,22.15,"40803.25",9.18,11.88,5.432,11.5,"9661.55","674",14.88,12.79,NA
2020-06-14 21:45:00,"30.57",0.428,0,23.82,22.1,"40803.25",9.4,11.91,5.409,11.49,"9643.3","670",14.68,12.79,NA
2020-06-14 22:00:00,"30.91",0.433,0,23.75,22.06,"40803.15",9.09,11.91,5.434,11.51,"9642.2","672",14.52,12.78,NA
2020-06-14 22:15:00,"30.71",0.43,0,23.66,22.01,"40803.25",9.29,11.91,5.432,11.49,"9647.1","672",14.35,12.78,NA
2020-06-14 22:30:00,"30.95",0.433,0,23.57,21.97,"40803.15",9.29,11.91,5.422,11.5,"9642.2","671",14.18,12.77,NA
2020-06-14 22:45:00,"30.82",0.432,0,23.5,21.93,"40803.2",9.21,11.92,5.439,11.47,"9644.8","669",14.04,12.76,NA
2020-06-14 23:00:00,"30.72",0.43,0,23.46,21.9,"40803.2",9.37,11.9,5.431,11.46,"9635.45","669",13.92,12.76,NA
2020-06-14 23:15:00,"30.82",0.432,0,23.4,21.85,"40803.2",9.25,11.94,5.45,11.47,"9627.95","668",13.8,12.75,NA
2020-06-14 23:30:00,"30.95",0.434,0,23.34,21.83,"40803.2",9.46,11.93,5.423,11.43,"9631.7","671",13.73,12.75,NA
2020-06-14 23:45:00,"31.05",0.435,0,23.31,21.76,"40803.2",9.33,11.91,5.414,11.46,"9619.45","670",13.73,12.74,NA
2020-06-15 00:00:00,"30.76",0.431,0,23.26,21.68,"40803.2",8.92,11.86,5.459,11.47,"9619.55","670",13.73,12.74,NA
2020-06-15 00:15:00,"30.9",0.433,0,23.23,21.53,"40803.2",9.35,11.89,5.442,11.46,"9621.8","669",13.73,12.73,NA
2020-06-15 00:30:00,"31.08",0.435,0,23.14,21.35,"40803.2",9.22,11.91,5.45,11.44,"9623.1","669",13.75,12.73,NA
2020-06-15 00:45:00,"31.08",0.435,0,23.13,21.15,"40803.25",9.26,11.91,5.431,11.44,"9618.1","668",13.78,12.72,NA
2020-06-15 01:00:00,"31.13",0.436,0,23.07,21.12,"40803.25",9.45,11.91,5.434,11.44,"9612.9","668",13.8,12.72,NA
2020-06-15 01:15:00,"30.52",0.427,0,23.08,21.09,"40803.25",9.29,11.89,5.461,11.44,"9602.4","669",13.82,12.71,NA
2020-06-15 01:30:00,"30.85",0.432,0,23.07,21.04,"40803.25",9.66,11.96,5.388,11.37,"9602.9","668",13.85,12.7,NA
2020-06-15 01:45:00,"30.81",0.432,0,23.08,21,"40803.25",9.11,11.88,5.45,11.43,"9600.65","669",13.87,12.7,NA
2020-06-15 02:00:00,"30.63",0.429,0,23.06,20.95,"40803.25",9.48,11.92,5.422,11.4,"9599.2","669",13.87,12.69,NA
2020-06-15 02:15:00,"30.51",0.427,0,23.04,20.92,"40803.25",9.3,11.9,5.44,11.39,"9604","665",13.87,12.69,NA
2020-06-15 02:30:00,"30.66",0.429,0,23.02,20.87,"40803.25",9.5,11.89,5.416,11.42,"9595.55","664",13.87,12.69,NA
2020-06-15 02:45:00,"30.67",0.43,0,22.97,20.83,"40803.25",9.27,11.91,5.43,11.39,"9593.9","664",13.87,12.68,NA
2020-06-15 03:00:00,"30.51",0.427,0,22.97,20.82,"40803.25",9.54,11.92,5.442,11.36,"9592.3","669",13.85,12.68,NA
2020-06-15 03:15:00,"30.59",0.429,0,22.94,20.95,"40803.25",9.27,11.89,5.443,11.4,"9586.7","664",13.82,12.67,NA
2020-06-15 03:30:00,"30.48",0.427,0,22.9,21.12,"40803.25",9.3,11.92,5.444,11.39,"9594.5","665",13.8,12.67,NA
2020-06-15 03:45:00,"30.64",0.429,0,22.86,21.12,"40803.25",9.34,11.9,5.422,11.39,"9583.2","667",13.78,12.67,NA
2020-06-15 04:00:00,"30.76",0.431,0,22.77,21.08,"40803.25",9.43,11.92,5.418,11.38,"9584.9","664",13.73,12.68,NA
2020-06-15 04:15:00,"30.36",0.425,0,22.64,21.03,"40803.25",9.34,11.9,5.429,11.4,"9575.15","664",13.68,12.7,NA
2020-06-15 04:30:00,"30.44",0.426,0,22.6,20.98,"40803.25",9.42,11.92,5.451,11.45,"9573.75","663",13.66,12.74,NA
2020-06-15 04:45:00,"30.7",0.43,0,22.5,20.93,"40803.25",9.29,11.91,5.445,11.49,"9582.55","662",13.64,12.77,NA
2020-06-15 05:00:00,"30.77",0.431,0,22.46,20.89,"40803.25",9.39,11.93,5.427,11.49,"9577.65","662",13.66,12.78,NA
2020-06-15 05:15:00,"30.86",0.432,0,22.38,20.84,"40803.25",9.42,11.9,5.443,11.56,"9573.4","662",13.68,12.83,NA
2020-06-15 05:30:00,"30.3",0.424,0,22.29,20.79,"40803.25",9.2,11.89,5.453,11.65,"9570.05","662",13.68,12.91,NA
2020-06-15 05:45:00,"30.59",0.428,0,22.28,20.69,"40803.25",9.56,11.93,5.429,11.75,"9578.25","661",13.73,13.01,NA
2020-06-15 06:00:00,"30.76",0.431,0,22.2,20.47,"40803.25",9.35,11.95,5.422,11.87,"9561.4","662",13.8,13.12,NA
2020-06-15 06:15:00,"30.8",0.431,0,22.17,20.41,"40803.25",9.57,11.89,5.426,11.98,"9555.95","661",13.9,13.19,NA
2020-06-15 06:30:00,"30.37",0.425,0,22.11,20.18,"40803.15",9.21,11.89,5.441,12,"9555.45","661",13.99,13.24,NA
2020-06-15 06:45:00,"30.5",0.427,0,22.11,20.13,"40803.25",9.55,11.94,5.418,12.06,"9547.5","664",14.09,13.3,NA
2020-06-15 07:00:00,"30.54",0.428,0,22.09,20.1,"40803.25",9.44,11.89,5.414,12.21,"9543.55","664",14.21,13.44,NA
2020-06-15 07:15:00,"30.5",0.427,0,22.09,20.07,"40803.2",8.97,11.89,5.419,12.32,"9541.55","661",14.37,13.5,NA
2020-06-15 07:30:00,"30.48",0.427,0,22.07,20.05,"40803.25",8.89,11.91,5.425,12.51,"9553.3","659",14.56,13.72,NA
2020-06-15 07:45:00,"31.03",0.435,0,22.11,20.04,"40803.25",9.08,11.91,5.442,12.45,"9557.7","660",14.78,13.66,NA
2020-06-15 08:00:00,"30.42",0.426,0,22.06,20.03,"40803.25",9.21,11.86,5.436,12.45,"9566.5","664",15.09,13.66,NA
2020-06-15 08:15:00,"30.56",0.428,0,22.06,20.03,"40803.25",9.21,11.93,5.429,12.53,"9560.15","661",15.39,13.83,NA
2020-06-15 08:30:00,"30.93",0.433,0,22.07,20.05,"40803.25",8.84,11.91,5.431,12.53,"9574.3","661",15.63,13.84,NA
2020-06-15 08:45:00,"30.76",0.431,0,22.11,20.06,"40803.25",8.83,11.87,5.415,12.58,"9572.65","662",15.85,14.13,NA
2020-06-15 09:00:00,"30.66",0.429,0,22.11,20.08,"40803.25",9.33,11.91,5.437,12.58,"9570.65","660",16.12,14.13,NA
2020-06-15 09:15:00,"30.74",0.43,0,22.12,20.12,"40803.25",9.24,11.91,5.418,12.51,"9583.15","663",16.46,14.11,NA
2020-06-15 09:30:00,"30.8",0.431,0,22.13,20.22,"40803.25",9.23,11.93,5.418,12.48,"9581.6","662",16.84,14.11,NA
2020-06-15 09:45:00,"30.48",0.427,0,22.24,20.63,"40803.25",9.23,11.9,5.442,12.5,"9590.3","660",17.16,14.1,NA
2020-06-15 10:00:00,"30.57",0.428,0,22.38,20.83,"40803.25",9.36,11.89,5.425,12.43,"9592.1","664",17.51,14.08,NA
2020-06-15 10:15:00,"30.71",0.43,0,22.51,20.92,"40803.25",8.77,11.87,5.433,12.47,"9590.6","664",17.95,14.07,NA
2020-06-15 10:30:00,"30.85",0.432,0,22.68,21.02,"40803.25",9.39,11.89,5.44,12.45,"9595.95","665",18.43,14.06,NA
2020-06-15 10:45:00,"30.91",0.433,0,22.83,21.13,"40803.25",9.22,11.92,5.426,12.48,"9597.25","665",19.13,14.04,NA
2020-06-15 11:00:00,"30.95",0.434,0,22.95,20.91,"40803.25",8.62,11.92,5.408,12.76,"9603.8","667",19.97,14,NA
2020-06-15 11:15:00,"30.59",0.428,0,23.01,20.86,"40803.25",8.97,11.89,5.436,12.73,"9604.15","666",21.07,13.95,NA
2020-06-15 11:30:00,"31.03",0.435,0,23.07,20.98,"40803.25",8.56,11.91,5.416,12.66,"9605.55","668",22.17,13.91,NA
2020-06-15 11:45:00,"30.65",0.429,0,23.13,21.09,"40803.25",9.2,11.9,5.433,12.63,"9608.1","670",23.15,13.88,NA
2020-06-15 12:00:00,"30.67",0.43,0,23.25,21.58,"40803.25",9.3,11.91,5.417,12.58,"9617.3","669",24.07,13.86,NA
2020-06-15 12:15:00,"30.9",0.433,0,23.46,21.87,"40803.35",8.98,11.94,5.457,12.38,"9618.45","671",24.78,13.84,NA
2020-06-15 12:30:00,"31.12",0.436,0,23.6,21.98,"40803.25",8.78,11.9,5.425,12.36,"9611.45","671",24.87,13.85,NA
2020-06-15 12:45:00,"30.94",0.433,0,23.82,22.1,"40803.2",9.21,11.92,5.448,12.39,"9621.4","673",24.6,13.86,NA
2020-06-15 13:00:00,"31.05",0.435,0,23.96,21.99,"40803.25",9.01,11.88,5.441,12.31,"9624.5","673",24.22,13.88,NA
2020-06-15 13:15:00,"30.82",0.432,0,24,21.82,"40803.2",9,11.9,5.434,12.31,"9611.95","673",23.81,13.89,NA
2020-06-15 13:30:00,"30.96",0.434,0,24.01,21.87,"40803.2",8.9,11.9,5.405,12.4,"9616.4","675",23.35,13.91,NA
2020-06-15 13:45:00,"31.47",0.441,0,24.04,21.93,"40803.25",9.09,11.91,5.441,12.36,"9612.25","677",22.98,13.92,NA
2020-06-15 14:00:00,"31.23",0.438,0,24.09,22.05,"40803.25",9.23,11.9,5.434,12.33,"9604.6","676",22.61,13.93,NA
2020-06-15 14:15:00,"31.28",0.438,0,24.13,22.14,"40803.2",9.33,11.89,5.413,12.29,"9608.3","677",22.33,13.95,NA
2020-06-15 14:30:00,"31.38",0.439,0,24.25,22.55,"40803.3",9.05,11.87,5.401,12.34,"9602.05","678",22.06,13.96,NA
2020-06-15 14:45:00,"31.38",0.44,0,24.38,22.83,"40803.3",9.2,11.91,5.42,12.32,"9599","678",21.84,13.97,NA
2020-06-15 15:00:00,"31.13",0.436,0,24.47,22.87,"40803.2",9.48,11.93,5.424,12.33,"9602.1","680",21.67,13.96,NA
2020-06-15 15:15:00,"31.18",0.437,0,24.55,22.93,"40803.4",9.09,11.92,5.431,12.33,"9589.45","679",21.51,13.97,NA
2020-06-15 15:30:00,"31.63",0.443,0,24.6,22.97,"40803.3",9.11,11.91,5.43,12.32,"9585.4","679",21.4,13.97,NA
2020-06-15 15:45:00,"31.59",0.443,0,24.62,22.99,"40803.25",9.34,11.89,5.427,12.32,"9584.8","678",21.29,13.98,NA
2020-06-15 16:00:00,"31.62",0.443,0,24.65,22.99,"40803.35",9.3,11.92,5.454,12.33,"9581.55","679",21.23,13.98,NA
2020-06-15 16:15:00,"31.5",0.441,0,24.6,22.99,"40803.35",9.33,11.91,5.428,12.28,"9574.5","675",21.15,13.94,NA
2020-06-15 16:30:00,"31.88",0.447,0,24.56,22.95,"40803.35",9.6,11.94,5.433,12.27,"9579.7","679",21.02,13.77,NA
2020-06-15 16:45:00,"31.73",0.444,0,24.52,22.91,"40803.25",9.3,11.94,5.434,12.23,"9577.45","678",20.83,13.63,NA
2020-06-15 17:00:00,"31.43",0.44,0,24.43,22.87,"40803.25",9.07,11.91,5.423,12.14,"9580.2","678",20.61,13.49,NA
2020-06-15 17:15:00,"31.44",0.44,0,24.39,22.84,"40803.25",9.09,11.89,5.415,12.1,"9578.45","677",20.4,13.44,NA
2020-06-15 17:30:00,"31.76",0.445,0,24.33,22.81,"40803.35",9.31,11.94,5.419,12.03,"9571.05","679",20.15,13.32,NA
