Date,Time,DateTime,Site,Permanent.ID,Location,Location.Flag,Stage,Discharge,Temp.Stage,NO3.SUNA.Raw,Br.SUNA.Raw,Abs.254,Abs.350,RWT,Temp.Turner,DO_Concentration,DO_Percent_Sat,Temp.DO,PAR
2015-06-24,15:38,6/24/15 15:38,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004383907,26.26,NA,NA,NA,NA
2015-06-24,15:39,6/24/15 15:39,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004304356,26.26,NA,NA,NA,NA
2015-06-24,15:39,6/24/15 15:39,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004236735,26.25,NA,NA,NA,NA
2015-06-24,15:39,6/24/15 15:39,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004177066,26.25,NA,NA,NA,NA
2015-06-24,15:40,6/24/15 15:40,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004348017,26.25,NA,NA,NA,NA
2015-06-24,15:40,6/24/15 15:40,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004316182,26.24,NA,NA,NA,NA
2015-06-24,15:40,6/24/15 15:40,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004475202,26.24,NA,NA,NA,NA
2015-06-24,15:41,6/24/15 15:41,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004252512,26.23,NA,NA,NA,NA
2015-06-24,15:41,6/24/15 15:41,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004526839,26.23,NA,NA,NA,NA
2015-06-24,15:41,6/24/15 15:41,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004475123,26.22,NA,NA,NA,NA
2015-06-24,15:42,6/24/15 15:42,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004331957,26.21,NA,NA,NA,NA
2015-06-24,15:42,6/24/15 15:42,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004379644,26.21,NA,NA,NA,NA
2015-06-24,15:42,6/24/15 15:42,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.00434781,26.2,NA,NA,NA,NA
2015-06-24,15:43,6/24/15 15:43,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.00418079,26.2,NA,NA,NA,NA
2015-06-24,15:43,6/24/15 15:43,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004419326,26.18,NA,NA,NA,NA
2015-06-24,15:43,6/24/15 15:43,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004164836,26.17,NA,NA,NA,NA
2015-06-24,15:44,6/24/15 15:44,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004335778,26.17,NA,NA,NA,NA
2015-06-24,15:44,6/24/15 15:44,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.00438744,26.17,NA,NA,NA,NA
2015-06-24,15:44,6/24/15 15:44,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004276087,26.17,NA,NA,NA,NA
2015-06-24,15:45,6/24/15 15:45,BOX,Boxford-out,Out,3,0.173149539,17.43869895,26,0.071016667,1.375555556,0.6049,0.205716667,0.00435558,26.16,4.13,51,25.96,111.4008
2015-06-24,15:45,6/24/15 15:45,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004486759,26.15,NA,NA,NA,NA
2015-06-24,15:45,6/24/15 15:45,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004256131,26.15,NA,NA,NA,NA
2015-06-24,15:46,6/24/15 15:46,BOX,Boxford-out,Out,3,NA,NA,NA,0.0542,1.755,0.60845,0.2081,0.004391285,26.14,NA,NA,NA,NA
2015-06-24,15:46,6/24/15 15:46,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004244152,26.14,NA,NA,NA,NA
2015-06-24,15:46,6/24/15 15:46,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004395209,26.13,NA,NA,NA,NA
2015-06-24,15:47,6/24/15 15:47,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004470723,26.13,NA,NA,NA,NA
2015-06-24,15:47,6/24/15 15:47,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004252027,26.12,NA,NA,NA,NA
2015-06-24,15:47,6/24/15 15:47,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004450791,26.12,NA,NA,NA,NA
2015-06-24,15:48,6/24/15 15:48,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004462692,26.11,NA,NA,NA,NA
2015-06-24,15:48,6/24/15 15:48,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004371223,26.11,NA,NA,NA,NA
2015-06-24,15:48,6/24/15 15:48,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004351319,26.11,NA,NA,NA,NA
2015-06-24,15:49,6/24/15 15:49,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004323463,26.1,NA,NA,NA,NA
2015-06-24,15:49,6/24/15 15:49,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004462586,26.1,NA,NA,NA,NA
2015-06-24,15:49,6/24/15 15:49,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004239921,26.1,NA,NA,NA,NA
2015-06-24,15:50,6/24/15 15:50,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004359166,26.09,NA,NA,NA,NA
2015-06-24,15:50,6/24/15 15:50,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004371067,26.09,NA,NA,NA,NA
2015-06-24,15:50,6/24/15 15:50,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004434651,26.09,NA,NA,NA,NA
2015-06-24,15:51,6/24/15 15:51,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004347161,26.08,NA,NA,NA,NA
2015-06-24,15:51,6/24/15 15:51,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004235818,26.08,NA,NA,NA,NA
2015-06-24,15:51,6/24/15 15:51,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004136403,26.08,NA,NA,NA,NA
2015-06-24,15:52,6/24/15 15:52,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.00432323,26.08,NA,NA,NA,NA
2015-06-24,15:52,6/24/15 15:52,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004287424,26.08,NA,NA,NA,NA
2015-06-24,15:52,6/24/15 15:52,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004422567,26.07,NA,NA,NA,NA
2015-06-24,15:53,6/24/15 15:53,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004350981,26.06,NA,NA,NA,NA
2015-06-24,15:53,6/24/15 15:53,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004195911,26.05,NA,NA,NA,NA
2015-06-24,15:53,6/24/15 15:53,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004223714,26.05,NA,NA,NA,NA
2015-06-24,15:54,6/24/15 15:54,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004458241,26.04,NA,NA,NA,NA
2015-06-24,15:54,6/24/15 15:54,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004454239,26.04,NA,NA,NA,NA
2015-06-24,15:54,6/24/15 15:54,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004374704,26.04,NA,NA,NA,NA
2015-06-24,15:55,6/24/15 15:55,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004275293,26.04,NA,NA,NA,NA
2015-06-24,15:55,6/24/15 15:55,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004163956,26.04,NA,NA,NA,NA
2015-06-24,15:55,6/24/15 15:55,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004279217,26.04,NA,NA,NA,NA
2015-06-24,15:56,6/24/15 15:56,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004501811,26.03,NA,NA,NA,NA
2015-06-24,15:56,6/24/15 15:56,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004231461,26.02,NA,NA,NA,NA
2015-06-24,15:56,6/24/15 15:56,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004291066,26.03,NA,NA,NA,NA
2015-06-24,15:57,6/24/15 15:57,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004231411,26.02,NA,NA,NA,NA
2015-06-24,15:57,6/24/15 15:57,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004326792,26.02,NA,NA,NA,NA
2015-06-24,15:57,6/24/15 15:57,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004362544,26.01,NA,NA,NA,NA
2015-06-24,15:58,6/24/15 15:58,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004259161,26,NA,NA,NA,NA
2015-06-24,15:58,6/24/15 15:58,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004350566,26.01,NA,NA,NA,NA
2015-06-24,15:58,6/24/15 15:58,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004418119,26,NA,NA,NA,NA
2015-06-24,15:59,6/24/15 15:59,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004422068,25.99,NA,NA,NA,NA
2015-06-24,15:59,6/24/15 15:59,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004441918,25.98,NA,NA,NA,NA
2015-06-24,15:59,6/24/15 15:59,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004334562,25.98,NA,NA,NA,NA
2015-06-24,16:00,6/24/15 16:00,BOX,Boxford-out,Out,3,0.176956124,17.55423933,25.902,0.05859,1.8405,0.606305,0.20597,0.00430671,25.98,4.01,49.4,25.78,117.7848
2015-06-24,16:00,6/24/15 16:00,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.00448954,25.98,NA,NA,NA,NA
2015-06-24,16:00,6/24/15 16:00,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004441812,25.97,NA,NA,NA,NA
2015-06-24,16:01,6/24/15 16:01,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004274832,25.97,NA,NA,NA,NA
2015-06-24,16:01,6/24/15 16:01,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004402009,25.96,NA,NA,NA,NA
2015-06-24,16:01,6/24/15 16:01,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.00426683,25.96,NA,NA,NA,NA
2015-06-24,16:02,6/24/15 16:02,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004457607,25.97,NA,NA,NA,NA
2015-06-24,16:02,6/24/15 16:02,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004266779,25.96,NA,NA,NA,NA
2015-06-24,16:02,6/24/15 16:02,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004397929,25.95,NA,NA,NA,NA
2015-06-24,16:03,6/24/15 16:03,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004334303,25.96,NA,NA,NA,NA
2015-06-24,16:03,6/24/15 16:03,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004242852,25.95,NA,NA,NA,NA
2015-06-24,16:03,6/24/15 16:03,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004413751,25.95,NA,NA,NA,NA
2015-06-24,16:04,6/24/15 16:04,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004214977,25.95,NA,NA,NA,NA
2015-06-24,16:04,6/24/15 16:04,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.0043024,25.94,NA,NA,NA,NA
2015-06-24,16:04,6/24/15 16:04,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004469321,25.93,NA,NA,NA,NA
2015-06-24,16:05,6/24/15 16:05,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.00444147,25.93,NA,NA,NA,NA
2015-06-24,16:05,6/24/15 16:05,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004338097,25.93,NA,NA,NA,NA
2015-06-24,16:05,6/24/15 16:05,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004278448,25.93,NA,NA,NA,NA
2015-06-24,16:06,6/24/15 16:06,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004330095,25.92,NA,NA,NA,NA
2015-06-24,16:06,6/24/15 16:06,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004318145,25.92,NA,NA,NA,NA
2015-06-24,16:06,6/24/15 16:06,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.00440159,25.91,NA,NA,NA,NA
2015-06-24,16:07,6/24/15 16:07,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004500934,25.91,NA,NA,NA,NA
2015-06-24,16:07,6/24/15 16:07,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004182925,25.9,NA,NA,NA,NA
2015-06-24,16:07,6/24/15 16:07,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004337916,25.89,NA,NA,NA,NA
2015-06-24,16:08,6/24/15 16:08,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004230572,25.89,NA,NA,NA,NA
2015-06-24,16:08,6/24/15 16:08,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004508777,25.89,NA,NA,NA,NA
2015-06-24,16:08,6/24/15 16:08,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004369636,25.88,NA,NA,NA,NA
2015-06-24,16:09,6/24/15 16:09,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004461027,25.88,NA,NA,NA,NA
2015-06-24,16:09,6/24/15 16:09,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004242394,25.88,NA,NA,NA,NA
2015-06-24,16:09,6/24/15 16:09,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004313912,25.87,NA,NA,NA,NA
2015-06-24,16:10,6/24/15 16:10,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004250292,25.87,NA,NA,NA,NA
2015-06-24,16:10,6/24/15 16:10,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004254241,25.86,NA,NA,NA,NA
2015-06-24,16:10,6/24/15 16:10,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004186647,25.86,NA,NA,NA,NA
2015-06-24,16:11,6/24/15 16:11,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004437021,25.85,NA,NA,NA,NA
2015-06-24,16:11,6/24/15 16:11,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.0043893,25.85,NA,NA,NA,NA
2015-06-24,16:11,6/24/15 16:11,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004234266,25.85,NA,NA,NA,NA
2015-06-24,16:12,6/24/15 16:12,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004258088,25.85,NA,NA,NA,NA
2015-06-24,16:12,6/24/15 16:12,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004230241,25.84,NA,NA,NA,NA
2015-06-24,16:12,6/24/15 16:12,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.00447266,25.84,NA,NA,NA,NA
2015-06-24,16:13,6/24/15 16:13,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004325578,25.84,NA,NA,NA,NA
2015-06-24,16:13,6/24/15 16:13,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004214267,25.83,NA,NA,NA,NA
2015-06-24,16:13,6/24/15 16:13,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004468607,25.83,NA,NA,NA,NA
2015-06-24,16:14,6/24/15 16:14,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004349347,25.82,NA,NA,NA,NA
2015-06-24,16:14,6/24/15 16:14,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004389065,25.82,NA,NA,NA,NA
2015-06-24,16:14,6/24/15 16:14,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004174422,25.82,NA,NA,NA,NA
2015-06-24,16:15,6/24/15 16:15,BOX,Boxford-out,Out,3,0.176953261,17.55415214,25.708,0.068066667,1.517777778,0.605327778,0.205566667,0.004381064,25.82,3.97,48.7,25.6,89.7351
2015-06-24,16:15,6/24/15 16:15,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004385013,25.81,NA,NA,NA,NA
2015-06-24,16:15,6/24/15 16:15,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.00448832,25.81,NA,NA,NA,NA
2015-06-24,16:16,6/24/15 16:16,BOX,Boxford-out,Out,3,NA,NA,NA,0.0772,1.24,0.61215,0.2093,0.004178295,25.8,NA,NA,NA,NA
2015-06-24,16:16,6/24/15 16:16,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004273654,25.8,NA,NA,NA,NA
2015-06-24,16:16,6/24/15 16:16,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004277602,25.79,NA,NA,NA,NA
2015-06-24,16:17,6/24/15 16:17,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004309371,25.79,NA,NA,NA,NA
2015-06-24,16:17,6/24/15 16:17,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004249731,25.79,NA,NA,NA,NA
2015-06-24,16:17,6/24/15 16:17,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004563671,25.78,NA,NA,NA,NA
2015-06-24,16:18,6/24/15 16:18,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004217886,25.78,NA,NA,NA,NA
2015-06-24,16:18,6/24/15 16:18,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004241706,25.77,NA,NA,NA,NA
2015-06-24,16:18,6/24/15 16:18,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004456287,25.77,NA,NA,NA,NA
2015-06-24,16:19,6/24/15 16:19,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004333061,25.76,NA,NA,NA,NA
2015-06-24,16:19,6/24/15 16:19,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004456235,25.76,NA,NA,NA,NA
2015-06-24,16:19,6/24/15 16:19,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004424415,25.76,NA,NA,NA,NA
2015-06-24,16:20,6/24/15 16:20,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004336958,25.76,NA,NA,NA,NA
2015-06-24,16:20,6/24/15 16:20,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004205786,25.75,NA,NA,NA,NA
2015-06-24,16:20,6/24/15 16:20,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004309088,25.75,NA,NA,NA,NA
2015-06-24,16:21,6/24/15 16:21,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004237528,25.74,NA,NA,NA,NA
2015-06-24,16:21,6/24/15 16:21,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004229555,25.74,NA,NA,NA,NA
2015-06-24,16:21,6/24/15 16:21,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004344777,25.73,NA,NA,NA,NA
2015-06-24,16:22,6/24/15 16:22,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.00428514,25.73,NA,NA,NA,NA
2015-06-24,16:22,6/24/15 16:22,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004289089,25.73,NA,NA,NA,NA
2015-06-24,16:22,6/24/15 16:22,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004356621,25.72,NA,NA,NA,NA
2015-06-24,16:23,6/24/15 16:23,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004404283,25.72,NA,NA,NA,NA
2015-06-24,16:23,6/24/15 16:23,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004213507,25.72,NA,NA,NA,NA
2015-06-24,16:23,6/24/15 16:23,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004396282,25.71,NA,NA,NA,NA
2015-06-24,16:24,6/24/15 16:24,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.00430883,25.7,NA,NA,NA,NA
2015-06-24,16:24,6/24/15 16:24,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004265091,25.7,NA,NA,NA,NA
2015-06-24,16:24,6/24/15 16:24,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004169692,25.7,NA,NA,NA,NA
2015-06-24,16:25,6/24/15 16:25,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004157746,25.7,NA,NA,NA,NA
2015-06-24,16:25,6/24/15 16:25,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004431916,25.69,NA,NA,NA,NA
2015-06-24,16:25,6/24/15 16:25,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004280884,25.69,NA,NA,NA,NA
2015-06-24,16:26,6/24/15 16:26,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004400073,25.69,NA,NA,NA,NA
2015-06-24,16:26,6/24/15 16:26,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004145724,25.68,NA,NA,NA,NA
2015-06-24,16:26,6/24/15 16:26,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004427837,25.68,NA,NA,NA,NA
2015-06-24,16:27,6/24/15 16:27,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004125805,25.68,NA,NA,NA,NA
2015-06-24,16:27,6/24/15 16:27,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004384074,25.67,NA,NA,NA,NA
2015-06-24,16:27,6/24/15 16:27,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004244967,25.67,NA,NA,NA,NA
2015-06-24,16:28,6/24/15 16:28,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004240968,25.66,NA,NA,NA,NA
2015-06-24,16:28,6/24/15 16:28,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004300548,25.66,NA,NA,NA,NA
2015-06-24,16:28,6/24/15 16:28,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004256812,25.66,NA,NA,NA,NA
2015-06-24,16:29,6/24/15 16:29,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004328312,25.65,NA,NA,NA,NA
2015-06-24,16:29,6/24/15 16:29,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004292523,25.65,NA,NA,NA,NA
2015-06-24,16:29,6/24/15 16:29,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004395812,25.64,NA,NA,NA,NA
2015-06-24,16:30,6/24/15 16:30,BOX,Boxford-out,Out,3,0.174319297,17.47412317,25.513,0.07081,1.443,0.60392,0.20399,0.004344129,25.64,3.8,46.5,25.42,89.9346
2015-06-24,16:30,6/24/15 16:30,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004149397,25.64,NA,NA,NA,NA
2015-06-24,16:30,6/24/15 16:30,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.00418116,25.64,NA,NA,NA,NA
2015-06-24,16:31,6/24/15 16:31,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004391734,25.63,NA,NA,NA,NA
2015-06-24,16:31,6/24/15 16:31,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004200978,25.63,NA,NA,NA,NA
2015-06-24,16:31,6/24/15 16:31,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004399629,25.63,NA,NA,NA,NA
2015-06-24,16:32,6/24/15 16:32,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004371788,25.62,NA,NA,NA,NA
2015-06-24,16:32,6/24/15 16:32,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004260504,25.62,NA,NA,NA,NA
2015-06-24,16:32,6/24/15 16:32,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004439285,25.62,NA,NA,NA,NA
2015-06-24,16:33,6/24/15 16:33,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004284294,25.62,NA,NA,NA,NA
2015-06-24,16:33,6/24/15 16:33,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004363737,25.62,NA,NA,NA,NA
2015-06-24,16:33,6/24/15 16:33,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004236562,25.61,NA,NA,NA,NA
2015-06-24,16:34,6/24/15 16:34,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004308057,25.61,NA,NA,NA,NA
2015-06-24,16:34,6/24/15 16:34,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004192803,25.61,NA,NA,NA,NA
2015-06-24,16:34,6/24/15 16:34,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004256352,25.6,NA,NA,NA,NA
2015-06-24,16:35,6/24/15 16:35,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004466914,25.61,NA,NA,NA,NA
2015-06-24,16:35,6/24/15 16:35,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004228488,25.6,NA,NA,NA,NA
2015-06-24,16:35,6/24/15 16:35,BOX,Boxford-out,Out,3,NA,NA,NA,NA,NA,NA,NA,0.004236409,25.6,NA,NA,NA,NA
