Date,Time,Location,Species,Discharge.m3s,Flux_kg.day
20160222,1200,OUT,DON,3.822768,147.07
20160223,1200,OUT,DON,3.4546496,132.74
20160224,1200,OUT,DON,3.3130656,127.23
20160225,1200,OUT,DON,4.7289056,182.41
20160226,1200,OUT,DON,5.1819744,200.11
20160227,1200,OUT,DON,4.6156384,177.99
20160228,1200,OUT,DON,4.5023712,173.56
20160229,1200,OUT,DON,4.0776192,157.00
20160301,1200,OUT,DON,3.5396,136.04
20160302,1200,OUT,DON,3.5679168,137.14
20160303,1200,OUT,DON,3.7378176,143.76
20160304,1200,OUT,DON,3.2281152,123.93
20160305,1200,OUT,DON,2.8599968,109.63
20160306,1200,OUT,DON,2.6051456,99.74
20160307,1200,OUT,DON,2.15774016,82.42
20160308,1200,OUT,DON,1.58290912,60.22
20160309,1200,OUT,DON,1.39884992,53.14
20160310,1200,OUT,DON,1.33655296,50.74
20160311,1200,OUT,DON,2.01615616,76.94
20160312,1200,OUT,DON,2.06995808,79.02
20160313,1200,OUT,DON,1.82077024,69.40
20160314,1200,OUT,DON,1.6140576,61.42
20160315,1200,OUT,DON,2.47772,94.80
20160316,1200,OUT,DON,4.0493024,155.89
20160317,1200,OUT,DON,4.1908864,161.41
20160318,1200,OUT,DON,4.672272,180.20
20160319,1200,OUT,DON,4.3607872,168.04
20160320,1200,OUT,DON,3.822768,147.07
20160321,1200,OUT,DON,3.5112832,134.94
20160322,1200,OUT,DON,3.4829664,133.84
20160323,1200,OUT,DON,3.4263328,131.64
20160324,1200,OUT,DON,3.4263328,131.64
20160325,1200,OUT,DON,3.256432,125.03
20160326,1200,OUT,DON,3.0865312,118.43
20160327,1200,OUT,DON,2.81185824,107.76
20160328,1200,OUT,DON,2.8883136,110.73
20160329,1200,OUT,DON,3.681184,141.55
20160330,1200,OUT,DON,3.4829664,133.84
20160331,1200,OUT,DON,3.1997984,122.83
20160401,1200,OUT,DON,3.0298976,116.23
20160402,1200,OUT,DON,2.82318496,108.20
20160403,1200,OUT,DON,2.82035328,108.09
20160404,1200,OUT,DON,2.7892048,106.88
20160405,1200,OUT,DON,2.6759376,102.49
20160406,1200,OUT,DON,2.67310592,102.38
20160407,1200,OUT,DON,3.0865312,118.43
20160408,1200,OUT,DON,5.8615776,226.70
20160409,1200,OUT,DON,5.4368256,210.08
20160410,1200,OUT,DON,5.0687072,195.68
20160411,1200,OUT,DON,4.7289056,182.41
20160412,1200,OUT,DON,4.3324704,166.94
20160413,1200,OUT,DON,4.0776192,157.00
20160414,1200,OUT,DON,3.6528672,140.45
20160415,1200,OUT,DON,3.2281152,123.93
20160416,1200,OUT,DON,2.8599968,109.63
20160417,1200,OUT,DON,2.57966048,98.76
20160418,1200,OUT,DON,2.38427456,91.19
20160419,1200,OUT,DON,2.2228688,84.94
20160420,1200,OUT,DON,2.08694816,79.68
20160421,1200,OUT,DON,1.86324544,71.04
20160422,1200,OUT,DON,1.66785952,63.50
20160423,1200,OUT,DON,1.68768128,64.26
20160424,1200,OUT,DON,1.6140576,61.42
20160425,1200,OUT,DON,1.48096864,56.30
20160426,1200,OUT,DON,1.46114688,55.54
20160427,1200,OUT,DON,1.63104768,62.08
20160428,1200,OUT,DON,1.51778048,57.72
20160429,1200,OUT,DON,1.38469152,52.59
20160430,1200,OUT,DON,1.26292928,47.91
20160501,1200,OUT,DON,1.15249376,43.67
20160502,1200,OUT,DON,1.20063232,45.52
20160503,1200,OUT,DON,1.58290912,60.22
20160504,1200,OUT,DON,1.90288896,72.57
20160505,1200,OUT,DON,2.7184128,104.14
20160506,1200,OUT,DON,3.0865312,118.43
20160507,1200,OUT,DON,2.9449472,112.93
20160508,1200,OUT,DON,2.63063072,100.73
20160509,1200,OUT,DON,2.29932416,87.90
20160510,1200,OUT,DON,1.9680176,75.08
20160511,1200,OUT,DON,1.69617632,64.59
20160512,1200,OUT,DON,1.44132512,54.77
20160513,1200,OUT,DON,1.20629568,45.74
20160514,1200,OUT,DON,1.13833536,43.13
20160515,1200,OUT,DON,0.991088,37.48
20160516,1200,OUT,DON,0.81552384,30.77
20160517,1200,OUT,DON,0.70508832,26.55
20160518,1200,OUT,DON,0.60314784,22.67
20160519,1200,OUT,DON,0.53518752,20.08
20160520,1200,OUT,DON,0.47572224,17.82
20160521,1200,OUT,DON,0.4105936,15.35
20160522,1200,OUT,DON,0.35679168,13.32
20160523,1200,OUT,DON,0.30865312,11.50
20160524,1200,OUT,DON,0.30298976,11.28
20160525,1200,OUT,DON,0.3256432,12.14
20160526,1200,OUT,DON,0.273823456,10.18
20160527,1200,OUT,DON,0.234463104,8.70
20160528,1200,OUT,DON,0.209261152,7.75
20160529,1200,OUT,DON,0.177829504,6.58
20160530,1200,OUT,DON,0.227383904,8.44
20160531,1200,OUT,DON,0.247205664,9.18
20160601,1200,OUT,DON,0.191421568,7.09
20160602,1200,OUT,DON,0.153477056,5.66
20160603,1200,OUT,DON,0.138185984,5.09
20160604,1200,OUT,DON,0.131106784,4.83
20160605,1200,OUT,DON,0.177546336,6.57
20160606,1200,OUT,DON,0.71641504,26.98
20160607,1200,OUT,DON,0.62580128,23.53
20160608,1200,OUT,DON,0.4672272,17.50
20160609,1200,OUT,DON,0.38510848,14.39
20160610,1200,OUT,DON,0.30298976,11.28
20160611,1200,OUT,DON,0.24918784,9.26
20160612,1200,OUT,DON,0.234746272,8.71
20160613,1200,OUT,DON,0.204447296,7.57
20160614,1200,OUT,DON,0.184342368,6.82
20160615,1200,OUT,DON,0.19255424,7.13
20160616,1200,OUT,DON,0.196518592,7.28
20160617,1200,OUT,DON,0.1840592,6.81
20160618,1200,OUT,DON,0.165936448,6.13
20160619,1200,OUT,DON,0.146397856,5.40
20160620,1200,OUT,DON,0.122894912,4.52
20160621,1200,OUT,DON,0.11468304,4.22
20160622,1200,OUT,DON,0.111285024,4.09
20160623,1200,OUT,DON,0.097976128,3.59
20160624,1200,OUT,DON,0.078720704,2.88
20160625,1200,OUT,DON,0.069092992,2.52
20160626,1200,OUT,DON,0.05946528,2.17
20160627,1200,OUT,DON,0.050120736,1.82
20160628,1200,OUT,DON,0.05238608,1.91
20160629,1200,OUT,DON,0.053518752,1.95
20160630,1200,OUT,DON,0.051536576,1.87
20160701,1200,OUT,DON,0.048988064,1.78
20160702,1200,OUT,DON,0.049271232,1.79
20160703,1200,OUT,DON,0.043324704,1.57
20160704,1200,OUT,DON,0.036528672,1.32
20160705,1200,OUT,DON,0.037378176,1.35
20160706,1200,OUT,DON,0.046439552,1.69
20160707,1200,OUT,DON,0.046156384,1.68
20160708,1200,OUT,DON,0.0424752,1.54
20160709,1200,OUT,DON,0.045023712,1.63
20160710,1200,OUT,DON,0.054651424,1.99
20160711,1200,OUT,DON,0.051819744,1.88
20160712,1200,OUT,DON,0.045590048,1.66
20160713,1200,OUT,DON,0.037095008,1.34
20160714,1200,OUT,DON,0.032281152,1.17
20160715,1200,OUT,DON,0.030582144,1.10
20160716,1200,OUT,DON,0.023219776,0.84
20160717,1200,OUT,DON,0.020104928,0.72
20160718,1200,OUT,DON,0.023786112,0.86
20160719,1200,OUT,DON,0.027467296,0.99
20160720,1200,OUT,DON,0.022087104,0.79
20160721,1200,OUT,DON,0.01982176,0.71
20160722,1200,OUT,DON,0.01840592,0.66
20160723,1200,OUT,DON,0.01557424,0.56
20160724,1200,OUT,DON,0.015857408,0.57
20160725,1200,OUT,DON,0.015857408,0.57
20160726,1200,OUT,DON,0.01132672,0.40
20160727,1200,OUT,DON,0.011609888,0.41
20160728,1200,OUT,DON,0.011609888,0.41
20160729,1200,OUT,DON,0.01132672,0.40
20160730,1200,OUT,DON,0.01132672,0.40
20160731,1200,OUT,DON,0.029449472,1.06
20160801,1200,OUT,DON,0.009627712,0.34
20160802,1200,OUT,DON,0.009061376,0.32
20160803,1200,OUT,DON,0.009061376,0.32
20160804,1200,OUT,DON,0.009061376,0.32
20160805,1200,OUT,DON,0.009061376,0.32
20160806,1200,OUT,DON,0.010760384,0.38
20160807,1200,OUT,DON,0.009061376,0.32
20160808,1200,OUT,DON,0.009061376,0.32
20160809,1200,OUT,DON,0.009061376,0.32
20160810,1200,OUT,DON,0.045590048,1.66
20160811,1200,OUT,DON,0.009344544,0.33
20160812,1200,OUT,DON,0.009061376,0.32
20160813,1200,OUT,DON,0.011043552,0.39
20160814,1200,OUT,DON,0.011609888,0.41
20160815,1200,OUT,DON,0.008778208,0.31
20160816,1200,OUT,DON,0.01274256,0.45
20160817,1200,OUT,DON,0.009344544,0.33
20160818,1200,OUT,DON,0.01132672,0.40
20160819,1200,OUT,DON,0.012176224,0.43
20160820,1200,OUT,DON,0.01132672,0.40
20160821,1200,OUT,DON,0.01274256,0.45
20160822,1200,OUT,DON,0.0141584,0.51
20160823,1200,OUT,DON,0.007362368,0.26
20160824,1200,OUT,DON,0.0070792,0.25
20160825,1200,OUT,DON,0.00849504,0.30
20160826,1200,OUT,DON,0.008211872,0.29
20160827,1200,OUT,DON,0.005380192,0.19
20160828,1200,OUT,DON,0.005380192,0.19
20160829,1200,OUT,DON,0.005380192,0.19
20160830,1200,OUT,DON,0.005380192,0.19
20160831,1200,OUT,DON,0.005380192,0.19
20160901,1200,OUT,DON,0.005380192,0.19
20160902,1200,OUT,DON,0.005380192,0.19
20160903,1200,OUT,DON,0.005097024,0.18
20160904,1200,OUT,DON,0.003964352,0.14
20160905,1200,OUT,DON,0.003964352,0.14
20160906,1200,OUT,DON,0.006512864,0.23
20160907,1200,OUT,DON,0.005097024,0.18
20160908,1200,OUT,DON,0.003964352,0.14
20160909,1200,OUT,DON,0.00424752,0.15
20160910,1200,OUT,DON,0.003964352,0.14
20160911,1200,OUT,DON,0.00424752,0.15
20160912,1200,OUT,DON,0.00424752,0.15
20160913,1200,OUT,DON,0.00424752,0.15
20160914,1200,OUT,DON,0.003114848,0.11
20160915,1200,OUT,DON,0.00283168,0.10
20160916,1200,OUT,DON,0.00283168,0.10
20160917,1200,OUT,DON,0.00283168,0.10
20160918,1200,OUT,DON,0.003398016,0.12
20160919,1200,OUT,DON,0.007645536,0.27
20160920,1200,OUT,DON,0.003964352,0.14
20160921,1200,OUT,DON,0.003398016,0.12
20160922,1200,OUT,DON,0.003114848,0.11
20160923,1200,OUT,DON,0.008778208,0.31
20160924,1200,OUT,DON,0.016140576,0.58
20160925,1200,OUT,DON,0.005380192,0.19
20160926,1200,OUT,DON,0.004813856,0.17
20160927,1200,OUT,DON,0.009627712,0.34
20160928,1200,OUT,DON,0.00283168,0.10
20160929,1200,OUT,DON,0.001132672,0.04
20160930,1200,OUT,DON,0.000283168,0.01
20161001,1200,OUT,DON,0.00991088,0.35
20161002,1200,OUT,DON,0.002548512,0.09
20161003,1200,OUT,DON,0.001699008,0.06
20161004,1200,OUT,DON,0.001132672,0.04
20161005,1200,OUT,DON,0.000849504,0.03
20161006,1200,OUT,DON,0.001132672,0.04
20161007,1200,OUT,DON,0.001132672,0.04
20161008,1200,OUT,DON,0.00424752,0.15
20161009,1200,OUT,DON,0.013025728,0.46
20161010,1200,OUT,DON,0.007362368,0.26
20161011,1200,OUT,DON,0.004530688,0.16
20161012,1200,OUT,DON,0.005097024,0.18
20161013,1200,OUT,DON,0.004813856,0.17
20161014,1200,OUT,DON,0.005380192,0.19
20161015,1200,OUT,DON,0.006512864,0.23
20161016,1200,OUT,DON,0.00566336,0.20
20161017,1200,OUT,DON,0.00566336,0.20
20161018,1200,OUT,DON,0.004530688,0.16
20161019,1200,OUT,DON,0.003964352,0.14
20161020,1200,OUT,DON,0.006796032,0.24
20161021,1200,OUT,DON,0.039077184,1.42
20161022,1200,OUT,DON,0.074473184,2.72
20161023,1200,OUT,DON,0.090896928,3.33
20161024,1200,OUT,DON,0.172166144,6.36
20161025,1200,OUT,DON,0.190288896,7.04
20161026,1200,OUT,DON,0.203597792,7.54
20161027,1200,OUT,DON,0.192837408,7.14
20161028,1200,OUT,DON,0.56067264,21.05
20161029,1200,OUT,DON,0.48988064,18.36
20161030,1200,OUT,DON,0.56067264,21.05
20161031,1200,OUT,DON,0.69092992,26.01
20161101,1200,OUT,DON,0.81835552,30.87
20161102,1200,OUT,DON,0.71358336,26.87
20161103,1200,OUT,DON,0.61447456,23.10
20161104,1200,OUT,DON,0.55500928,20.83
20161105,1200,OUT,DON,0.47289056,17.71
20161106,1200,OUT,DON,0.41342528,15.46
20161107,1200,OUT,DON,0.36528672,13.64
20161108,1200,OUT,DON,0.3398016,12.67
20161109,1200,OUT,DON,0.33130656,12.35
20161110,1200,OUT,DON,0.30865312,11.50
20161111,1200,OUT,DON,0.28883136,10.75
20161112,1200,OUT,DON,0.28599968,10.64
20161113,1200,OUT,DON,0.30865312,11.50
20161114,1200,OUT,DON,0.32281152,12.03
20161115,1200,OUT,DON,0.43041536,16.10
20161116,1200,OUT,DON,1.17797888,44.65
20161117,1200,OUT,DON,1.08170176,40.96
20161118,1200,OUT,DON,0.991088,37.48
20161119,1200,OUT,DON,0.94011776,35.53
20161120,1200,OUT,DON,0.8919792,33.69
20161121,1200,OUT,DON,0.80136544,30.22
20161122,1200,OUT,DON,0.68243488,25.69
20161123,1200,OUT,DON,0.60031616,22.56
20161124,1200,OUT,DON,0.54651424,20.51
20161125,1200,OUT,DON,0.52952416,19.86
20161126,1200,OUT,DON,0.54934592,20.62
20161127,1200,OUT,DON,0.54651424,20.51
20161128,1200,OUT,DON,0.51253408,19.22
20161129,1200,OUT,DON,0.56350432,21.16
20161130,1200,OUT,DON,0.90047424,34.01
20161201,1200,OUT,DON,2.08977984,79.79
20161202,1200,OUT,DON,2.12376,81.10
20161203,1200,OUT,DON,1.86041376,70.93
20161204,1200,OUT,DON,1.6848496,64.15
20161205,1200,OUT,DON,1.5007904,57.06
20161206,1200,OUT,DON,1.29124608,49.00
20161207,1200,OUT,DON,1.10152352,41.72
20161208,1200,OUT,DON,0.97126624,36.72
20161209,1200,OUT,DON,0.8353456,31.52
20161210,1200,OUT,DON,0.64562304,24.28
20161211,1200,OUT,DON,0.5238608,19.65
20161212,1200,OUT,DON,0.57766272,21.70
20161213,1200,OUT,DON,0.72774176,27.41
20161214,1200,OUT,DON,0.80136544,30.22
20161215,1200,OUT,DON,0.67393984,25.36
20161216,1200,OUT,DON,0.57483104,21.59
20161217,1200,OUT,DON,0.80986048,30.55
20161218,1200,OUT,DON,0.68243488,25.69
20161219,1200,OUT,DON,0.55500928,20.83
20161220,1200,OUT,DON,0.44457376,16.64
20161221,1200,OUT,DON,0.50120736,18.79
20161222,1200,OUT,DON,0.8919792,33.69
20161223,1200,OUT,DON,0.88065248,33.26
20161224,1200,OUT,DON,0.9486128,35.86
20161225,1200,OUT,DON,0.95993952,36.29
20161226,1200,OUT,DON,0.60314784,22.67
20161227,1200,OUT,DON,0.73057344,27.52
20161228,1200,OUT,DON,0.90896928,34.34
20161229,1200,OUT,DON,0.94294944,35.64
20161230,1200,OUT,DON,1.98783936,75.85
20161231,1200,OUT,DON,1.81510688,69.18
20160101,1200,OUT,PN,2.22003712,8.31
20160102,1200,OUT,PN,1.99916608,7.56
20160103,1200,OUT,PN,1.67918624,6.48
20160104,1200,OUT,PN,1.37053312,5.40
20160105,1200,OUT,PN,1.29407776,5.13
20160106,1200,OUT,PN,0.920296,3.79
20160107,1200,OUT,PN,0.227667072,1.09
20160108,1200,OUT,PN,0.196518592,0.95
20160109,1200,OUT,PN,0.54934592,2.39
20160110,1200,OUT,PN,1.5149488,5.91
20160111,1200,OUT,PN,4.1908864,14.62
20160112,1200,OUT,PN,2.83168,10.32
20160113,1200,OUT,PN,2.9449472,10.68
20160114,1200,OUT,PN,2.46639328,9.12
20160115,1200,OUT,PN,2.05013632,7.74
20160116,1200,OUT,PN,2.13508672,8.02
20160117,1200,OUT,PN,2.49754176,9.22
20160118,1200,OUT,PN,2.18605696,8.19
20160119,1200,OUT,PN,2.35878944,8.77
20160120,1200,OUT,PN,2.20304704,8.25
20160121,1200,OUT,PN,1.40451328,5.52
20160122,1200,OUT,PN,1.05055328,4.26
20160123,1200,OUT,PN,0.97126624,3.97
20160124,1200,OUT,PN,0.81552384,3.40
20160125,1200,OUT,PN,0.65694976,2.80
20160126,1200,OUT,PN,0.566336,2.46
20160127,1200,OUT,PN,0.69942496,2.97
20160128,1200,OUT,PN,0.8070288,3.37
20160129,1200,OUT,PN,0.77021696,3.23
20160130,1200,OUT,PN,0.74473184,3.14
20160131,1200,OUT,PN,0.72774176,3.07
20160201,1200,OUT,PN,0.81835552,3.41
20160202,1200,OUT,PN,0.89481088,3.69
20160203,1200,OUT,PN,0.8211872,3.42
20160204,1200,OUT,PN,1.03639488,4.21
20160205,1200,OUT,PN,1.29407776,5.13
20160206,1200,OUT,PN,1.46964192,5.75
20160207,1200,OUT,PN,1.39601824,5.49
20160208,1200,OUT,PN,1.33938464,5.29
20160209,1200,OUT,PN,1.07887008,4.37
20160210,1200,OUT,PN,1.06754336,4.32
20160211,1200,OUT,PN,0.920296,3.79
20160212,1200,OUT,PN,0.69659328,2.95
20160213,1200,OUT,PN,0.5946528,2.57
20160214,1200,OUT,PN,0.55500928,2.41
20160215,1200,OUT,PN,0.80419712,3.36
20160216,1200,OUT,PN,1.1043552,4.46
20160217,1200,OUT,PN,3.0298976,10.96
20160218,1200,OUT,PN,3.2847488,11.77
20160219,1200,OUT,PN,3.0298976,10.96
20160220,1200,OUT,PN,3.2847488,11.77
20160221,1200,OUT,PN,3.7661344,13.30
20160222,1200,OUT,PN,3.822768,13.47
20160223,1200,OUT,PN,3.4546496,12.31
20160224,1200,OUT,PN,3.3130656,11.86
20160225,1200,OUT,PN,4.7289056,16.28
20160226,1200,OUT,PN,5.1819744,17.66
20160227,1200,OUT,PN,4.6156384,15.93
20160228,1200,OUT,PN,4.5023712,15.59
20160229,1200,OUT,PN,4.0776192,14.27
20160301,1200,OUT,PN,3.5396,12.58
20160302,1200,OUT,PN,3.5679168,12.67
20160303,1200,OUT,PN,3.7378176,13.21
20160304,1200,OUT,PN,3.2281152,11.59
20160305,1200,OUT,PN,2.8599968,10.41
20160306,1200,OUT,PN,2.6051456,9.58
20160307,1200,OUT,PN,2.15774016,8.10
20160308,1200,OUT,PN,1.58290912,6.14
20160309,1200,OUT,PN,1.39884992,5.50
20160310,1200,OUT,PN,1.33655296,5.28
20160311,1200,OUT,PN,2.01615616,7.62
20160312,1200,OUT,PN,2.06995808,7.80
20160313,1200,OUT,PN,1.82077024,6.96
20160314,1200,OUT,PN,1.6140576,6.25
20160315,1200,OUT,PN,2.47772,9.16
20160316,1200,OUT,PN,4.0493024,14.18
20160317,1200,OUT,PN,4.1908864,14.62
20160318,1200,OUT,PN,4.672272,16.11
20160319,1200,OUT,PN,4.3607872,15.15
20160320,1200,OUT,PN,3.822768,13.47
20160321,1200,OUT,PN,3.5112832,12.49
20160322,1200,OUT,PN,3.4829664,12.40
20160323,1200,OUT,PN,3.4263328,12.22
20160324,1200,OUT,PN,3.4263328,12.22
20160325,1200,OUT,PN,3.256432,11.68
20160326,1200,OUT,PN,3.0865312,11.14
20160327,1200,OUT,PN,2.81185824,10.25
20160328,1200,OUT,PN,2.8883136,10.50
20160329,1200,OUT,PN,3.681184,13.03
20160330,1200,OUT,PN,3.4829664,12.40
20160331,1200,OUT,PN,3.1997984,11.50
20160401,1200,OUT,PN,3.0298976,10.96
20160402,1200,OUT,PN,2.82318496,10.29
20160403,1200,OUT,PN,2.82035328,10.28
20160404,1200,OUT,PN,2.7892048,10.18
20160405,1200,OUT,PN,2.6759376,9.81
20160406,1200,OUT,PN,2.67310592,9.80
20160407,1200,OUT,PN,3.0865312,11.14
20160408,1200,OUT,PN,5.8615776,19.71
20160409,1200,OUT,PN,5.4368256,18.43
20160410,1200,OUT,PN,5.0687072,17.32
20160411,1200,OUT,PN,4.7289056,16.28
20160412,1200,OUT,PN,4.3324704,15.06
20160413,1200,OUT,PN,4.0776192,14.27
20160414,1200,OUT,PN,3.6528672,12.94
20160415,1200,OUT,PN,3.2281152,11.59
20160416,1200,OUT,PN,2.8599968,10.41
20160417,1200,OUT,PN,2.57966048,9.49
20160418,1200,OUT,PN,2.38427456,8.85
20160419,1200,OUT,PN,2.2228688,8.31
20160420,1200,OUT,PN,2.08694816,7.86
20160421,1200,OUT,PN,1.86324544,7.10
20160422,1200,OUT,PN,1.66785952,6.44
20160423,1200,OUT,PN,1.68768128,6.51
20160424,1200,OUT,PN,1.6140576,6.25
20160425,1200,OUT,PN,1.48096864,5.79
20160426,1200,OUT,PN,1.46114688,5.72
20160427,1200,OUT,PN,1.63104768,6.31
20160428,1200,OUT,PN,1.51778048,5.92
20160429,1200,OUT,PN,1.38469152,5.45
20160430,1200,OUT,PN,1.26292928,5.02
20160501,1200,OUT,PN,1.15249376,4.63
20160502,1200,OUT,PN,1.20063232,4.80
20160503,1200,OUT,PN,1.58290912,6.14
20160504,1200,OUT,PN,1.90288896,7.24
20160505,1200,OUT,PN,2.7184128,9.95
20160506,1200,OUT,PN,3.0865312,11.14
20160507,1200,OUT,PN,2.9449472,10.68
20160508,1200,OUT,PN,2.63063072,9.66
20160509,1200,OUT,PN,2.29932416,8.57
20160510,1200,OUT,PN,1.9680176,7.46
20160511,1200,OUT,PN,1.69617632,6.53
20160512,1200,OUT,PN,1.44132512,5.65
20160513,1200,OUT,PN,1.20629568,4.82
20160514,1200,OUT,PN,1.13833536,4.58
20160515,1200,OUT,PN,0.991088,4.05
20160516,1200,OUT,PN,0.81552384,3.40
20160517,1200,OUT,PN,0.70508832,2.99
20160518,1200,OUT,PN,0.60314784,2.60
20160519,1200,OUT,PN,0.53518752,2.33
20160520,1200,OUT,PN,0.47572224,2.10
20160521,1200,OUT,PN,0.4105936,1.84
20160522,1200,OUT,PN,0.35679168,1.63
20160523,1200,OUT,PN,0.30865312,1.43
20160524,1200,OUT,PN,0.30298976,1.40
20160525,1200,OUT,PN,0.3256432,1.50
20160526,1200,OUT,PN,0.273823456,1.28
20160527,1200,OUT,PN,0.234463104,1.12
20160528,1200,OUT,PN,0.209261152,1.01
20160529,1200,OUT,PN,0.177829504,0.87
20160530,1200,OUT,PN,0.227383904,1.09
20160531,1200,OUT,PN,0.247205664,1.17
20160601,1200,OUT,PN,0.191421568,0.93
20160602,1200,OUT,PN,0.153477056,0.76
20160603,1200,OUT,PN,0.138185984,0.70
20160604,1200,OUT,PN,0.131106784,0.66
20160605,1200,OUT,PN,0.177546336,0.87
20160606,1200,OUT,PN,0.71641504,3.03
20160607,1200,OUT,PN,0.62580128,2.68
20160608,1200,OUT,PN,0.4672272,2.07
20160609,1200,OUT,PN,0.38510848,1.74
20160610,1200,OUT,PN,0.30298976,1.40
20160611,1200,OUT,PN,0.24918784,1.18
20160612,1200,OUT,PN,0.234746272,1.12
20160613,1200,OUT,PN,0.204447296,0.99
20160614,1200,OUT,PN,0.184342368,0.90
20160615,1200,OUT,PN,0.19255424,0.94
20160616,1200,OUT,PN,0.196518592,0.95
20160617,1200,OUT,PN,0.1840592,0.90
20160618,1200,OUT,PN,0.165936448,0.82
20160619,1200,OUT,PN,0.146397856,0.73
20160620,1200,OUT,PN,0.122894912,0.63
20160621,1200,OUT,PN,0.11468304,0.59
20160622,1200,OUT,PN,0.111285024,0.57
20160623,1200,OUT,PN,0.097976128,0.51
20160624,1200,OUT,PN,0.078720704,0.42
20160625,1200,OUT,PN,0.069092992,0.37
20160626,1200,OUT,PN,0.05946528,0.33
20160627,1200,OUT,PN,0.050120736,0.28
20160628,1200,OUT,PN,0.05238608,0.29
20160629,1200,OUT,PN,0.053518752,0.30
20160630,1200,OUT,PN,0.051536576,0.29
20160701,1200,OUT,PN,0.048988064,0.27
20160702,1200,OUT,PN,0.049271232,0.28
20160703,1200,OUT,PN,0.043324704,0.25
20160704,1200,OUT,PN,0.036528672,0.21
20160705,1200,OUT,PN,0.037378176,0.22
20160706,1200,OUT,PN,0.046439552,0.26
20160707,1200,OUT,PN,0.046156384,0.26
20160708,1200,OUT,PN,0.0424752,0.24
20160709,1200,OUT,PN,0.045023712,0.25
20160710,1200,OUT,PN,0.054651424,0.30
20160711,1200,OUT,PN,0.051819744,0.29
20160712,1200,OUT,PN,0.045590048,0.26
20160713,1200,OUT,PN,0.037095008,0.21
20160714,1200,OUT,PN,0.032281152,0.19
20160715,1200,OUT,PN,0.030582144,0.18
20160716,1200,OUT,PN,0.023219776,0.14
20160717,1200,OUT,PN,0.020104928,0.12
20160718,1200,OUT,PN,0.023786112,0.14
20160719,1200,OUT,PN,0.027467296,0.16
20160720,1200,OUT,PN,0.022087104,0.13
20160721,1200,OUT,PN,0.01982176,0.12
20160722,1200,OUT,PN,0.01840592,0.11
20160723,1200,OUT,PN,0.01557424,0.10
20160724,1200,OUT,PN,0.015857408,0.10
20160725,1200,OUT,PN,0.015857408,0.10
20160726,1200,OUT,PN,0.01132672,0.07
20160727,1200,OUT,PN,0.011609888,0.08
20160728,1200,OUT,PN,0.011609888,0.08
20160729,1200,OUT,PN,0.01132672,0.07
20160730,1200,OUT,PN,0.01132672,0.07
20160731,1200,OUT,PN,0.029449472,0.17
20160801,1200,OUT,PN,0.009627712,0.06
20160802,1200,OUT,PN,0.009061376,0.06
20160803,1200,OUT,PN,0.009061376,0.06
20160804,1200,OUT,PN,0.009061376,0.06
20160805,1200,OUT,PN,0.009061376,0.06
20160806,1200,OUT,PN,0.010760384,0.07
20160807,1200,OUT,PN,0.009061376,0.06
20160808,1200,OUT,PN,0.009061376,0.06
20160809,1200,OUT,PN,0.009061376,0.06
20160810,1200,OUT,PN,0.045590048,0.26
20160811,1200,OUT,PN,0.009344544,0.06
20160812,1200,OUT,PN,0.009061376,0.06
20160813,1200,OUT,PN,0.011043552,0.07
20160814,1200,OUT,PN,0.011609888,0.08
20160815,1200,OUT,PN,0.008778208,0.06
20160816,1200,OUT,PN,0.01274256,0.08
20160817,1200,OUT,PN,0.009344544,0.06
20160818,1200,OUT,PN,0.01132672,0.07
20160819,1200,OUT,PN,0.012176224,0.08
20160820,1200,OUT,PN,0.01132672,0.07
20160821,1200,OUT,PN,0.01274256,0.08
20160822,1200,OUT,PN,0.0141584,0.09
20160823,1200,OUT,PN,0.007362368,0.05
20160824,1200,OUT,PN,0.0070792,0.05
20160825,1200,OUT,PN,0.00849504,0.06
20160826,1200,OUT,PN,0.008211872,0.06
20160827,1200,OUT,PN,0.005380192,0.04
20160828,1200,OUT,PN,0.005380192,0.04
20160829,1200,OUT,PN,0.005380192,0.04
20160830,1200,OUT,PN,0.005380192,0.04
20160831,1200,OUT,PN,0.005380192,0.04
20160901,1200,OUT,PN,0.005380192,0.04
20160902,1200,OUT,PN,0.005380192,0.04
20160903,1200,OUT,PN,0.005097024,0.04
20160904,1200,OUT,PN,0.003964352,0.03
20160905,1200,OUT,PN,0.003964352,0.03
20160906,1200,OUT,PN,0.006512864,0.04
20160907,1200,OUT,PN,0.005097024,0.04
20160908,1200,OUT,PN,0.003964352,0.03
20160909,1200,OUT,PN,0.00424752,0.03
20160910,1200,OUT,PN,0.003964352,0.03
20160911,1200,OUT,PN,0.00424752,0.03
20160912,1200,OUT,PN,0.00424752,0.03
20160913,1200,OUT,PN,0.00424752,0.03
20160914,1200,OUT,PN,0.003114848,0.02
20160915,1200,OUT,PN,0.00283168,0.02
20160916,1200,OUT,PN,0.00283168,0.02
20160917,1200,OUT,PN,0.00283168,0.02
20160918,1200,OUT,PN,0.003398016,0.02
20160919,1200,OUT,PN,0.007645536,0.05
20160920,1200,OUT,PN,0.003964352,0.03
20160921,1200,OUT,PN,0.003398016,0.02
20160922,1200,OUT,PN,0.003114848,0.02
20160923,1200,OUT,PN,0.008778208,0.06
20160924,1200,OUT,PN,0.016140576,0.10
20160925,1200,OUT,PN,0.005380192,0.04
